# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_MRBM_2
#Generated on Thu Jan 14 13:35:14 2010
#loft_angle burn_time ground_range time_of_flight
88.5000 115.9000 954133.03 536.0544
88.5000 115.9200 955036.38 536.2874
88.5000 115.9400 955995.07 536.5206
88.5000 115.9600 956954.67 536.7540
88.5000 115.9800 957860.75 536.9876
88.5000 116.0000 958822.25 537.2215
88.5000 116.0200 959784.67 537.4555
88.5000 116.0400 960693.48 537.6898
88.5000 116.0600 961657.80 537.9243
88.5000 116.0800 962623.05 538.1590
88.5000 116.1000 963534.60 538.3939
88.5000 116.1200 964501.76 538.6291
88.5000 116.1400 965469.85 538.8644
88.5000 116.1600 966384.15 539.1000
88.5000 116.1800 967354.16 539.3358
88.5000 116.2000 968325.10 539.5718
88.5000 116.2200 969296.99 539.8080
88.5000 116.2400 970215.02 540.0445
88.5000 116.2600 971188.84 540.2811
88.5000 116.2800 972163.60 540.5180
88.5000 116.3000 973139.32 540.7551
88.5000 116.3200 974061.09 540.9924
88.5000 116.3400 975038.74 541.2300
88.5000 116.3600 976017.35 541.4677
88.5000 116.3800 976996.92 541.7057
88.5000 116.4000 977922.44 541.9439
88.5000 116.4200 978903.96 542.1823
88.5000 116.4400 979886.44 542.4210
88.5000 116.4600 980869.88 542.6598
88.5000 116.4800 981799.15 542.8989
88.5000 116.5000 982784.56 543.1382
88.5000 116.5200 983770.94 543.3778
88.5000 116.5400 984758.29 543.6175
88.5000 116.5600 985746.61 543.8575
88.5000 116.5800 986680.64 544.0977
88.5000 116.6000 987670.94 544.3382
88.5000 116.6200 988662.22 544.5788
88.5000 116.6400 989654.47 544.8197
88.5000 116.6600 990647.71 545.0608
88.5000 116.6800 991641.93 545.3022
88.5000 116.7000 992581.75 545.5437
88.5000 116.7200 993577.96 545.7855
88.5000 116.7400 994575.17 546.0276
88.5000 116.7600 995573.36 546.2698
88.5000 116.7800 996572.55 546.5123
88.5000 116.8000 997572.73 546.7550
88.5000 116.8200 998518.35 546.9979
88.5000 116.8400 999520.53 547.2411
88.5000 116.8600 1000523.72 547.4845
88.5000 116.8800 1001527.91 547.7282
88.5000 116.9000 1002533.10 547.9720
88.5000 116.9200 1003539.30 548.2161
88.5000 116.9400 1004546.51 548.4605
88.5000 116.9600 1005554.73 548.7050
88.5000 116.9800 1006508.17 548.9498
88.5000 117.0000 1007518.41 549.1948
88.5000 117.0200 1008529.66 549.4401
88.5000 117.0400 1009541.93 549.6856
88.5000 117.0600 1010555.21 549.9314
88.5000 117.0800 1011569.52 550.1773
88.5000 117.1000 1012584.85 550.4235
88.5000 117.1200 1013601.19 550.6700
88.5000 117.1400 1014618.57 550.9166
88.5000 117.1600 1015636.97 551.1636
88.5000 117.1800 1016656.40 551.4107
88.5000 117.2000 1017676.85 551.6581
88.5000 117.2200 1018698.34 551.9057
88.5000 117.2400 1019720.86 552.1536
88.5000 117.2600 1020744.42 552.4017
88.5000 117.2800 1021769.01 552.6500
88.5000 117.3000 1022738.44 552.8986
88.5000 117.3200 1023765.09 553.1475
88.5000 117.3400 1024792.77 553.3965
88.5000 117.3600 1025821.50 553.6459
88.5000 117.3800 1026851.28 553.8954
88.5000 117.4000 1027882.10 554.1452
88.5000 117.4200 1028913.95 554.3953
88.5000 117.4400 1029946.87 554.6455
88.5000 117.4600 1030980.83 554.8961
88.5000 117.4800 1032015.83 555.1468
88.5000 117.5000 1033051.90 555.3979
88.5000 117.5200 1034089.02 555.6491
88.5000 117.5400 1035183.71 555.9006
88.5000 117.5600 1036222.98 556.1524
88.5000 117.5800 1037263.30 556.4044
88.5000 117.6000 1038304.68 556.6566
88.5000 117.6200 1039347.13 556.9091
88.5000 117.6400 1040390.64 557.1619
88.5000 117.6600 1041435.21 557.4149
88.5000 117.6800 1042480.85 557.6681
88.5000 117.7000 1043527.56 557.9216
88.5000 117.7200 1044575.33 558.1754
88.5000 117.7400 1045624.18 558.4293
88.5000 117.7600 1046674.10 558.6836
88.5000 117.7800 1047725.08 558.9381
88.5000 117.8000 1048777.15 559.1928
88.5000 117.8200 1049830.29 559.4478
88.5000 117.8400 1050941.44 559.7031
88.5000 117.8600 1051996.79 559.9586
88.5000 117.8800 1053053.22 560.2143
88.5000 117.9000 1054110.73 560.4703
88.5000 117.9200 1055169.32 560.7266
88.5000 117.9400 1056229.00 560.9831
88.5000 117.9600 1057289.76 561.2399
88.5000 117.9800 1058351.61 561.4969
88.5000 118.0000 1059471.69 561.7542
88.5000 118.0200 1060535.78 562.0118
88.5000 118.0400 1061600.96 562.2696
88.5000 118.0600 1062667.22 562.5277
88.5000 118.0800 1063734.59 562.7860
88.5000 118.1000 1064803.04 563.0445
88.5000 118.1200 1065929.90 563.3034
88.5000 118.1400 1067000.62 563.5625
88.5000 118.1600 1068072.43 563.8219
88.5000 118.1800 1069145.34 564.0815
88.5000 118.2000 1070219.36 564.3414
88.5000 118.2200 1071351.91 564.6015
88.5000 118.2400 1072428.20 564.8619
88.5000 118.2600 1073505.59 565.1226
88.5000 118.2800 1074584.10 565.3835
88.5000 118.3000 1075663.71 565.6447
88.5000 118.3200 1076802.01 565.9062
88.5000 118.3400 1077883.92 566.1679
88.5000 118.3600 1078966.93 566.4299
88.5000 118.3800 1080051.06 566.6922
88.5000 118.4000 1081193.99 566.9547
88.5000 118.4200 1082280.43 567.2175
88.5000 118.4400 1083367.98 567.4806
88.5000 118.4600 1084456.64 567.7439
88.5000 118.4800 1085604.24 568.0075
88.5000 118.5000 1086695.23 568.2714
88.5000 118.5200 1087787.34 568.5355
88.5000 118.5400 1088880.56 568.7999
88.5000 118.5600 1090032.87 569.0646
88.5000 118.5800 1091128.43 569.3295
88.5000 118.6000 1092225.12 569.5947
88.5000 118.6200 1093380.96 569.8602
88.5000 118.6400 1094479.99 570.1260
88.5000 118.6600 1095580.15 570.3920
88.5000 118.6800 1096739.52 570.6584
88.5000 118.7000 1097842.04 570.9250
88.5000 118.7200 1098945.68 571.1918
88.5000 118.7400 1100108.64 571.4590
88.5000 118.7600 1101214.65 571.7264
88.5000 118.7800 1102321.79 571.9941
88.5000 118.8000 1103488.34 572.2620
88.5000 118.8200 1104597.86 572.5303
88.5000 118.8400 1105708.50 572.7988
88.5000 118.8600 1106878.68 573.0676
88.5000 118.8800 1107991.71 573.3367
88.5000 118.9000 1109164.27 573.6061
88.5000 118.9200 1110279.69 573.8757
88.5000 118.9400 1111396.26 574.1456
88.5000 118.9600 1112572.47 574.4158
88.5000 118.9800 1113691.44 574.6863
88.5000 119.0000 1114870.06 574.9571
88.5000 119.0200 1115991.44 575.2282
88.5000 119.0400 1117113.94 575.4995
88.5000 119.0600 1118296.28 575.7711
88.5000 119.0800 1119421.19 576.0430
88.5000 119.1000 1120605.97 576.3152
88.5000 119.1200 1121733.31 576.5877
88.5000 119.1400 1122920.54 576.8605
88.5000 119.1600 1124050.30 577.1335
88.5000 119.1800 1125239.99 577.4069
88.5000 119.2000 1126372.19 577.6805
88.5000 119.2200 1127564.35 577.9544
88.5000 119.2400 1128698.98 578.2286
88.5000 119.2600 1129893.64 578.5031
88.5000 119.2800 1131030.71 578.7779
88.5000 119.3000 1132227.86 579.0530
88.5000 119.3200 1133367.38 579.3284
88.5000 119.3400 1134567.03 579.6040
88.5000 119.3600 1135709.00 579.8800
88.5000 119.3800 1136911.17 580.1563
88.5000 119.4000 1138055.60 580.4328
88.5000 119.4200 1139260.30 580.7096
88.5000 119.4400 1140407.18 580.9868
88.5000 119.4600 1141614.42 581.2642
88.5000 119.4800 1142763.77 581.5419
88.5000 119.5000 1143973.55 581.8200
88.5000 119.5200 1145125.36 582.0983
88.5000 119.5400 1146337.72 582.3769
88.5000 119.5600 1147551.30 582.6558
88.5000 119.5800 1148706.92 582.9351
88.5000 119.6000 1149923.08 583.2146
88.5000 119.6200 1151081.17 583.4944
88.5000 119.6400 1152299.91 583.7745
88.5000 119.6600 1153519.92 584.0549
88.5000 119.6800 1154681.82 584.3357
88.5000 119.7000 1155904.42 584.6167
88.5000 119.7200 1157068.81 584.8980
88.5000 119.7400 1158294.03 585.1797
88.5000 119.7600 1159520.51 585.4616
88.5000 119.7800 1160688.73 585.7439
88.5000 119.8000 1161917.85 586.0264
88.5000 119.8200 1163148.25 586.3093
88.5000 119.8400 1164320.30 586.5925
88.5000 119.8600 1165553.34 586.8759
88.5000 119.8800 1166787.67 587.1597
88.5000 119.9000 1167963.58 587.4438
88.5000 119.9200 1169200.56 587.7282
88.5000 119.9400 1170438.85 588.0129
88.5000 119.9600 1171618.61 588.2980
88.5000 119.9800 1172859.56 588.5833
88.5000 120.0000 1174101.82 588.8690
88.5000 120.0200 1175345.40 589.1549
88.5000 120.0400 1176530.40 589.4412
88.5000 120.0600 1177776.66 589.7278
88.5000 120.0800 1179024.25 590.0147
88.5000 120.1000 1180273.16 590.3019
88.5000 120.1200 1181463.39 590.5895
88.5000 120.1400 1182715.02 590.8773
88.5000 120.1600 1183967.97 591.1655
88.5000 120.1800 1185222.26 591.4540
88.5000 120.2000 1186417.76 591.7428
88.5000 120.2200 1187674.77 592.0320
88.5000 120.2400 1188933.12 592.3214
88.5000 120.2600 1190192.84 592.6112
88.5000 120.2800 1191453.90 592.9013
88.5000 120.3000 1192656.04 593.1917
88.5000 120.3200 1193919.85 593.4824
88.5000 120.3400 1195185.01 593.7735
88.5000 120.3600 1196451.54 594.0649
88.5000 120.3800 1197719.45 594.3566
88.5000 120.4000 1198928.25 594.6486
88.5000 120.4200 1200198.91 594.9410
88.5000 120.4400 1201470.95 595.2337
88.5000 120.4600 1202744.36 595.5267
88.5000 120.4800 1204019.15 595.8201
88.5000 120.5000 1205295.34 596.1138
88.5000 120.5200 1206572.90 596.4078
88.5000 120.5400 1207851.86 596.7021
88.5000 120.5600 1209071.53 596.9968
88.5000 120.5800 1210353.27 597.2918
88.5000 120.6000 1211636.41 597.5871
88.5000 120.6200 1212920.95 597.8828
88.5000 120.6400 1214206.91 598.1788
88.5000 120.6600 1215494.26 598.4751
88.5000 120.6800 1216783.01 598.7718
88.5000 120.7000 1218073.19 599.0688
88.5000 120.7200 1219364.77 599.3662
88.5000 120.7400 1220657.77 599.6638
88.5000 120.7600 1221952.19 599.9619
88.5000 120.7800 1223248.03 600.2602
88.5000 120.8000 1224545.29 600.5589
88.5000 120.8200 1225843.98 600.8579
88.5000 120.8400 1227144.11 601.1573
88.5000 120.8600 1228445.65 601.4570
88.5000 120.8800 1229748.64 601.7571
88.5000 120.9000 1231053.05 602.0575
88.5000 120.9200 1232358.92 602.3583
88.5000 120.9400 1233666.21 602.6594
88.5000 120.9600 1234974.95 602.9608
88.5000 120.9800 1236285.14 603.2626
88.5000 121.0000 1237596.78 603.5647
88.5000 121.0200 1238909.86 603.8672
88.5000 121.0400 1240224.39 604.1701
88.5000 121.0600 1241540.37 604.4732
88.5000 121.0800 1242857.82 604.7768
88.5000 121.1000 1244176.72 605.0807
88.5000 121.1200 1245497.08 605.3849
88.5000 121.1400 1246818.89 605.6895
88.5000 121.1600 1248142.19 605.9944
88.5000 121.1800 1249466.93 606.2997
88.5000 121.2000 1250854.82 606.6053
88.5000 121.2200 1252182.57 606.9113
88.5000 121.2400 1253511.79 607.2177
88.5000 121.2600 1254842.49 607.5244
88.5000 121.2800 1256174.66 607.8315
88.5000 121.3000 1257508.30 608.1389
88.5000 121.3200 1258843.43 608.4467
88.5000 121.3400 1260241.92 608.7548
88.5000 121.3600 1261580.09 609.0633
88.5000 121.3800 1262919.74 609.3722
88.5000 121.4000 1264260.88 609.6814
88.5000 121.4200 1265603.50 609.9910
88.5000 121.4400 1267009.64 610.3010
88.5000 121.4600 1268355.33 610.6113
88.5000 121.4800 1269702.52 610.9220
88.5000 121.5000 1271051.21 611.2331
88.5000 121.5200 1272401.39 611.5445
88.5000 121.5400 1273815.26 611.8563
88.5000 121.5600 1275168.54 612.1684
88.5000 121.5800 1276523.32 612.4809
88.5000 121.6000 1277879.61 612.7938
88.5000 121.6200 1279299.70 613.1071
88.5000 121.6400 1280659.10 613.4207
88.5000 121.6600 1282020.02 613.7347
88.5000 121.6800 1283382.44 614.0491
88.5000 121.7000 1284808.83 614.3639
88.5000 121.7200 1286174.38 614.6790
88.5000 121.7400 1287541.45 614.9945
88.5000 121.7600 1288972.57 615.3104
88.5000 121.7800 1290342.79 615.6267
88.5000 121.8000 1291714.53 615.9433
88.5000 121.8200 1293150.41 616.2603
88.5000 121.8400 1294525.30 616.5777
88.5000 121.8600 1295901.72 616.8955
88.5000 121.8800 1297342.40 617.2137
88.5000 121.9000 1298721.99 617.5322
88.5000 121.9200 1300165.85 617.8511
88.5000 121.9400 1301548.64 618.1704
88.5000 121.9600 1302932.94 618.4901
88.5000 121.9800 1304381.65 618.8102
88.5000 122.0000 1305769.16 619.1307
88.5000 122.0200 1307221.08 619.4515
88.5000 122.0400 1308611.80 619.7728
88.5000 122.0600 1310004.06 620.0944
88.5000 122.0800 1311460.89 620.4164
88.5000 122.1000 1312856.36 620.7388
88.5000 122.1200 1314316.45 621.0616
88.5000 122.1400 1315715.14 621.3848
88.5000 122.1600 1317178.51 621.7084
88.5000 122.1800 1318580.44 622.0324
88.5000 122.2000 1320047.09 622.3568
88.5000 122.2200 1321452.27 622.6816
88.5000 122.2400 1322922.22 623.0067
88.5000 122.2600 1324330.64 623.3323
88.5000 122.2800 1325803.91 623.6583
88.5000 122.3000 1327215.59 623.9847
88.5000 122.3200 1328692.20 624.3114
88.5000 122.3400 1330107.13 624.6386
88.5000 122.3600 1331587.09 624.9662
88.5000 122.3800 1333005.29 625.2941
88.5000 122.4000 1334488.62 625.6225
88.5000 122.4200 1335973.58 625.9513
88.5000 122.4400 1337396.80 626.2805
88.5000 122.4600 1338885.16 626.6101
88.5000 122.4800 1340311.65 626.9401
88.5000 122.5000 1341803.41 627.2705
88.5000 122.5200 1343296.83 627.6013
88.5000 122.5400 1344728.36 627.9326
88.5000 122.5600 1346105.13 628.2465
