# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_SRBM_3
#Generated on Wed Feb 17 08:03:03 2010
#loft_angle burn_time ground_range time_of_flight impact_speed impact angle
57.4600 87.2200 870478.91 505.1642 1454.42 -45.3166
57.4600 87.2400 871127.45 505.3477 1459.05 -45.3032
57.4600 87.2600 871827.73 505.5314 1457.51 -45.3028
57.4600 87.2800 872528.51 505.7151 1455.98 -45.3024
57.4600 87.3000 873178.57 505.8990 1460.68 -45.2888
57.4600 87.3200 873880.43 506.0830 1459.17 -45.2884
57.4600 87.3400 874582.80 506.2671 1457.69 -45.2879
57.4600 87.3600 875285.69 506.4513 1456.22 -45.2873
57.4600 87.3800 875937.83 506.6357 1460.97 -45.2736
57.4600 87.4000 876641.80 506.8202 1459.53 -45.2730
57.4600 87.4200 877346.28 507.0048 1458.11 -45.2724
57.4600 87.4400 877999.93 507.1895 1462.92 -45.2586
57.4600 87.4600 878705.50 507.3744 1461.52 -45.2580
57.4600 87.4800 879411.59 507.5594 1460.13 -45.2572
57.4600 87.5000 880066.77 507.7445 1465.01 -45.2434
57.4600 87.5200 880773.95 507.9297 1463.65 -45.2426
57.4600 87.5400 881481.64 508.1151 1462.31 -45.2417
57.4600 87.5600 882189.87 508.3006 1460.98 -45.2409
57.4600 87.5800 882847.13 508.4862 1465.92 -45.2269
57.4600 87.6000 883556.45 508.6719 1464.63 -45.2260
57.4600 87.6200 884266.28 508.8578 1463.34 -45.2250
57.4600 87.6400 884925.07 509.0437 1468.35 -45.2109
57.4600 87.6600 885636.01 509.2299 1467.09 -45.2099
57.4600 87.6800 886347.47 509.4161 1465.85 -45.2088
57.4600 87.7000 887059.47 509.6024 1464.63 -45.2078
57.4600 87.7200 887720.34 509.7889 1469.70 -45.1936
57.4600 87.7400 888433.44 509.9755 1468.51 -45.1924
57.4600 87.7600 889147.07 510.1623 1467.33 -45.1912
57.4600 87.7800 889809.46 510.3491 1472.47 -45.1769
57.4600 87.8000 890524.20 510.5361 1471.32 -45.1757
57.4600 87.8200 891239.46 510.7232 1470.18 -45.1744
57.4600 87.8400 891955.27 510.9105 1469.07 -45.1730
57.4600 87.8600 892619.76 511.0978 1474.28 -45.1586
57.4600 87.8800 893336.67 511.2853 1473.19 -45.1572
57.4600 87.9000 894054.12 511.4730 1472.12 -45.1558
57.4600 87.9200 894772.10 511.6607 1471.06 -45.1543
57.4600 87.9400 895438.70 511.8486 1476.35 -45.1398
57.4600 87.9600 896157.80 512.0366 1475.32 -45.1383
57.4600 87.9800 896877.45 512.2248 1474.31 -45.1367
57.4600 88.0000 897597.63 512.4130 1473.32 -45.1351
57.4600 88.0200 898318.36 512.6014 1472.34 -45.1335
57.4600 88.0400 898987.63 512.7899 1477.72 -45.1188
57.4600 88.0600 899709.47 512.9786 1476.77 -45.1171
57.4600 88.0800 900431.86 513.1674 1475.84 -45.1154
57.4600 88.1000 901154.80 513.3563 1474.93 -45.1136
57.4600 88.1200 901826.18 513.5453 1480.39 -45.0988
57.4600 88.1400 902550.24 513.7345 1479.50 -45.0970
57.4600 88.1600 903274.85 513.9238 1478.63 -45.0951
57.4600 88.1800 904000.01 514.1132 1477.78 -45.0932
57.4600 88.2000 904725.72 514.3027 1476.95 -45.0912
57.4600 88.2200 905399.78 514.4924 1482.50 -45.0763
57.4600 88.2400 906126.62 514.6823 1481.70 -45.0743
57.4600 88.2600 906854.01 514.8722 1480.91 -45.0722
57.4600 88.2800 907581.96 515.0623 1480.14 -45.0702
57.4600 88.3000 908310.46 515.2525 1479.38 -45.0680
57.4600 88.3200 908987.20 515.4428 1485.04 -45.0529
57.4600 88.3400 909716.84 515.6333 1484.32 -45.0508
57.4600 88.3600 910447.03 515.8239 1483.61 -45.0485
57.4600 88.3800 911177.78 516.0147 1482.92 -45.0463
57.4600 88.4000 911909.09 516.2055 1482.25 -45.0440
57.4600 88.4200 912588.52 516.3965 1488.01 -45.0287
57.4600 88.4400 913320.97 516.5877 1487.37 -45.0264
57.4600 88.4600 914053.98 516.7789 1486.74 -45.0240
57.4600 88.4800 914787.55 516.9703 1486.13 -45.0216
57.4600 88.5000 915521.69 517.1619 1485.54 -45.0191
57.4600 88.5200 916256.39 517.3535 1484.97 -45.0166
57.4600 88.5400 916939.08 517.5453 1490.85 -45.0012
57.4600 88.5600 917674.93 517.7373 1490.31 -44.9986
57.4600 88.5800 918411.34 517.9293 1489.78 -44.9960
57.4600 88.6000 919148.32 518.1215 1489.28 -44.9934
57.4600 88.6200 919885.86 518.3139 1488.78 -44.9907
57.4600 88.6400 920623.98 518.5063 1488.31 -44.9880
57.4600 88.6600 921309.95 518.6989 1494.33 -44.9724
57.4600 88.6800 922049.22 518.8917 1493.88 -44.9696
57.4600 88.7000 922789.06 519.0845 1493.46 -44.9668
57.4600 88.7200 923529.46 519.2776 1493.05 -44.9640
57.4600 88.7400 924270.44 519.4707 1492.66 -44.9611
57.4600 88.7600 925012.00 519.6640 1492.29 -44.9582
57.4600 88.7800 925754.13 519.8574 1491.94 -44.9552
57.4600 88.8000 926496.83 520.0509 1491.60 -44.9523
57.4600 88.8200 927187.24 520.2446 1497.78 -44.9364
57.4600 88.8400 927931.10 520.4384 1497.48 -44.9333
57.4600 88.8600 928675.54 520.6324 1497.19 -44.9302
57.4600 88.8800 929420.56 520.8265 1496.93 -44.9271
57.4600 88.9000 930166.16 521.0207 1496.68 -44.9239
57.4600 88.9200 930912.33 521.2151 1496.45 -44.9208
57.4600 88.9400 931659.09 521.4096 1496.23 -44.9175
57.4600 88.9600 932406.42 521.6042 1496.04 -44.9143
57.4600 88.9800 933101.28 521.7990 1502.39 -44.8981
57.4600 89.0000 933849.78 521.9939 1502.23 -44.8948
57.4600 89.0200 934598.87 522.1890 1502.09 -44.8914
57.4600 89.0400 935348.54 522.3842 1501.96 -44.8880
57.4600 89.0600 936098.80 522.5795 1501.85 -44.8846
57.4600 89.0800 936849.63 522.7750 1501.76 -44.8811
57.4600 89.1000 937601.06 522.9706 1501.69 -44.8776
57.4600 89.1200 938353.08 523.1664 1501.64 -44.8740
57.4600 89.1400 939105.68 523.3622 1501.60 -44.8705
57.4600 89.1600 939858.87 523.5583 1501.59 -44.8668
57.4600 89.1800 940612.65 523.7544 1501.59 -44.8632
57.4600 89.2000 941367.02 523.9507 1501.61 -44.8595
57.4600 89.2200 942068.66 524.1472 1508.22 -44.8430
57.4600 89.2400 942824.21 524.3438 1508.28 -44.8392
57.4600 89.2600 943580.35 524.5405 1508.35 -44.8354
57.4600 89.2800 944337.08 524.7374 1508.45 -44.8316
57.4600 89.3000 945094.41 524.9344 1508.56 -44.8277
57.4600 89.3200 945852.33 525.1315 1508.69 -44.8238
57.4600 89.3400 946610.85 525.3288 1508.84 -44.8199
57.4600 89.3600 947369.96 525.5262 1509.01 -44.8159
57.4600 89.3800 948129.67 525.7238 1509.19 -44.8119
57.4600 89.4000 948889.97 525.9215 1509.40 -44.8078
57.4600 89.4200 949650.87 526.1194 1509.62 -44.8037
57.4600 89.4400 950412.38 526.3174 1509.86 -44.7996
57.4600 89.4600 951174.48 526.5155 1510.12 -44.7955
57.4600 89.4800 951937.18 526.7138 1510.40 -44.7913
57.4600 89.5000 952700.48 526.9122 1510.70 -44.7870
57.4600 89.5200 953464.39 527.1108 1511.02 -44.7828
57.4600 89.5400 954228.89 527.3095 1511.36 -44.7785
57.4600 89.5600 954994.00 527.5084 1511.71 -44.7741
57.4600 89.5800 955759.72 527.7074 1512.09 -44.7697
57.4600 89.6000 956526.03 527.9065 1512.48 -44.7653
57.4600 89.6200 957292.96 528.1058 1512.90 -44.7609
57.4600 89.6400 958060.49 528.3052 1513.33 -44.7564
57.4600 89.6600 958828.62 528.5048 1513.78 -44.7519
57.4600 89.6800 959597.37 528.7045 1514.25 -44.7473
57.4600 89.7000 960366.72 528.9044 1514.74 -44.7427
57.4600 89.7200 961136.68 529.1044 1515.25 -44.7381
57.4600 89.7400 961907.25 529.3046 1515.78 -44.7334
57.4600 89.7600 962678.42 529.5049 1516.33 -44.7287
57.4600 89.7800 963450.21 529.7053 1516.90 -44.7240
57.4600 89.8000 964222.62 529.9059 1517.49 -44.7192
57.4600 89.8200 964995.63 530.1066 1518.10 -44.7144
57.4600 89.8400 965769.26 530.3075 1518.73 -44.7095
57.4600 89.8600 966543.50 530.5086 1519.38 -44.7046
57.4600 89.8800 967318.35 530.7097 1520.05 -44.6997
57.4600 89.9000 968093.82 530.9111 1520.74 -44.6947
57.4600 89.9200 968869.90 531.1125 1521.45 -44.6897
57.4600 89.9400 969646.60 531.3142 1522.18 -44.6847
57.4600 89.9600 970423.91 531.5159 1522.93 -44.6796
57.4600 89.9800 971201.84 531.7179 1523.70 -44.6745
57.4600 90.0000 971980.39 531.9199 1524.49 -44.6694
57.4600 90.0200 972759.56 532.1221 1525.30 -44.6642
57.4600 90.0400 973539.35 532.3245 1526.13 -44.6590
57.4600 90.0600 974319.75 532.5270 1526.99 -44.6537
57.4600 90.0800 975100.78 532.7297 1527.86 -44.6484
57.4600 90.1000 975882.42 532.9325 1528.76 -44.6431
57.4600 90.1200 976664.69 533.1354 1529.67 -44.6377
57.4600 90.1400 977447.58 533.3385 1530.61 -44.6323
57.4600 90.1600 978231.09 533.5418 1531.57 -44.6269
57.4600 90.1800 979015.22 533.7452 1532.55 -44.6214
57.4600 90.2000 979799.98 533.9487 1533.55 -44.6159
57.4600 90.2200 980639.84 534.1524 1527.78 -44.6229
57.4600 90.2400 981425.88 534.3563 1528.82 -44.6173
57.4600 90.2600 982212.55 534.5603 1529.88 -44.6117
57.4600 90.2800 982999.85 534.7645 1530.96 -44.6060
57.4600 90.3000 983787.78 534.9688 1532.06 -44.6003
57.4600 90.3200 984576.33 535.1733 1533.19 -44.5946
57.4600 90.3400 985365.51 535.3779 1534.33 -44.5888
57.4600 90.3600 986155.32 535.5827 1535.50 -44.5830
57.4600 90.3800 986945.75 535.7876 1536.69 -44.5771
57.4600 90.4000 987736.82 535.9926 1537.91 -44.5712
57.4600 90.4200 988528.51 536.1978 1539.14 -44.5653
57.4600 90.4400 989375.57 536.4032 1533.56 -44.5719
57.4600 90.4600 990168.58 536.6088 1534.83 -44.5659
57.4600 90.4800 990962.21 536.8145 1536.13 -44.5599
57.4600 90.5000 991756.48 537.0203 1537.44 -44.5538
57.4600 90.5200 992551.38 537.2263 1538.78 -44.5477
57.4600 90.5400 993346.92 537.4324 1540.15 -44.5415
57.4600 90.5600 994143.09 537.6387 1541.53 -44.5353
57.4600 90.5800 994939.90 537.8452 1542.94 -44.5291
57.4600 90.6000 995792.23 538.0518 1537.50 -44.5353
57.4600 90.6200 996590.36 538.2586 1538.95 -44.5290
57.4600 90.6400 997389.13 538.4655 1540.42 -44.5227
57.4600 90.6600 998188.53 538.6726 1541.91 -44.5163
57.4600 90.6800 998988.57 538.8798 1543.43 -44.5099
57.4600 90.7000 999789.25 539.0872 1544.97 -44.5034
57.4600 90.7200 1000590.56 539.2947 1546.54 -44.4969
57.4600 90.7400 1001447.57 539.5024 1541.22 -44.5029
57.4600 90.7600 1002250.23 539.7103 1542.82 -44.4963
57.4600 90.7800 1003053.52 539.9183 1544.45 -44.4897
57.4600 90.8000 1003857.45 540.1265 1546.10 -44.4830
57.4600 90.8200 1004662.02 540.3348 1547.78 -44.4763
57.4600 90.8400 1005467.23 540.5433 1549.48 -44.4696
57.4600 90.8600 1006328.28 540.7519 1544.28 -44.4753
57.4600 90.8800 1007134.85 540.9607 1546.01 -44.4685
57.4600 90.9000 1007942.05 541.1697 1547.78 -44.4617
57.4600 90.9200 1008749.90 541.3788 1549.57 -44.4548
57.4600 90.9400 1009558.38 541.5881 1551.38 -44.4479
57.4600 90.9600 1010367.51 541.7975 1553.22 -44.4409
57.4600 90.9800 1011232.65 542.0071 1548.13 -44.4464
57.4600 91.0000 1012043.15 542.2169 1550.00 -44.4393
57.4600 91.0200 1012854.28 542.4268 1551.91 -44.4322
57.4600 91.0400 1013666.06 542.6368 1553.84 -44.4251
57.4600 91.0600 1014478.49 542.8471 1555.79 -44.4180
57.4600 91.0800 1015347.04 543.0575 1550.80 -44.4232
57.4600 91.1000 1016160.83 543.2680 1552.79 -44.4160
57.4600 91.1200 1016975.28 543.4787 1554.81 -44.4087
57.4600 91.1400 1017790.36 543.6896 1556.86 -44.4014
57.4600 91.1600 1018661.64 543.9006 1551.95 -44.4065
57.4600 91.1800 1019478.10 544.1119 1554.03 -44.3991
57.4600 91.2000 1020295.21 544.3232 1556.15 -44.3917
57.4600 91.2200 1021112.97 544.5347 1558.29 -44.3842
57.4600 91.2400 1021931.38 544.7464 1560.46 -44.3767
57.4600 91.2600 1022806.13 544.9583 1555.64 -44.3816
57.4600 91.2800 1023625.93 545.1703 1557.85 -44.3740
57.4600 91.3000 1024446.37 545.3825 1560.08 -44.3663
57.4600 91.3200 1025267.46 545.5948 1562.35 -44.3587
57.4600 91.3400 1026144.98 545.8073 1557.61 -44.3634
57.4600 91.3600 1026967.47 546.0200 1559.91 -44.3556
57.4600 91.3800 1027790.60 546.2328 1562.25 -44.3478
57.4600 91.4000 1028614.38 546.4458 1564.61 -44.3400
57.4600 91.4200 1029494.70 546.6590 1559.95 -44.3445
57.4600 91.4400 1030319.88 546.8723 1562.35 -44.3366
57.4600 91.4600 1031145.71 547.0858 1564.79 -44.3287
57.4600 91.4800 1031972.20 547.2994 1567.25 -44.3207
57.4600 91.5000 1032855.34 547.5133 1562.67 -44.3251
57.4600 91.5200 1033683.22 547.7272 1565.17 -44.3170
57.4600 91.5400 1034511.76 547.9414 1567.71 -44.3089
57.4600 91.5600 1035396.99 548.1557 1563.19 -44.3131
57.4600 91.5800 1036226.94 548.3702 1565.77 -44.3049
57.4600 91.6000 1037057.53 548.5849 1568.38 -44.2967
57.4600 91.6200 1037888.79 548.7997 1571.02 -44.2885
57.4600 91.6400 1038776.87 549.0147 1566.58 -44.2925
57.4600 91.6600 1039609.55 549.2298 1569.26 -44.2842
57.4600 91.6800 1040442.87 549.4451 1571.98 -44.2758
57.4600 91.7000 1041333.07 549.6606 1567.60 -44.2797
57.4600 91.7200 1042167.81 549.8763 1570.36 -44.2712
57.4600 91.7400 1043003.20 550.0921 1573.15 -44.2627
57.4600 91.7600 1043895.53 550.3081 1568.84 -44.2665
57.4600 91.7800 1044732.35 550.5243 1571.67 -44.2579
57.4600 91.8000 1045569.82 550.7406 1574.54 -44.2493
57.4600 91.8200 1046464.30 550.9571 1570.30 -44.2530
57.4600 91.8400 1047303.20 551.1738 1573.21 -44.2443
57.4600 91.8600 1048142.75 551.3906 1576.15 -44.2355
57.4600 91.8800 1049039.38 551.6077 1571.97 -44.2391
57.4600 91.9000 1049880.37 551.8249 1574.96 -44.2302
57.4600 91.9200 1050722.01 552.0422 1577.98 -44.2214
57.4600 91.9400 1051620.81 552.2597 1573.87 -44.2248
57.4600 91.9600 1052463.88 552.4774 1576.94 -44.2158
57.4600 91.9800 1053307.61 552.6953 1580.04 -44.2068
57.4600 92.0000 1054208.60 552.9134 1575.99 -44.2101
57.4600 92.0200 1055053.76 553.1316 1579.14 -44.2010
57.4600 92.0400 1055899.60 553.3499 1582.33 -44.1919
57.4600 92.0600 1056802.77 553.5685 1578.34 -44.1950
57.4600 92.0800 1057650.04 553.7873 1581.57 -44.1858
57.4600 92.1000 1058554.64 554.0062 1577.64 -44.1889
57.4600 92.1200 1059403.35 554.2253 1580.92 -44.1796
57.4600 92.1400 1060252.72 554.4445 1584.24 -44.1703
57.4600 92.1600 1061159.53 554.6640 1580.37 -44.1732
57.4600 92.1800 1062010.35 554.8836 1583.73 -44.1638
57.4600 92.2000 1062918.60 555.1033 1579.91 -44.1666
57.4600 92.2200 1063770.86 555.3233 1583.33 -44.1571
57.4600 92.2400 1064623.79 555.5434 1586.78 -44.1476
57.4600 92.2600 1065534.28 555.7637 1583.03 -44.1503
57.4600 92.2800 1066388.65 555.9842 1586.53 -44.1407
57.4600 92.3000 1067300.59 556.2049 1582.82 -44.1433
57.4600 92.3200 1068156.42 556.4257 1586.38 -44.1336
57.4600 92.3400 1069012.91 556.6467 1589.97 -44.1238
57.4600 92.3600 1069927.11 556.8679 1586.33 -44.1263
57.4600 92.3800 1070785.06 557.0893 1589.97 -44.1165
57.4600 92.4000 1071700.72 557.3108 1586.38 -44.1188
57.4600 92.4200 1072560.13 557.5326 1590.07 -44.1089
57.4600 92.4400 1073477.26 557.7544 1586.53 -44.1112
57.4600 92.4600 1074338.13 557.9765 1590.28 -44.1012
57.4600 92.4800 1075199.66 558.1988 1594.07 -44.0912
57.4600 92.5000 1076119.08 558.4212 1590.59 -44.0934
57.4600 92.5200 1076982.08 558.6438 1594.43 -44.0833
57.4600 92.5400 1077902.98 558.8666 1591.01 -44.0853
57.4600 92.5600 1078767.44 559.0896 1594.90 -44.0751
57.4600 92.5800 1079689.84 559.3128 1591.53 -44.0771
57.4600 92.6000 1080555.76 559.5361 1595.48 -44.0668
57.4600 92.6200 1081479.66 559.7596 1592.15 -44.0687
57.4600 92.6400 1082347.06 559.9833 1596.16 -44.0583
57.4600 92.6600 1083272.46 560.2072 1592.88 -44.0601
57.4600 92.6800 1084141.33 560.4313 1596.95 -44.0496
57.4600 92.7000 1085068.25 560.6555 1593.72 -44.0513
57.4600 92.7200 1085938.59 560.8799 1597.84 -44.0408
57.4600 92.7400 1086867.02 561.1045 1594.67 -44.0424
57.4600 92.7600 1087738.84 561.3293 1598.85 -44.0318
57.4600 92.7800 1088668.79 561.5543 1595.72 -44.0333
57.4600 92.8000 1089542.09 561.7794 1599.96 -44.0226
57.4600 92.8200 1090473.57 562.0048 1596.88 -44.0240
57.4600 92.8400 1091348.34 562.2303 1601.18 -44.0132
57.4600 92.8600 1092281.35 562.4560 1598.15 -44.0145
57.4600 92.8800 1093157.61 562.6819 1602.51 -44.0037
57.4600 92.9000 1094092.16 562.9080 1599.53 -44.0049
57.4600 92.9200 1094969.90 563.1342 1603.95 -43.9939
57.4600 92.9400 1095906.00 563.3607 1601.02 -43.9951
57.4600 92.9600 1096785.21 563.5873 1605.50 -43.9840
57.4600 92.9800 1097722.85 563.8141 1602.62 -43.9851
57.4600 93.0000 1098603.56 564.0411 1607.16 -43.9739
57.4600 93.0200 1099542.76 564.2683 1604.33 -43.9749
57.4600 93.0400 1100424.95 564.4957 1608.94 -43.9637
57.4600 93.0600 1101365.71 564.7233 1606.16 -43.9645
57.4600 93.0800 1102307.20 564.9510 1603.42 -43.9653
57.4600 93.1000 1103191.70 565.1790 1608.10 -43.9540
57.4600 93.1200 1104134.76 565.4071 1605.41 -43.9547
57.4600 93.1400 1105020.76 565.6354 1610.16 -43.9433
57.4600 93.1600 1105965.39 565.8639 1607.52 -43.9439
57.4600 93.1800 1106852.87 566.0926 1612.34 -43.9324
57.4600 93.2000 1107799.09 566.3215 1609.74 -43.9329
57.4600 93.2200 1108746.04 566.5505 1607.18 -43.9334
57.4600 93.2400 1109635.85 566.7798 1612.09 -43.9217
57.4600 93.2600 1110584.39 567.0092 1609.58 -43.9221
57.4600 93.2800 1111475.70 567.2389 1614.55 -43.9104
57.4600 93.3000 1112425.83 567.4687 1612.09 -43.9107
57.4600 93.3200 1113318.62 567.6987 1617.13 -43.8989
57.4600 93.3400 1114270.36 567.9290 1614.72 -43.8990
57.4600 93.3600 1115222.85 568.1594 1612.35 -43.8992
57.4600 93.3800 1116117.97 568.3900 1617.48 -43.8872
57.4600 93.4000 1117072.06 568.6208 1615.15 -43.8873
57.4600 93.4200 1118026.93 568.8517 1612.86 -43.8873
57.4600 93.4400 1118924.39 569.0829 1618.08 -43.8752
57.4600 93.4600 1119880.86 569.3143 1615.84 -43.8751
57.4600 93.4800 1120779.82 569.5458 1621.14 -43.8630
57.4600 93.5000 1121737.91 569.7776 1618.95 -43.8628
57.4600 93.5200 1122696.76 570.0095 1616.79 -43.8625
57.4600 93.5400 1123598.06 570.2417 1622.18 -43.8502
57.4600 93.5600 1124558.54 570.4740 1620.08 -43.8499
57.4600 93.5800 1125519.80 570.7066 1618.01 -43.8495
57.4600 93.6000 1126423.45 570.9393 1623.49 -43.8371
57.4600 93.6200 1127386.34 571.1722 1621.47 -43.8366
57.4600 93.6400 1128350.00 571.4053 1619.49 -43.8361
57.4600 93.6600 1129256.01 571.6387 1625.07 -43.8235
57.4600 93.6800 1130221.32 571.8722 1623.13 -43.8229
57.4600 93.7000 1131187.41 572.1059 1621.23 -43.8223
57.4600 93.7200 1132095.76 572.3398 1626.91 -43.8096
57.4600 93.7400 1133063.50 572.5739 1625.06 -43.8088
57.4600 93.7600 1134032.03 572.8082 1623.25 -43.8080
57.4600 93.7800 1134942.73 573.0427 1629.03 -43.7952
57.4600 93.8000 1135912.91 573.2774 1627.27 -43.7942
57.4600 93.8200 1136883.90 573.5123 1625.54 -43.7933
57.4600 93.8400 1137796.95 573.7474 1631.43 -43.7803
57.4600 93.8600 1138769.59 573.9827 1629.75 -43.7793
57.4600 93.8800 1139743.03 574.2182 1628.11 -43.7782
57.4600 93.9000 1140717.28 574.4539 1626.50 -43.7770
57.4600 93.9200 1141633.55 574.6898 1632.51 -43.7639
57.4600 93.9400 1142609.46 574.9259 1630.96 -43.7626
57.4600 93.9600 1143586.17 575.1622 1629.43 -43.7613
57.4600 93.9800 1144504.80 575.3987 1635.56 -43.7480
57.4600 94.0000 1145483.20 575.6354 1634.09 -43.7466
57.4600 94.0200 1146462.40 575.8723 1632.65 -43.7452
57.4600 94.0400 1147442.42 576.1094 1631.25 -43.7437
57.4600 94.0600 1148364.27 576.3467 1637.51 -43.7303
57.4600 94.0800 1149345.97 576.5842 1636.16 -43.7287
57.4600 94.1000 1150328.50 576.8220 1634.84 -43.7270
57.4600 94.1200 1151311.84 577.0599 1633.56 -43.7253
57.4600 94.1400 1152236.91 577.2980 1639.96 -43.7117
57.4600 94.1600 1153221.94 577.5363 1638.74 -43.7099
57.4600 94.1800 1154207.80 577.7749 1637.54 -43.7081
57.4600 94.2000 1155194.50 578.0136 1636.38 -43.7062
57.4600 94.2200 1156182.01 578.2525 1635.25 -43.7042
57.4600 94.2400 1157111.17 578.4917 1641.82 -43.6904
57.4600 94.2600 1158100.39 578.7311 1640.75 -43.6883
57.4600 94.2800 1159090.44 578.9706 1639.71 -43.6862
57.4600 94.3000 1160081.33 579.2104 1638.70 -43.6841
57.4600 94.3200 1161073.05 579.4503 1637.72 -43.6819
57.4600 94.3400 1162006.31 579.6905 1644.48 -43.6678
57.4600 94.3600 1162999.74 579.9309 1643.56 -43.6655
57.4600 94.3800 1163994.02 580.1715 1642.67 -43.6632
57.4600 94.4000 1164989.13 580.4124 1641.82 -43.6608
57.4600 94.4200 1165985.10 580.6534 1641.00 -43.6584
57.4600 94.4400 1166922.45 580.8946 1647.94 -43.6441
57.4600 94.4600 1167920.13 581.1360 1647.18 -43.6415
57.4600 94.4800 1168918.66 581.3777 1646.46 -43.6389
57.4600 94.5000 1169918.04 581.6195 1645.76 -43.6363
57.4600 94.5200 1170918.27 581.8616 1645.10 -43.6336
57.4600 94.5400 1171919.36 582.1039 1644.47 -43.6309
57.4600 94.5600 1172861.68 582.3464 1651.64 -43.6163
57.4600 94.5800 1173864.49 582.5891 1651.07 -43.6134
57.4600 94.6000 1174868.16 582.8320 1650.54 -43.6106
57.4600 94.6200 1175872.69 583.0751 1650.04 -43.6076
57.4600 94.6400 1176878.07 583.3185 1649.57 -43.6046
57.4600 94.6600 1177884.32 583.5620 1649.14 -43.6016
57.4600 94.6800 1178891.44 583.8058 1648.74 -43.5985
57.4600 94.7000 1179839.61 584.0497 1656.16 -43.5836
57.4600 94.7200 1180848.46 584.2940 1655.83 -43.5804
57.4600 94.7400 1181858.18 584.5384 1655.53 -43.5771
57.4600 94.7600 1182868.77 584.7830 1655.26 -43.5738
57.4600 94.7800 1183880.22 585.0278 1655.02 -43.5705
57.4600 94.8000 1184892.55 585.2729 1654.82 -43.5671
57.4600 94.8200 1185905.76 585.5182 1654.65 -43.5637
57.4600 94.8400 1186919.83 585.7636 1654.52 -43.5602
57.4600 94.8600 1187934.78 586.0093 1654.42 -43.5566
57.4600 94.8800 1188950.60 586.2553 1654.35 -43.5530
57.4600 94.9000 1189967.31 586.5014 1654.32 -43.5494
57.4600 94.9200 1190924.82 586.7478 1662.16 -43.5339
57.4600 94.9400 1191943.28 586.9943 1662.20 -43.5302
57.4600 94.9600 1192962.63 587.2411 1662.27 -43.5264
57.4600 94.9800 1193982.85 587.4881 1662.37 -43.5225
57.4600 95.0000 1195003.96 587.7354 1662.51 -43.5186
57.4600 95.0200 1196025.95 587.9828 1662.69 -43.5147
57.4600 95.0400 1197048.83 588.2305 1662.89 -43.5106
57.4600 95.0600 1198072.59 588.4784 1663.14 -43.5066
57.4600 95.0800 1199097.25 588.7265 1663.41 -43.5025
57.4600 95.1000 1200122.79 588.9748 1663.73 -43.4983
57.4600 95.1200 1201149.23 589.2234 1664.07 -43.4941
57.4600 95.1400 1202176.57 589.4722 1664.46 -43.4898
57.4600 95.1600 1203204.79 589.7212 1664.88 -43.4855
57.4600 95.1800 1204233.91 589.9704 1665.33 -43.4811
57.4600 95.2000 1205263.93 590.2198 1665.82 -43.4767
57.4600 95.2200 1206294.84 590.4695 1666.34 -43.4722
57.4600 95.2400 1207326.65 590.7194 1666.90 -43.4677
57.4600 95.2600 1208359.36 590.9695 1667.50 -43.4631
57.4600 95.2800 1209392.97 591.2199 1668.13 -43.4585
57.4600 95.3000 1210427.49 591.4704 1668.79 -43.4538
57.4600 95.3200 1211462.91 591.7212 1669.50 -43.4491
57.4600 95.3400 1212499.23 591.9722 1670.24 -43.4443
57.4600 95.3600 1213536.47 592.2235 1671.02 -43.4394
57.4600 95.3800 1214574.60 592.4750 1671.83 -43.4346
57.4600 95.4000 1215613.64 592.7266 1672.68 -43.4296
57.4600 95.4200 1216653.59 592.9786 1673.56 -43.4246
57.4600 95.4400 1217694.45 593.2307 1674.49 -43.4196
57.4600 95.4600 1218736.22 593.4831 1675.45 -43.4144
57.4600 95.4800 1219778.91 593.7357 1676.45 -43.4093
57.4600 95.5000 1220822.50 593.9885 1677.48 -43.4041
57.4600 95.5200 1221867.01 594.2416 1678.56 -43.3988
57.4600 95.5400 1222912.43 594.4949 1679.67 -43.3935
57.4600 95.5600 1223958.77 594.7484 1680.82 -43.3881
57.4600 95.5800 1225066.96 595.0022 1674.00 -43.3944
57.4600 95.6000 1226115.18 595.2562 1675.21 -43.3889
57.4600 95.6200 1227164.32 595.5104 1676.47 -43.3834
57.4600 95.6400 1228214.39 595.7648 1677.76 -43.3778
57.4600 95.6600 1229265.37 596.0195 1679.10 -43.3721
57.4600 95.6800 1230317.27 596.2744 1680.47 -43.3664
57.4600 95.7000 1231370.10 596.5296 1681.88 -43.3607
57.4600 95.7200 1232423.84 596.7850 1683.33 -43.3549
57.4600 95.7400 1233478.52 597.0406 1684.82 -43.3490
57.4600 95.7600 1234534.11 597.2964 1686.35 -43.3431
57.4600 95.7800 1235651.83 597.5525 1679.86 -43.3488
57.4600 95.8000 1236709.34 597.8088 1681.46 -43.3428
57.4600 95.8200 1237767.78 598.0654 1683.10 -43.3367
57.4600 95.8400 1238827.15 598.3222 1684.78 -43.3306
57.4600 95.8600 1239887.45 598.5792 1686.50 -43.3244
57.4600 95.8800 1240948.68 598.8364 1688.26 -43.3182
57.4600 95.9000 1242010.83 599.0939 1690.06 -43.3119
57.4600 95.9200 1243135.30 599.3517 1683.82 -43.3172
57.4600 95.9400 1244199.39 599.6096 1685.69 -43.3108
