# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_SRBM_1
#Generated on Thu Jan 14 13:00:44 2010
#loft_angle burn_time ground_range time_of_flight
84.6500 53.1200 70598.07 189.4459
84.6500 53.1400 70696.30 189.5302
84.6500 53.1600 70794.63 189.6144
84.6500 53.1800 70876.19 189.6987
84.6500 53.2000 70974.72 189.7830
84.6500 53.2200 71073.36 189.8674
84.6500 53.2400 71172.10 189.9517
84.6500 53.2600 71254.02 190.0361
84.6500 53.2800 71352.97 190.1205
84.6500 53.3000 71452.01 190.2050
84.6500 53.3200 71534.21 190.2894
84.6500 53.3400 71633.46 190.3739
84.6500 53.3600 71732.81 190.4584
84.6500 53.3800 71815.28 190.5430
84.6500 53.4000 71914.83 190.6275
84.6500 53.4200 72014.50 190.7121
84.6500 53.4400 72097.24 190.7967
84.6500 53.4600 72197.09 190.8813
84.6500 53.4800 72297.04 190.9660
84.6500 53.5000 72397.08 191.0507
84.6500 53.5200 72480.15 191.1354
84.6500 53.5400 72580.39 191.2201
84.6500 53.5600 72680.72 191.3048
84.6500 53.5800 72764.05 191.3896
84.6500 53.6000 72864.58 191.4744
84.6500 53.6200 72965.21 191.5593
84.6500 53.6400 73048.80 191.6441
84.6500 53.6600 73149.63 191.7290
84.6500 53.6800 73250.57 191.8139
84.6500 53.7000 73334.42 191.8988
84.6500 53.7200 73435.55 191.9837
84.6500 53.7400 73536.80 192.0687
84.6500 53.7600 73638.14 192.1537
84.6500 53.7800 73722.36 192.2387
84.6500 53.8000 73823.91 192.3238
84.6500 53.8200 73925.56 192.4089
84.6500 53.8400 74010.04 192.4939
84.6500 53.8600 74111.90 192.5791
84.6500 53.8800 74213.87 192.6642
84.6500 53.9000 74298.62 192.7494
84.6500 53.9200 74400.79 192.8346
84.6500 53.9400 74503.07 192.9198
84.6500 53.9600 74605.46 193.0050
84.6500 53.9800 74690.58 193.0903
84.6500 54.0000 74793.17 193.1756
84.6500 54.0200 74895.87 193.2609
84.6500 54.0400 74981.28 193.3463
84.6500 54.0600 75084.18 193.4316
84.6500 54.0800 75187.20 193.5170
84.6500 54.1000 75290.32 193.6025
84.6500 54.1200 75376.10 193.6879
84.6500 54.1400 75479.43 193.7734
84.6500 54.1600 75582.87 193.8589
84.6500 54.1800 75668.93 193.9444
84.6500 54.2000 75772.58 194.0299
84.6500 54.2200 75876.32 194.1155
84.6500 54.2400 75980.15 194.2011
84.6500 54.2600 76066.55 194.2867
84.6500 54.2800 76170.59 194.3724
84.6500 54.3000 76274.72 194.4580
84.6500 54.3200 76361.39 194.5437
84.6500 54.3400 76465.73 194.6294
84.6500 54.3600 76570.17 194.7152
84.6500 54.3800 76674.72 194.8010
84.6500 54.4000 76761.75 194.8868
84.6500 54.4200 76866.51 194.9726
84.6500 54.4400 76971.37 195.0584
84.6500 54.4600 77058.68 195.1443
84.6500 54.4800 77163.75 195.2302
84.6500 54.5000 77268.92 195.3161
84.6500 54.5200 77374.21 195.4021
84.6500 54.5400 77461.89 195.4880
84.6500 54.5600 77567.39 195.5740
84.6500 54.5800 77672.99 195.6601
84.6500 54.6000 77760.95 195.7461
84.6500 54.6200 77866.76 195.8322
84.6500 54.6400 77972.69 195.9183
84.6500 54.6600 78078.72 196.0044
84.6500 54.6800 78167.06 196.0906
84.6500 54.7000 78273.31 196.1767
84.6500 54.7200 78379.66 196.2630
84.6500 54.7400 78468.28 196.3492
84.6500 54.7600 78574.85 196.4354
84.6500 54.7800 78681.53 196.5217
84.6500 54.8000 78788.32 196.6080
84.6500 54.8200 78877.33 196.6944
84.6500 54.8400 78984.34 196.7807
84.6500 54.8600 79091.46 196.8671
84.6500 54.8800 79198.68 196.9535
84.6500 54.9000 79288.08 197.0400
84.6500 54.9200 79395.53 197.1264
84.6500 54.9400 79503.07 197.2129
84.6500 54.9600 79592.73 197.2994
84.6500 54.9800 79700.48 197.3860
84.6500 55.0000 79808.33 197.4725
84.6500 55.0200 79916.29 197.5591
84.6500 55.0400 80006.33 197.6457
84.6500 55.0600 80114.50 197.7324
84.6500 55.0800 80222.79 197.8191
84.6500 55.1000 80331.18 197.9057
84.6500 55.1200 80421.60 197.9925
84.6500 55.1400 80530.20 198.0792
84.6500 55.1600 80638.92 198.1660
84.6500 55.1800 80747.75 198.2528
84.6500 55.2000 80838.56 198.3396
84.6500 55.2200 80947.60 198.4265
84.6500 55.2400 81056.76 198.5134
84.6500 55.2600 81166.03 198.6003
84.6500 55.2800 81257.23 198.6872
84.6500 55.3000 81366.71 198.7741
84.6500 55.3200 81476.31 198.8611
84.6500 55.3400 81567.80 198.9481
84.6500 55.3600 81677.62 199.0352
84.6500 55.3800 81787.55 199.1222
84.6500 55.4000 81897.60 199.2093
84.6500 55.4200 81989.48 199.2965
84.6500 55.4400 82099.74 199.3836
84.6500 55.4600 82210.12 199.4708
84.6500 55.4800 82320.62 199.5580
84.6500 55.5000 82412.90 199.6452
84.6500 55.5200 82523.62 199.7324
84.6500 55.5400 82634.45 199.8197
84.6500 55.5600 82745.40 199.9070
84.6500 55.5800 82838.08 199.9944
84.6500 55.6000 82949.25 200.0817
84.6500 55.6200 83060.54 200.1691
84.6500 55.6400 83171.92 200.2565
84.6500 55.6600 83264.98 200.3439
84.6500 55.6800 83376.57 200.4314
84.6500 55.7000 83488.26 200.5189
84.6500 55.7200 83600.07 200.6064
84.6500 55.7400 83693.50 200.6940
84.6500 55.7600 83805.52 200.7815
84.6500 55.7800 83917.65 200.8691
84.6500 55.8000 84029.89 200.9568
84.6500 55.8200 84123.72 201.0444
84.6500 55.8400 84236.18 201.1321
84.6500 55.8600 84348.75 201.2198
84.6500 55.8800 84461.44 201.3075
84.6500 55.9000 84555.66 201.3953
84.6500 55.9200 84668.57 201.4831
84.6500 55.9400 84781.59 201.5709
84.6500 55.9600 84894.73 201.6587
84.6500 55.9800 84989.35 201.7466
84.6500 56.0000 85102.71 201.8345
84.6500 56.0200 85216.18 201.9224
84.6500 56.0400 85329.77 202.0103
84.6500 56.0600 85424.79 202.0983
84.6500 56.0800 85538.61 202.1863
84.6500 56.1000 85652.54 202.2744
84.6500 56.1200 85766.59 202.3624
84.6500 56.1400 85880.75 202.4505
84.6500 56.1600 85976.29 202.5386
84.6500 56.1800 86090.68 202.6267
84.6500 56.2000 86205.19 202.7149
84.6500 56.2200 86319.81 202.8031
84.6500 56.2400 86415.76 202.8913
84.6500 56.2600 86530.61 202.9796
84.6500 56.2800 86645.58 203.0679
84.6500 56.3000 86760.67 203.1562
84.6500 56.3200 86857.02 203.2445
84.6500 56.3400 86972.32 203.3329
84.6500 56.3600 87087.72 203.4212
84.6500 56.3800 87203.24 203.5097
84.6500 56.4000 87299.95 203.5981
84.6500 56.4200 87415.69 203.6866
84.6500 56.4400 87531.54 203.7751
84.6500 56.4600 87647.50 203.8636
84.6500 56.4800 87763.57 203.9521
84.6500 56.5000 87860.80 204.0407
84.6500 56.5200 87977.10 204.1293
84.6500 56.5400 88093.51 204.2180
84.6500 56.5600 88210.05 204.3066
84.6500 56.5800 88307.67 204.3953
84.6500 56.6000 88424.43 204.4840
84.6500 56.6200 88541.31 204.5728
84.6500 56.6400 88658.30 204.6615
84.6500 56.6600 88775.41 204.7503
84.6500 56.6800 88873.56 204.8392
84.6500 56.7000 88990.90 204.9280
84.6500 56.7200 89108.36 205.0169
84.6500 56.7400 89225.94 205.1058
84.6500 56.7600 89324.49 205.1948
84.6500 56.7800 89442.30 205.2837
84.6500 56.8000 89560.23 205.3727
84.6500 56.8200 89678.27 205.4618
84.6500 56.8400 89796.44 205.5508
84.6500 56.8600 89895.52 205.6399
84.6500 56.8800 90013.92 205.7290
84.6500 56.9000 90132.44 205.8181
84.6500 56.9200 90251.08 205.9073
84.6500 56.9400 90350.58 205.9965
84.6500 56.9600 90469.46 206.0857
84.6500 56.9800 90588.45 206.1750
84.6500 57.0000 90707.55 206.2643
84.6500 57.0200 90826.76 206.3536
84.6500 57.0400 90926.76 206.4429
84.6500 57.0600 91046.19 206.5323
84.6500 57.0800 91165.74 206.6217
84.6500 57.1000 91285.40 206.7111
84.6500 57.1200 91405.18 206.8005
84.6500 57.1400 91505.69 206.8900
84.6500 57.1600 91625.70 206.9795
84.6500 57.1800 91745.83 207.0690
84.6500 57.2000 91866.07 207.1586
84.6500 57.2200 91967.00 207.2482
84.6500 57.2400 92087.47 207.3378
84.6500 57.2600 92208.07 207.4275
84.6500 57.2800 92328.79 207.5171
84.6500 57.3000 92449.63 207.6068
84.6500 57.3200 92551.08 207.6966
84.6500 57.3400 92672.15 207.7863
84.6500 57.3600 92793.34 207.8761
84.6500 57.3800 92914.66 207.9659
84.6500 57.4000 93036.09 208.0558
84.6500 57.4200 93138.08 208.1457
84.6500 57.4400 93259.75 208.2356
84.6500 57.4600 93381.54 208.3255
84.6500 57.4800 93503.46 208.4155
84.6500 57.5000 93625.50 208.5055
84.6500 57.5200 93728.02 208.5955
84.6500 57.5400 93850.30 208.6855
84.6500 57.5600 93972.70 208.7756
84.6500 57.5800 94095.22 208.8657
84.6500 57.6000 94217.87 208.9559
84.6500 57.6200 94320.94 209.0460
84.6500 57.6400 94443.82 209.1362
84.6500 57.6600 94566.81 209.2265
84.6500 57.6800 94689.92 209.3167
84.6500 57.7000 94813.14 209.4070
84.6500 57.7200 94916.71 209.4973
84.6500 57.7400 95040.17 209.5876
84.6500 57.7600 95163.74 209.6780
84.6500 57.7800 95287.43 209.7684
84.6500 57.8000 95411.25 209.8588
84.6500 57.8200 95515.35 209.9493
84.6500 57.8400 95639.40 210.0398
84.6500 57.8600 95763.57 210.1303
84.6500 57.8800 95887.87 210.2208
84.6500 57.9000 96012.29 210.3114
84.6500 57.9200 96136.83 210.4020
84.6500 57.9400 96241.58 210.4926
84.6500 57.9600 96366.36 210.5833
84.6500 57.9800 96491.27 210.6740
84.6500 58.0000 96616.30 210.7647
84.6500 58.0200 96741.45 210.8555
84.6500 58.0400 96846.75 210.9462
84.6500 58.0600 96972.14 211.0371
84.6500 58.0800 97097.66 211.1279
84.6500 58.1000 97223.30 211.2188
84.6500 58.1200 97349.07 211.3097
84.6500 58.1400 97474.97 211.4006
84.6500 58.1600 97580.93 211.4916
84.6500 58.1800 97707.07 211.5825
84.6500 58.2000 97833.33 211.6736
84.6500 58.2200 97959.72 211.7646
84.6500 58.2400 98086.24 211.8557
84.6500 58.2600 98192.76 211.9468
84.6500 58.2800 98319.52 212.0379
84.6500 58.3000 98446.39 212.1291
84.6500 58.3200 98573.38 212.2203
84.6500 58.3400 98700.49 212.3115
84.6500 58.3600 98827.72 212.4028
84.6500 58.3800 98934.87 212.4941
84.6500 58.4000 99062.34 212.5854
84.6500 58.4200 99189.93 212.6767
84.6500 58.4400 99317.65 212.7681
84.6500 58.4600 99445.49 212.8595
84.6500 58.4800 99573.46 212.9509
84.6500 58.5000 99681.27 213.0424
84.6500 58.5200 99809.48 213.1339
84.6500 58.5400 99937.82 213.2254
84.6500 58.5600 100066.28 213.3170
84.6500 58.5800 100194.87 213.4086
84.6500 58.6000 100323.59 213.5002
84.6500 58.6200 100432.07 213.5918
84.6500 58.6400 100561.03 213.6835
84.6500 58.6600 100690.12 213.7752
84.6500 58.6800 100819.34 213.8669
84.6500 58.7000 100948.69 213.9587
84.6500 58.7200 101078.16 214.0505
84.6500 58.7400 101187.32 214.1423
84.6500 58.7600 101317.04 214.2342
84.6500 58.7800 101446.89 214.3261
84.6500 58.8000 101576.87 214.4180
84.6500 58.8200 101706.98 214.5099
84.6500 58.8400 101837.22 214.6019
84.6500 58.8600 101947.06 214.6939
84.6500 58.8800 102077.55 214.7860
84.6500 58.9000 102208.16 214.8781
84.6500 58.9200 102338.90 214.9702
84.6500 58.9400 102469.75 215.0623
84.6500 58.9600 102600.72 215.1544
84.6500 58.9800 102711.22 215.2466
84.6500 59.0000 102842.44 215.3389
84.6500 59.0200 102973.79 215.4311
84.6500 59.0400 103105.26 215.5234
84.6500 59.0600 103236.86 215.6157
84.6500 59.0800 103368.59 215.7081
84.6500 59.1000 103500.45 215.8005
84.6500 59.1200 103611.73 215.8929
84.6500 59.1400 103743.84 215.9853
84.6500 59.1600 103876.07 216.0778
84.6500 59.1800 104008.44 216.1703
84.6500 59.2000 104140.93 216.2628
84.6500 59.2200 104273.56 216.3554
84.6500 59.2400 104385.53 216.4480
84.6500 59.2600 104518.40 216.5406
84.6500 59.2800 104651.41 216.6333
84.6500 59.3000 104784.55 216.7259
84.6500 59.3200 104917.81 216.8187
84.6500 59.3400 105051.21 216.9114
84.6500 59.3600 105184.74 217.0042
84.6500 59.3800 105297.53 217.0970
84.6500 59.4000 105431.32 217.1899
84.6500 59.4200 105565.23 217.2827
84.6500 59.4400 105699.28 217.3756
84.6500 59.4600 105833.46 217.4686
84.6500 59.4800 105967.78 217.5615
84.6500 59.5000 106102.23 217.6545
84.6500 59.5200 106215.82 217.7476
84.6500 59.5400 106350.51 217.8406
84.6500 59.5600 106485.32 217.9337
84.6500 59.5800 106620.25 218.0269
84.6500 59.6000 106755.32 218.1200
84.6500 59.6200 106890.52 218.2132
84.6500 59.6400 107025.84 218.3064
84.6500 59.6600 107140.24 218.3997
84.6500 59.6800 107275.82 218.4930
84.6500 59.7000 107411.53 218.5863
84.6500 59.7200 107547.37 218.6796
84.6500 59.7400 107683.34 218.7730
84.6500 59.7600 107819.45 218.8664
84.6500 59.7800 107955.69 218.9599
84.6500 59.8000 108092.06 219.0533
84.6500 59.8200 108207.40 219.1468
84.6500 59.8400 108344.02 219.2404
84.6500 59.8600 108480.79 219.3339
84.6500 59.8800 108617.68 219.4275
84.6500 59.9000 108754.71 219.5212
84.6500 59.9200 108891.87 219.6148
84.6500 59.9400 109029.17 219.7085
84.6500 59.9600 109166.61 219.8023
84.6500 59.9800 109282.90 219.8960
84.6500 60.0000 109420.59 219.9898
84.6500 60.0200 109558.42 220.0836
84.6500 60.0400 109696.38 220.1775
84.6500 60.0600 109834.48 220.2714
84.6500 60.0800 109972.72 220.3653
84.6500 60.1000 110111.08 220.4593
84.6500 60.1200 110249.58 220.5533
84.6500 60.1400 110366.81 220.6473
84.6500 60.1600 110505.55 220.7413
84.6500 60.1800 110644.43 220.8354
84.6500 60.2000 110783.43 220.9295
84.6500 60.2200 110922.57 221.0237
84.6500 60.2400 111061.85 221.1178
84.6500 60.2600 111201.25 221.2121
84.6500 60.2800 111340.80 221.3063
84.6500 60.3000 111480.47 221.4006
84.6500 60.3200 111598.78 221.4949
84.6500 60.3400 111738.72 221.5892
84.6500 60.3600 111878.79 221.6836
84.6500 60.3800 112019.00 221.7780
84.6500 60.4000 112159.34 221.8724
84.6500 60.4200 112299.82 221.9669
84.6500 60.4400 112440.44 222.0614
84.6500 60.4600 112581.20 222.1560
84.6500 60.4800 112722.09 222.2505
84.6500 60.5000 112841.49 222.3451
84.6500 60.5200 112982.65 222.4398
84.6500 60.5400 113123.94 222.5344
84.6500 60.5600 113265.37 222.6291
84.6500 60.5800 113406.94 222.7239
84.6500 60.6000 113548.65 222.8186
84.6500 60.6200 113690.49 222.9134
84.6500 60.6400 113832.48 223.0083
84.6500 60.6600 113974.60 223.1031
84.6500 60.6800 114095.11 223.1980
84.6500 60.7000 114237.49 223.2930
84.6500 60.7200 114380.00 223.3879
84.6500 60.7400 114522.64 223.4829
84.6500 60.7600 114665.42 223.5779
84.6500 60.7800 114808.34 223.6730
84.6500 60.8000 114951.39 223.7681
84.6500 60.8200 115094.58 223.8632
84.6500 60.8400 115237.90 223.9584
84.6500 60.8600 115381.37 224.0536
84.6500 60.8800 115503.08 224.1488
84.6500 60.9000 115646.81 224.2441
84.6500 60.9200 115790.68 224.3394
84.6500 60.9400 115934.69 224.4347
84.6500 60.9600 116078.83 224.5301
84.6500 60.9800 116223.12 224.6255
84.6500 61.0000 116367.55 224.7209
84.6500 61.0200 116512.11 224.8164
84.6500 61.0400 116656.82 224.9118
84.6500 61.0600 116801.66 225.0074
84.6500 61.0800 116946.65 225.1029
84.6500 61.1000 117069.74 225.1985
84.6500 61.1200 117215.00 225.2942
84.6500 61.1400 117360.39 225.3898
84.6500 61.1600 117505.93 225.4855
84.6500 61.1800 117651.61 225.5813
84.6500 61.2000 117797.43 225.6770
84.6500 61.2200 117943.40 225.7728
84.6500 61.2400 118089.50 225.8687
84.6500 61.2600 118235.74 225.9645
84.6500 61.2800 118382.12 226.0604
84.6500 61.3000 118528.63 226.1564
84.6500 61.3200 118675.27 226.2523
84.6500 61.3400 118799.87 226.3483
84.6500 61.3600 118946.78 226.4444
84.6500 61.3800 119093.84 226.5404
84.6500 61.4000 119241.04 226.6365
84.6500 61.4200 119388.38 226.7327
84.6500 61.4400 119535.85 226.8288
84.6500 61.4600 119683.48 226.9250
84.6500 61.4800 119831.24 227.0213
84.6500 61.5000 119979.14 227.1176
84.6500 61.5200 120127.19 227.2139
84.6500 61.5400 120275.38 227.3102
84.6500 61.5600 120423.71 227.4066
84.6500 61.5800 120572.19 227.5030
84.6500 61.6000 120698.43 227.5994
84.6500 61.6200 120847.18 227.6959
84.6500 61.6400 120996.08 227.7924
84.6500 61.6600 121145.12 227.8890
84.6500 61.6800 121294.30 227.9856
84.6500 61.7000 121443.63 228.0822
84.6500 61.7200 121593.10 228.1788
84.6500 61.7400 121742.71 228.2755
84.6500 61.7600 121892.47 228.3722
84.6500 61.7800 122042.38 228.4690
84.6500 61.8000 122192.43 228.5658
84.6500 61.8200 122342.62 228.6626
84.6500 61.8400 122492.94 228.7595
84.6500 61.8600 122643.40 228.8563
84.6500 61.8800 122794.01 228.9533
84.6500 61.9000 122944.76 229.0502
84.6500 61.9200 123073.07 229.1472
84.6500 61.9400 123224.09 229.2443
84.6500 61.9600 123375.26 229.3413
84.6500 61.9800 123526.57 229.4384
84.6500 62.0000 123678.03 229.5356
84.6500 62.0200 123829.64 229.6327
84.6500 62.0400 123981.38 229.7299
84.6500 62.0600 124133.28 229.8272
84.6500 62.0800 124285.32 229.9245
84.6500 62.1000 124437.50 230.0218
84.6500 62.1200 124589.83 230.1191
84.6500 62.1400 124742.31 230.2165
84.6500 62.1600 124894.93 230.3139
84.6500 62.1800 125047.71 230.4114
84.6500 62.2000 125200.62 230.5089
84.6500 62.2200 125353.69 230.6064
84.6500 62.2400 125506.90 230.7039
84.6500 62.2600 125660.26 230.8015
84.6500 62.2800 125790.93 230.8992
84.6500 62.3000 125944.58 230.9968
84.6500 62.3200 126098.37 231.0945
84.6500 62.3400 126252.31 231.1923
84.6500 62.3600 126406.39 231.2900
84.6500 62.3800 126560.61 231.3878
84.6500 62.4000 126714.98 231.4857
84.6500 62.4200 126869.49 231.5835
84.6500 62.4400 127024.15 231.6815
84.6500 62.4600 127178.95 231.7794
84.6500 62.4800 127333.90 231.8774
84.6500 62.5000 127489.00 231.9754
84.6500 62.5200 127644.24 232.0735
84.6500 62.5400 127799.64 232.1716
84.6500 62.5600 127955.18 232.2697
84.6500 62.5800 128110.87 232.3678
84.6500 62.6000 128266.71 232.4660
84.6500 62.6200 128422.70 232.5643
84.6500 62.6400 128578.83 232.6625
84.6500 62.6600 128735.12 232.7608
84.6500 62.6800 128891.56 232.8592
84.6500 62.7000 129048.14 232.9576
84.6500 62.7200 129204.88 233.0560
84.6500 62.7400 129361.76 233.1544
84.6500 62.7600 129518.80 233.2529
84.6500 62.7800 129675.99 233.3514
84.6500 62.8000 129810.14 233.4500
84.6500 62.8200 129967.61 233.5486
84.6500 62.8400 130125.24 233.6472
84.6500 62.8600 130283.02 233.7459
84.6500 62.8800 130440.95 233.8446
84.6500 62.9000 130599.02 233.9433
84.6500 62.9200 130757.24 234.0421
84.6500 62.9400 130915.61 234.1409
84.6500 62.9600 131074.12 234.2397
84.6500 62.9800 131232.79 234.3386
84.6500 63.0000 131391.60 234.4375
84.6500 63.0200 131550.57 234.5365
84.6500 63.0400 131709.68 234.6355
84.6500 63.0600 131868.95 234.7345
84.6500 63.0800 132028.37 234.8336
84.6500 63.1000 132187.94 234.9327
84.6500 63.1200 132347.66 235.0318
84.6500 63.1400 132507.54 235.1310
84.6500 63.1600 132667.57 235.2302
84.6500 63.1800 132827.75 235.3295
84.6500 63.2000 132988.08 235.4288
84.6500 63.2200 133148.56 235.5281
84.6500 63.2400 133309.20 235.6274
84.6500 63.2600 133469.99 235.7268
84.6500 63.2800 133630.94 235.8263
84.6500 63.3000 133792.04 235.9257
84.6500 63.3200 133953.29 236.0253
84.6500 63.3400 134114.70 236.1248
84.6500 63.3600 134276.26 236.2244
84.6500 63.3800 134437.98 236.3240
84.6500 63.4000 134599.85 236.4237
84.6500 63.4200 134761.87 236.5234
84.6500 63.4400 134924.03 236.6231
84.6500 63.4600 135086.35 236.7228
84.6500 63.4800 135248.82 236.8227
84.6500 63.5000 135411.45 236.9225
84.6500 63.5200 135574.23 237.0224
84.6500 63.5400 135737.16 237.1223
84.6500 63.5600 135900.24 237.2222
84.6500 63.5800 136063.48 237.3222
84.6500 63.6000 136226.88 237.4223
84.6500 63.6200 136390.43 237.5223
84.6500 63.6400 136554.13 237.6224
84.6500 63.6600 136717.99 237.7226
84.6500 63.6800 136882.01 237.8228
84.6500 63.7000 137046.18 237.9230
84.6500 63.7200 137210.51 238.0232
84.6500 63.7400 137374.99 238.1235
84.6500 63.7600 137539.63 238.2238
84.6500 63.7800 137704.43 238.3242
84.6500 63.8000 137869.38 238.4246
84.6500 63.8200 138034.50 238.5251
84.6500 63.8400 138199.77 238.6255
84.6500 63.8600 138365.19 238.7261
84.6500 63.8800 138530.78 238.8266
84.6500 63.9000 138696.52 238.9272
84.6500 63.9200 138862.41 239.0278
84.6500 63.9400 139028.45 239.1285
84.6500 63.9600 139194.65 239.2292
84.6500 63.9800 139361.00 239.3300
84.6500 64.0000 139527.50 239.4307
84.6500 64.0200 139694.16 239.5316
84.6500 64.0400 139860.98 239.6324
84.6500 64.0600 140027.95 239.7333
84.6500 64.0800 140195.08 239.8343
84.6500 64.1000 140362.37 239.9352
84.6500 64.1200 140529.81 240.0363
84.6500 64.1400 140697.41 240.1373
84.6500 64.1600 140865.17 240.2384
84.6500 64.1800 141033.09 240.3395
84.6500 64.2000 141201.16 240.4407
84.6500 64.2200 141369.40 240.5419
84.6500 64.2400 141537.79 240.6431
84.6500 64.2600 141706.35 240.7444
84.6500 64.2800 141875.06 240.8457
84.6500 64.3000 142043.93 240.9471
84.6500 64.3200 142212.96 241.0485
84.6500 64.3400 142382.15 241.1499
84.6500 64.3600 142575.76 241.2514
84.6500 64.3800 142745.29 241.3529
84.6500 64.4000 142914.97 241.4545
84.6500 64.4200 143084.82 241.5561
84.6500 64.4400 143254.82 241.6577
84.6500 64.4600 143424.98 241.7594
84.6500 64.4800 143595.30 241.8611
84.6500 64.5000 143765.77 241.9628
84.6500 64.5200 143936.41 242.0646
84.6500 64.5400 144107.21 242.1664
84.6500 64.5600 144278.17 242.2683
84.6500 64.5800 144449.29 242.3702
84.6500 64.6000 144620.57 242.4721
84.6500 64.6200 144792.01 242.5741
84.6500 64.6400 144963.61 242.6761
84.6500 64.6600 145135.38 242.7782
84.6500 64.6800 145307.31 242.8803
84.6500 64.7000 145479.40 242.9824
84.6500 64.7200 145651.65 243.0846
84.6500 64.7400 145824.06 243.1868
84.6500 64.7600 145996.64 243.2891
84.6500 64.7800 146169.38 243.3914
84.6500 64.8000 146342.29 243.4937
84.6500 64.8200 146515.35 243.5961
84.6500 64.8400 146688.58 243.6985
84.6500 64.8600 146886.57 243.8010
84.6500 64.8800 147060.15 243.9035
84.6500 64.9000 147233.89 244.0060
84.6500 64.9200 147407.78 244.1086
84.6500 64.9400 147581.84 244.2112
84.6500 64.9600 147756.06 244.3138
84.6500 64.9800 147930.45 244.4165
84.6500 65.0000 148104.99 244.5193
84.6500 65.0200 148279.70 244.6220
84.6500 65.0400 148454.58 244.7249
84.6500 65.0600 148629.62 244.8277
84.6500 65.0800 148804.82 244.9306
84.6500 65.1000 148980.19 245.0335
84.6500 65.1200 149155.72 245.1365
84.6500 65.1400 149331.42 245.2395
84.6500 65.1600 149507.29 245.3426
84.6500 65.1800 149683.32 245.4457
84.6500 65.2000 149859.51 245.5488
84.6500 65.2200 150060.72 245.6520
84.6500 65.2400 150237.26 245.7552
84.6500 65.2600 150413.97 245.8584
84.6500 65.2800 150590.85 245.9617
84.6500 65.3000 150767.90 246.0651
84.6500 65.3200 150945.11 246.1685
84.6500 65.3400 151122.49 246.2719
84.6500 65.3600 151300.04 246.3753
84.6500 65.3800 151477.75 246.4788
84.6500 65.4000 151655.63 246.5824
84.6500 65.4200 151833.67 246.6859
84.6500 65.4400 152011.88 246.7896
84.6500 65.4600 152190.25 246.8932
84.6500 65.4800 152368.79 246.9969
84.6500 65.5000 152572.53 247.1007
84.6500 65.5200 152751.42 247.2044
84.6500 65.5400 152930.49 247.3083
84.6500 65.5600 153109.71 247.4121
84.6500 65.5800 153289.11 247.5160
84.6500 65.6000 153468.68 247.6200
84.6500 65.6200 153648.41 247.7240
84.6500 65.6400 153828.32 247.8280
84.6500 65.6600 154008.39 247.9321
84.6500 65.6800 154188.63 248.0362
84.6500 65.7000 154369.05 248.1403
84.6500 65.7200 154549.63 248.2445
84.6500 65.7400 154730.38 248.3488
84.6500 65.7600 154936.51 248.4530
84.6500 65.7800 155117.62 248.5574
84.6500 65.8000 155298.91 248.6617
84.6500 65.8200 155480.36 248.7661
84.6500 65.8400 155661.98 248.8706
84.6500 65.8600 155843.77 248.9751
84.6500 65.8800 156025.73 249.0796
84.6500 65.9000 156207.85 249.1841
84.6500 65.9200 156390.14 249.2888
84.6500 65.9400 156572.60 249.3934
84.6500 65.9600 156755.23 249.4981
84.6500 65.9800 156963.39 249.6028
84.6500 66.0000 157146.37 249.7076
84.6500 66.0200 157329.53 249.8124
84.6500 66.0400 157512.86 249.9173
84.6500 66.0600 157696.36 250.0222
84.6500 66.0800 157880.04 250.1271
84.6500 66.1000 158063.88 250.2321
84.6500 66.1200 158247.90 250.3371
84.6500 66.1400 158432.09 250.4422
84.6500 66.1600 158616.45 250.5473
84.6500 66.1800 158826.47 250.6525
84.6500 66.2000 159011.20 250.7577
84.6500 66.2200 159196.10 250.8629
84.6500 66.2400 159381.17 250.9682
84.6500 66.2600 159566.41 251.0735
84.6500 66.2800 159751.83 251.1789
84.6500 66.3000 159937.43 251.2843
84.6500 66.3200 160123.19 251.3897
84.6500 66.3400 160309.13 251.4952
84.6500 66.3600 160520.85 251.6007
84.6500 66.3800 160707.15 251.7063
84.6500 66.4000 160893.62 251.8119
84.6500 66.4200 161080.27 251.9176
84.6500 66.4400 161267.09 252.0233
84.6500 66.4600 161454.09 252.1291
84.6500 66.4800 161641.26 252.2348
84.6500 66.5000 161828.61 252.3407
84.6500 66.5200 162016.13 252.4465
84.6500 66.5400 162229.56 252.5525
84.6500 66.5600 162417.45 252.6584
84.6500 66.5800 162605.52 252.7644
84.6500 66.6000 162793.76 252.8705
84.6500 66.6200 162982.18 252.9766
84.6500 66.6400 163170.78 253.0827
84.6500 66.6600 163359.55 253.1889
84.6500 66.6800 163548.50 253.2951
84.6500 66.7000 163763.47 253.4014
84.6500 66.7200 163952.80 253.5077
84.6500 66.7400 164142.30 253.6140
84.6500 66.7600 164331.98 253.7204
84.6500 66.7800 164521.83 253.8268
84.6500 66.8000 164711.86 253.9333
84.6500 66.8200 164902.07 254.0398
84.6500 66.8400 165092.45 254.1464
84.6500 66.8600 165308.97 254.2530
84.6500 66.8800 165499.72 254.3597
84.6500 66.9000 165690.66 254.4664
84.6500 66.9200 165881.77 254.5731
