# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_SRBM_4
#Generated on Wed Apr 14 12:05:27 2010
#loft_angle burn_time ground_range time_of_flight impact_speed impact angle
57.0700 152.3600 2767209.43 889.3861 852.44 -37.3257
57.0700 152.3800 2769125.07 889.7455 853.70 -37.3166
57.0700 152.4000 2771076.59 890.1054 849.15 -37.3332
57.0700 152.4200 2772996.31 890.4657 850.49 -37.3236
57.0700 152.4400 2774918.05 890.8264 851.89 -37.3138
57.0700 152.4600 2776841.81 891.1875 853.34 -37.3038
57.0700 152.4800 2778767.59 891.5490 854.85 -37.2935
57.0700 152.5000 2780729.35 891.9110 850.54 -37.3090
57.0700 152.5200 2782659.25 892.2734 852.13 -37.2983
57.0700 152.5400 2784591.18 892.6362 853.79 -37.2874
57.0700 152.5600 2786525.15 892.9994 855.49 -37.2763
57.0700 152.5800 2788495.14 893.3631 851.37 -37.2909
57.0700 152.6000 2790433.25 893.7272 853.17 -37.2793
57.0700 152.6200 2792373.41 894.0917 855.03 -37.2675
57.0700 152.6400 2794349.58 894.4566 851.06 -37.2815
57.0700 152.6600 2796293.91 894.8220 853.01 -37.2692
57.0700 152.6800 2798240.28 895.1878 855.02 -37.2568
57.0700 152.7000 2800222.70 895.5540 851.20 -37.2700
57.0700 152.7200 2802173.26 895.9207 853.31 -37.2571
57.0700 152.7400 2804125.88 896.2878 855.47 -37.2440
57.0700 152.7600 2806114.58 896.6553 851.80 -37.2566
57.0700 152.7800 2808071.41 897.0233 854.06 -37.2430
57.0700 152.8000 2810030.30 897.3917 856.37 -37.2292
57.0700 152.8200 2812025.33 897.7605 852.86 -37.2411
57.0700 152.8400 2813988.45 898.1298 855.27 -37.2268
57.0700 152.8600 2815953.64 898.4995 857.75 -37.2123
57.0700 152.8800 2817955.03 898.8697 854.38 -37.2235
57.0700 152.9000 2819924.47 899.2402 856.96 -37.2086
57.0700 152.9200 2821930.09 899.6113 853.69 -37.2193
57.0700 152.9400 2823903.79 899.9828 856.37 -37.2039
57.0700 152.9600 2825913.66 900.3547 853.22 -37.2142
57.0700 152.9800 2827891.63 900.7271 856.00 -37.1983
57.0700 153.0000 2829871.68 901.0998 858.84 -37.1823
57.0700 153.0200 2831888.03 901.4731 855.83 -37.1918
57.0700 153.0400 2833872.37 901.8468 858.78 -37.1753
57.0700 153.0600 2835893.01 902.2209 855.88 -37.1844
57.0700 153.0800 2837881.65 902.5955 858.93 -37.1674
57.0700 153.1000 2839906.62 902.9706 856.13 -37.1761
57.0700 153.1200 2841899.57 903.3460 859.30 -37.1586
57.0700 153.1400 2843928.87 903.7220 856.60 -37.1668
57.0700 153.1600 2845926.14 904.0984 859.88 -37.1489
57.0700 153.1800 2847959.80 904.4753 857.29 -37.1565
57.0700 153.2000 2849995.59 904.8525 854.76 -37.1640
57.0700 153.2200 2851999.44 905.2303 858.19 -37.1454
57.0700 153.2400 2854039.62 905.6085 855.76 -37.1524
57.0700 153.2600 2856047.82 905.9872 859.30 -37.1333
57.0700 153.2800 2858092.41 906.3663 856.98 -37.1398
57.0700 153.3000 2860104.97 906.7459 860.64 -37.1202
57.0700 153.3200 2862153.98 907.1259 858.42 -37.1263
57.0700 153.3400 2864205.16 907.5064 856.27 -37.1321
57.0700 153.3600 2866224.36 907.8874 860.08 -37.1118
57.0700 153.3800 2868279.99 908.2688 858.03 -37.1171
57.0700 153.4000 2870337.82 908.6507 856.04 -37.1222
57.0700 153.4200 2872363.68 909.0330 860.02 -37.1012
57.0700 153.4400 2874425.99 909.4159 858.13 -37.1058
57.0700 153.4600 2876456.24 909.7991 862.24 -37.0843
57.0700 153.4800 2878523.05 910.1829 860.45 -37.0884
57.0700 153.5000 2880592.08 910.5671 858.73 -37.0923
57.0700 153.5200 2882663.33 910.9517 857.07 -37.0959
57.0700 153.5400 2884702.57 911.3369 861.39 -37.0735
57.0700 153.5600 2886778.36 911.7226 859.83 -37.0766
57.0700 153.5800 2888856.39 912.1086 858.34 -37.0795
57.0700 153.6000 2890902.36 912.4952 862.83 -37.0563
57.0700 153.6200 2892984.95 912.8823 861.44 -37.0587
57.0700 153.6400 2895069.79 913.2698 860.11 -37.0609
57.0700 153.6600 2897156.89 913.6577 858.83 -37.0628
57.0700 153.6800 2899211.93 914.0462 863.56 -37.0387
57.0700 153.7000 2901303.63 914.4352 862.40 -37.0401
57.0700 153.7200 2903397.60 914.8246 861.29 -37.0412
57.0700 153.7400 2905493.86 915.2145 860.24 -37.0422
57.0700 153.7600 2907592.41 915.6048 859.25 -37.0428
57.0700 153.7800 2909658.88 915.9957 864.27 -37.0175
57.0700 153.8000 2911762.06 916.3871 863.38 -37.0176
57.0700 153.8200 2913867.54 916.7789 862.56 -37.0176
57.0700 153.8400 2915975.34 917.1712 861.80 -37.0172
57.0700 153.8600 2918085.44 917.5640 861.09 -37.0167
57.0700 153.8800 2920197.87 917.9573 860.45 -37.0158
57.0700 153.9000 2922312.62 918.3510 859.86 -37.0147
57.0700 153.9200 2924395.27 918.7453 865.29 -36.9876
57.0700 153.9400 2926514.71 919.1400 864.81 -36.9860
57.0700 153.9600 2928636.48 919.5353 864.39 -36.9842
57.0700 153.9800 2930760.60 919.9310 864.04 -36.9821
57.0700 154.0000 2932887.06 920.3272 863.74 -36.9797
57.0700 154.0200 2935015.88 920.7239 863.50 -36.9771
57.0700 154.0400 2937147.06 921.1212 863.32 -36.9743
57.0700 154.0600 2939280.59 921.5189 863.20 -36.9712
57.0700 154.0800 2941416.50 921.9171 863.13 -36.9678
57.0700 154.1000 2943554.77 922.3158 863.13 -36.9642
57.0700 154.1200 2945695.42 922.7149 863.19 -36.9603
57.0700 154.1400 2947838.45 923.1146 863.31 -36.9561
57.0700 154.1600 2949983.87 923.5148 863.48 -36.9517
57.0700 154.1800 2952131.68 923.9155 863.72 -36.9470
57.0700 154.2000 2954281.88 924.3167 864.01 -36.9421
57.0700 154.2200 2956434.47 924.7184 864.37 -36.9369
57.0700 154.2400 2958589.47 925.1207 864.79 -36.9315
57.0700 154.2600 2960746.88 925.5234 865.27 -36.9258
57.0700 154.2800 2962906.70 925.9266 865.81 -36.9198
57.0700 154.3000 2965068.93 926.3303 866.41 -36.9136
57.0700 154.3200 2967233.57 926.7346 867.07 -36.9071
57.0700 154.3400 2969400.65 927.1393 867.80 -36.9004
57.0700 154.3600 2971570.14 927.5445 868.58 -36.8934
57.0700 154.3800 2973776.71 927.9503 863.43 -36.9118
57.0700 154.4000 2975951.11 928.3566 864.34 -36.9042
57.0700 154.4200 2978127.95 928.7634 865.31 -36.8964
57.0700 154.4400 2980307.23 929.1707 866.34 -36.8884
57.0700 154.4600 2982488.96 929.5786 867.43 -36.8800
57.0700 154.4800 2984673.13 929.9869 868.59 -36.8714
57.0700 154.5000 2986859.76 930.3958 869.82 -36.8626
57.0700 154.5200 2989083.57 930.8052 865.09 -36.8791
57.0700 154.5400 2991275.18 931.2151 866.43 -36.8697
57.0700 154.5600 2993469.24 931.6255 867.84 -36.8600
57.0700 154.5800 2995665.78 932.0365 869.31 -36.8501
57.0700 154.6000 2997864.78 932.4479 870.85 -36.8399
57.0700 154.6200 3000101.05 932.8600 866.43 -36.8551
57.0700 154.6400 3002305.08 933.2725 868.09 -36.8443
57.0700 154.6600 3004511.59 933.6856 869.82 -36.8333
57.0700 154.6800 3006720.58 934.0991 871.62 -36.8220
57.0700 154.7000 3008966.90 934.5133 867.45 -36.8361
57.0700 154.7200 3011180.95 934.9279 869.37 -36.8242
57.0700 154.7400 3013397.50 935.3431 871.36 -36.8121
57.0700 154.7600 3015651.38 935.7588 867.38 -36.8254
57.0700 154.7800 3017873.01 936.1751 869.49 -36.8127
57.0700 154.8000 3020097.15 936.5919 871.67 -36.7998
57.0700 154.8200 3022358.66 937.0092 867.89 -36.8122
57.0700 154.8400 3024587.90 937.4271 870.19 -36.7988
57.0700 154.8600 3026819.66 937.8454 872.58 -36.7850
57.0700 154.8800 3029088.85 938.2644 868.98 -36.7966
57.0700 154.9000 3031325.75 938.6839 871.49 -36.7823
57.0700 154.9200 3033600.04 939.1039 868.03 -36.7933
57.0700 154.9400 3035842.09 939.5245 870.66 -36.7784
57.0700 154.9600 3038086.67 939.9456 873.37 -36.7633
57.0700 154.9800 3040368.74 940.3673 870.10 -36.7735
57.0700 155.0000 3042618.49 940.7895 872.94 -36.7578
57.0700 155.0200 3044905.74 941.2122 869.80 -36.7674
57.0700 155.0400 3047160.68 941.6355 872.78 -36.7511
57.0700 155.0600 3049453.13 942.0594 869.77 -36.7602
57.0700 155.0800 3051713.28 942.4838 872.88 -36.7434
57.0700 155.1000 3054010.96 942.9088 870.01 -36.7519
57.0700 155.1200 3056276.33 943.3343 873.25 -36.7345
57.0700 155.1400 3058579.25 943.7604 870.51 -36.7424
57.0700 155.1600 3060849.86 944.1870 873.90 -36.7244
57.0700 155.1800 3063158.06 944.6142 871.29 -36.7317
57.0700 155.2000 3065433.92 945.0419 874.81 -36.7132
57.0700 155.2200 3067747.42 945.4702 872.34 -36.7200
57.0700 155.2400 3070028.54 945.8991 876.00 -36.7009
57.0700 155.2600 3072347.36 946.3286 873.66 -36.7070
57.0700 155.2800 3074668.81 946.7585 871.39 -36.7129
57.0700 155.3000 3076957.93 947.1891 875.26 -36.6930
57.0700 155.3200 3079284.74 947.6203 873.12 -36.6983
57.0700 155.3400 3081614.19 948.0519 871.06 -36.7033
57.0700 155.3600 3083911.34 948.4842 875.13 -36.6825
57.0700 155.3800 3086246.19 948.9171 873.20 -36.6869
57.0700 155.4000 3088583.71 949.3504 871.35 -36.6910
57.0700 155.4200 3090888.92 949.7845 875.63 -36.6693
57.0700 155.4400 3093231.87 950.2190 873.91 -36.6729
57.0700 155.4600 3095577.51 950.6541 872.27 -36.6761
57.0700 155.4800 3097890.81 951.0899 876.77 -36.6535
57.0700 155.5000 3100241.91 951.5262 875.25 -36.6562
57.0700 155.5200 3102595.73 951.9630 873.81 -36.6585
57.0700 155.5400 3104952.26 952.4004 872.45 -36.6606
57.0700 155.5600 3107276.45 952.8385 877.23 -36.6369
57.0700 155.5800 3109638.49 953.2771 876.00 -36.6383
57.0700 155.6000 3112003.26 953.7163 874.84 -36.6395
57.0700 155.6200 3114370.78 954.1561 873.76 -36.6403
57.0700 155.6400 3116705.90 954.5965 878.84 -36.6154
57.0700 155.6600 3119078.97 955.0374 877.90 -36.6157
57.0700 155.6800 3121454.80 955.4790 877.02 -36.6156
57.0700 155.7000 3123833.39 955.9211 876.22 -36.6153
57.0700 155.7200 3126214.76 956.3639 875.49 -36.6146
57.0700 155.7400 3128598.92 956.8072 874.84 -36.6137
57.0700 155.7600 3130985.86 957.2511 874.26 -36.6124
57.0700 155.7800 3133340.40 957.6956 879.85 -36.5854
57.0700 155.8000 3135732.96 958.1408 879.41 -36.5835
57.0700 155.8200 3138128.32 958.5865 879.05 -36.5813
57.0700 155.8400 3140526.49 959.0328 878.76 -36.5789
57.0700 155.8600 3142927.49 959.4797 878.54 -36.5761
57.0700 155.8800 3145331.30 959.9272 878.39 -36.5730
57.0700 155.9000 3147737.95 960.3754 878.32 -36.5696
57.0700 155.9200 3150147.43 960.8241 878.33 -36.5658
57.0700 155.9400 3152559.75 961.2734 878.41 -36.5618
57.0700 155.9600 3154974.92 961.7234 878.56 -36.5575
57.0700 155.9800 3157392.94 962.1739 878.79 -36.5529
57.0700 156.0000 3159813.82 962.6251 879.09 -36.5479
57.0700 156.0200 3162237.57 963.0769 879.47 -36.5426
57.0700 156.0400 3164664.18 963.5293 879.92 -36.5370
57.0700 156.0600 3167093.67 963.9823 880.45 -36.5312
57.0700 156.0800 3169526.04 964.4359 881.05 -36.5250
57.0700 156.1000 3171961.29 964.8902 881.74 -36.5184
57.0700 156.1200 3174399.43 965.3450 882.50 -36.5116
57.0700 156.1400 3176875.84 965.8005 877.20 -36.5299
57.0700 156.1600 3179319.81 966.2566 878.10 -36.5224
57.0700 156.1800 3181766.69 966.7134 879.09 -36.5146
57.0700 156.2000 3184216.48 967.1707 880.15 -36.5065
57.0700 156.2200 3186669.18 967.6287 881.29 -36.4981
57.0700 156.2400 3189124.81 968.0873 882.51 -36.4893
57.0700 156.2600 3191583.35 968.5465 883.81 -36.4803
57.0700 156.2800 3194080.29 969.0064 879.04 -36.4963
57.0700 156.3000 3196544.76 969.4669 880.48 -36.4866
57.0700 156.3200 3199012.17 969.9281 882.01 -36.4765
57.0700 156.3400 3201482.52 970.3898 883.62 -36.4662
57.0700 156.3600 3203991.29 970.8522 879.16 -36.4809
57.0700 156.3800 3206467.61 971.3153 880.93 -36.4699
57.0700 156.4000 3208946.88 971.7790 882.77 -36.4586
57.0700 156.4200 3211429.12 972.2433 884.70 -36.4469
57.0700 156.4400 3213949.85 972.7083 880.55 -36.4603
57.0700 156.4600 3216438.11 973.1739 882.63 -36.4480
57.0700 156.4800 3218929.33 973.6402 884.79 -36.4354
57.0700 156.5000 3221459.08 974.1071 880.88 -36.4478
57.0700 156.5200 3223956.35 974.5746 883.20 -36.4345
57.0700 156.5400 3226456.61 975.0428 885.61 -36.4209
57.0700 156.5600 3228995.45 975.5117 881.93 -36.4323
57.0700 156.5800 3231501.79 975.9812 884.49 -36.4181
57.0700 156.6000 3234046.69 976.4513 880.98 -36.4288
57.0700 156.6200 3236559.13 976.9222 883.70 -36.4139
57.0700 156.6400 3239074.56 977.3936 886.52 -36.3986
57.0700 156.6600 3241628.67 977.8658 883.24 -36.4083
57.0700 156.6800 3244150.24 978.3386 886.22 -36.3924
57.0700 156.7000 3246710.49 978.8121 883.10 -36.4015
57.0700 156.7200 3249238.21 979.2862 886.24 -36.3849
57.0700 156.7400 3251804.62 979.7610 883.29 -36.3932
57.0700 156.7600 3254338.51 980.2364 886.60 -36.3760
57.0700 156.7800 3256911.12 980.7125 883.81 -36.3837
57.0700 156.8000 3259451.19 981.1893 887.29 -36.3657
57.0700 156.8200 3262030.04 981.6668 884.66 -36.3727
57.0700 156.8400 3264576.31 982.1449 888.31 -36.3541
57.0700 156.8600 3267161.42 982.6237 885.84 -36.3605
57.0700 156.8800 3269749.62 983.1032 883.47 -36.3664
57.0700 156.9000 3272305.31 983.5834 887.36 -36.3468
57.0700 156.9200 3274899.81 984.0642 885.15 -36.3521
57.0700 156.9400 3277461.75 984.5457 889.23 -36.3318
57.0700 156.9600 3280062.59 985.0280 887.18 -36.3364
57.0700 156.9800 3282666.57 985.5108 885.22 -36.3406
57.0700 157.0000 3285237.99 985.9944 889.55 -36.3193
57.0700 157.0200 3287848.34 986.4787 887.76 -36.3228
57.0700 157.0400 3290461.86 986.9636 886.05 -36.3260
57.0700 157.0600 3293042.80 987.4492 890.65 -36.3036
57.0700 157.0800 3295662.73 987.9356 889.11 -36.3061
57.0700 157.1000 3298285.86 988.4226 887.66 -36.3083
57.0700 157.1200 3300912.19 988.9103 886.30 -36.3101
57.0700 157.1400 3303505.93 989.3987 891.24 -36.2863
57.0700 157.1600 3306138.73 989.8879 890.05 -36.2874
57.0700 157.1800 3308774.75 990.3777 888.94 -36.2881
57.0700 157.2000 3311414.00 990.8682 887.93 -36.2885
57.0700 157.2200 3314056.49 991.3594 887.00 -36.2885
57.0700 157.2400 3316702.22 991.8513 886.16 -36.2882
57.0700 157.2600 3319315.40 992.3440 891.63 -36.2623
57.0700 157.2800 3321967.69 992.8373 890.96 -36.2613
57.0700 157.3000 3324623.24 993.3314 890.39 -36.2599
57.0700 157.3200 3327282.07 993.8261 889.90 -36.2581
57.0700 157.3400 3329944.19 994.3216 889.50 -36.2560
57.0700 157.3600 3332609.60 994.8178 889.19 -36.2535
57.0700 157.3800 3335278.31 995.3147 888.97 -36.2506
57.0700 157.4000 3337950.33 995.8123 888.84 -36.2474
57.0700 157.4200 3340625.66 996.3107 888.79 -36.2438
57.0700 157.4400 3343304.32 996.8097 888.84 -36.2399
57.0700 157.4600 3345986.31 997.3095 888.98 -36.2356
57.0700 157.4800 3348671.63 997.8100 889.21 -36.2309
57.0700 157.5000 3351360.30 998.3113 889.53 -36.2259
57.0700 157.5200 3354052.32 998.8133 889.94 -36.2205
57.0700 157.5400 3356747.69 999.3160 890.44 -36.2147
57.0700 157.5600 3359446.43 999.8194 891.03 -36.2086
57.0700 157.5800 3362148.53 1000.3236 891.72 -36.2020
57.0700 157.6000 3364854.01 1000.8285 892.50 -36.1952
57.0700 157.6200 3367562.87 1001.3341 893.37 -36.1879
57.0700 157.6400 3370275.12 1001.8405 894.34 -36.1803
57.0700 157.6600 3372990.76 1002.3476 895.40 -36.1723
57.0700 157.6800 3375745.86 1002.8555 890.29 -36.1891
57.0700 157.7000 3378468.36 1003.3641 891.53 -36.1803
57.0700 157.7200 3381194.26 1003.8735 892.86 -36.1712
57.0700 157.7400 3383923.59 1004.3836 894.30 -36.1617
57.0700 157.7600 3386656.34 1004.8944 895.83 -36.1518
57.0700 157.7800 3389428.61 1005.4060 891.18 -36.1667
57.0700 157.8000 3392168.29 1005.9184 892.89 -36.1560
57.0700 157.8200 3394911.41 1006.4315 894.70 -36.1450
57.0700 157.8400 3397657.97 1006.9453 896.61 -36.1336
57.0700 157.8600 3400444.13 1007.4600 892.34 -36.1470
57.0700 157.8800 3403197.68 1007.9754 894.44 -36.1348
57.0700 157.9000 3405954.68 1008.4915 896.63 -36.1223
57.0700 157.9200 3408751.33 1009.0084 892.65 -36.1345
57.0700 157.9400 3411515.36 1009.5261 895.03 -36.1212
57.0700 157.9600 3414282.87 1010.0446 897.52 -36.1075
57.0700 157.9800 3417090.08 1010.5638 893.82 -36.1185
57.0700 158.0000 3419864.65 1011.0838 896.50 -36.1040
57.0700 158.0200 3422678.91 1011.6046 893.00 -36.1143
57.0700 158.0400 3425460.58 1012.1261 895.87 -36.0990
57.0700 158.0600 3428245.73 1012.6484 898.85 -36.0834
57.0700 158.0800 3431070.71 1013.1716 895.63 -36.0924
57.0700 158.1000 3433862.99 1013.6954 898.80 -36.0760
57.0700 158.1200 3436695.11 1014.2201 895.78 -36.0843
57.0700 158.1400 3439494.54 1014.7456 899.16 -36.0671
57.0700 158.1600 3442333.84 1015.2718 896.33 -36.0746
57.0700 158.1800 3445140.44 1015.7988 899.91 -36.0566
57.0700 158.2000 3447986.96 1016.3267 897.27 -36.0633
57.0700 158.2200 3450837.05 1016.8553 894.75 -36.0695
57.0700 158.2400 3453654.53 1017.3847 898.62 -36.0504
57.0700 158.2600 3456511.90 1017.9149 896.30 -36.0558
57.0700 158.2800 3459336.60 1018.4459 900.38 -36.0359
57.0700 158.3000 3462201.28 1018.9777 898.25 -36.0405
57.0700 158.3200 3465069.59 1019.5103 896.22 -36.0448
57.0700 158.3400 3467905.25 1020.0437 900.61 -36.0236
57.0700 158.3600 3470780.92 1020.5780 898.78 -36.0271
57.0700 158.3800 3473660.25 1021.1130 897.06 -36.0301
57.0700 158.4000 3476506.91 1021.6488 901.77 -36.0078
57.0700 158.4200 3479393.65 1022.1855 900.24 -36.0100
57.0700 158.4400 3482284.08 1022.7230 898.83 -36.0118
57.0700 158.4600 3485178.22 1023.2613 897.52 -36.0132
57.0700 158.4800 3488076.06 1023.8003 896.32 -36.0142
57.0700 158.5000 3490941.29 1024.3403 901.53 -35.9898
57.0700 158.5200 3493846.63 1024.8811 900.53 -35.9900
57.0700 158.5400 3496755.70 1025.4226 899.63 -35.9897
57.0700 158.5600 3499668.53 1025.9650 898.84 -35.9891
57.0700 158.5800 3502585.11 1026.5082 898.15 -35.9880
57.0700 158.6000 3505505.47 1027.0523 897.57 -35.9865
57.0700 158.6200 3508393.17 1027.5972 903.43 -35.9596
57.0700 158.6400 3511321.10 1028.1429 903.06 -35.9573
57.0700 158.6600 3514252.83 1028.6895 902.79 -35.9546
57.0700 158.6800 3517188.36 1029.2369 902.63 -35.9514
57.0700 158.7000 3520127.70 1029.7852 902.58 -35.9478
57.0700 158.7200 3523070.86 1030.3343 902.63 -35.9438
57.0700 158.7400 3526017.85 1030.8842 902.80 -35.9394
57.0700 158.7600 3528968.67 1031.4350 903.07 -35.9345
57.0700 158.7800 3531923.34 1031.9867 903.45 -35.9293
57.0700 158.8000 3534881.86 1032.5391 903.94 -35.9236
57.0700 158.8200 3537844.24 1033.0925 904.53 -35.9174
57.0700 158.8400 3540810.48 1033.6467 905.24 -35.9109
57.0700 158.8600 3543817.17 1034.2017 899.70 -35.9288
57.0700 158.8800 3546791.21 1034.7577 900.62 -35.9214
57.0700 158.9000 3549769.15 1035.3145 901.65 -35.9135
57.0700 158.9200 3552750.99 1035.8721 902.80 -35.9053
57.0700 158.9400 3555736.73 1036.4306 904.05 -35.8965
57.0700 158.9600 3558726.39 1036.9900 905.42 -35.8874
57.0700 158.9800 3561756.57 1037.5503 900.54 -35.9028
57.0700 159.0000 3564754.13 1038.1114 902.12 -35.8927
57.0700 159.0200 3567755.63 1038.6734 903.82 -35.8823
57.0700 159.0400 3570761.07 1039.2363 905.63 -35.8714
57.0700 159.0600 3573807.10 1039.8001 901.20 -35.8850
57.0700 159.0800 3576820.52 1040.3648 903.23 -35.8732
57.0700 159.1000 3579837.90 1040.9303 905.38 -35.8610
57.0700 159.1200 3582859.24 1041.4967 907.65 -35.8483
57.0700 159.1400 3585921.30 1042.0640 903.65 -35.8601
57.0700 159.1600 3588950.68 1042.6323 906.15 -35.8466
57.0700 159.1800 3592020.75 1043.2013 902.38 -35.8575
57.0700 159.2000 3595058.21 1043.7714 905.10 -35.8430
57.0700 159.2200 3598099.67 1044.3422 907.94 -35.8282
57.0700 159.2400 3601181.91 1044.9141 904.51 -35.8377
57.0700 159.2600 3604231.48 1045.4868 907.59 -35.8219
57.0700 159.2800 3607321.85 1046.0604 904.39 -35.8306
57.0700 159.3000 3610379.57 1046.6349 907.69 -35.8139
57.0700 159.3200 3613478.12 1047.2103 904.73 -35.8216
57.0700 159.3400 3616544.01 1047.7867 908.27 -35.8041
57.0700 159.3600 3619650.77 1048.3639 905.53 -35.8109
57.0700 159.3800 3622724.87 1048.9421 909.31 -35.7924
57.0700 159.4000 3625839.90 1049.5212 906.81 -35.7983
57.0700 159.4200 3628959.02 1050.1012 904.43 -35.8038
57.0700 159.4400 3632045.55 1050.6822 908.56 -35.7839
57.0700 159.4600 3635173.01 1051.2640 906.41 -35.7884
57.0700 159.4800 3638267.79 1051.8468 910.79 -35.7676
57.0700 159.5000 3641403.61 1052.4306 908.87 -35.7712
57.0700 159.5200 3644543.60 1053.0152 907.08 -35.7743
57.0700 159.5400 3647687.76 1053.6008 905.42 -35.7770
57.0700 159.5600 3650799.32 1054.1874 910.27 -35.7544
57.0700 159.5800 3653951.93 1054.7749 908.84 -35.7561
57.0700 159.6000 3657108.75 1055.3633 907.53 -35.7573
57.0700 159.6200 3660269.80 1055.9527 906.34 -35.7581
57.0700 159.6400 3663398.22 1056.5430 911.69 -35.7336
57.0700 159.6600 3666567.79 1057.1343 910.74 -35.7334
57.0700 159.6800 3669741.62 1057.7265 909.92 -35.7328
57.0700 159.7000 3672919.71 1058.3197 909.22 -35.7317
57.0700 159.7200 3676102.09 1058.9139 908.64 -35.7301
57.0700 159.7400 3679288.76 1059.5090 908.19 -35.7280
57.0700 159.7600 3682479.73 1060.1050 907.86 -35.7255
57.0700 159.7800 3685675.01 1060.7020 907.66 -35.7224
57.0700 159.8000 3688874.61 1061.3001 907.58 -35.7189
57.0700 159.8200 3692041.57 1061.8990 914.05 -35.6901
57.0700 159.8400 3695249.84 1062.4990 914.22 -35.6857
57.0700 159.8600 3698462.47 1063.0999 914.52 -35.6807
57.0700 159.8800 3701716.48 1063.7018 908.50 -35.7000
57.0700 159.9000 3704937.85 1064.3047 909.05 -35.6941
57.0700 159.9200 3708163.61 1064.9086 909.72 -35.6876
57.0700 159.9400 3711393.75 1065.5135 910.52 -35.6807
57.0700 159.9600 3714628.30 1066.1194 911.45 -35.6733
57.0700 159.9800 3717867.25 1066.7262 912.51 -35.6654
57.0700 160.0000 3721110.62 1067.3341 913.70 -35.6570
57.0700 160.0200 3724358.40 1067.9429 915.02 -35.6481
57.0700 160.0400 3727647.73 1068.5527 910.01 -35.6635
57.0700 160.0600 3730904.45 1069.1636 911.58 -35.6536
57.0700 160.0800 3734165.62 1069.7754 913.29 -35.6432
57.0700 160.1000 3737431.24 1070.3883 915.13 -35.6324
57.0700 160.1200 3740738.46 1071.0021 910.64 -35.6457
57.0700 160.1400 3744013.10 1071.6171 912.74 -35.6338
57.0700 160.1600 3747292.22 1072.2330 914.97 -35.6214
57.0700 160.1800 3750575.82 1072.8498 917.34 -35.6086
57.0700 160.2000 3753901.17 1073.4678 913.36 -35.6199
57.0700 160.2200 3757193.85 1074.0868 915.99 -35.6060
57.0700 160.2400 3760528.26 1074.7068 912.29 -35.6163
57.0700 160.2600 3763830.08 1075.3278 915.19 -35.6014
57.0700 160.2800 3767136.41 1075.9498 918.22 -35.5860
57.0700 160.3000 3770484.59 1076.5730 914.91 -35.5947
57.0700 160.3200 3773800.09 1077.1971 918.22 -35.5783
57.0700 160.3400 3777157.47 1077.8223 915.18 -35.5860
57.0700 160.3600 3780482.18 1078.4485 918.76 -35.5686
57.0700 160.3800 3783848.82 1079.0758 915.98 -35.5753
57.0700 160.4000 3787220.04 1079.7040 913.36 -35.5815
57.0700 160.4200 3790558.70 1080.3334 917.34 -35.5624
57.0700 160.4400 3793939.26 1080.9638 914.98 -35.5676
57.0700 160.4600 3797287.20 1081.5953 919.24 -35.5475
57.0700 160.4800 3800677.15 1082.2279 917.15 -35.5516
57.0700 160.5000 3804071.76 1082.8615 915.20 -35.5551
57.0700 160.5200 3807433.76 1083.4961 919.89 -35.5335
57.0700 160.5400 3810837.82 1084.1319 918.21 -35.5360
57.0700 160.5600 3814246.60 1084.7687 916.68 -35.5380
57.0700 160.5800 3817660.10 1085.4066 915.29 -35.5394
57.0700 160.6000 3821041.01 1086.0456 920.53 -35.5157
57.0700 160.6200 3824464.06 1086.6856 919.41 -35.5160
57.0700 160.6400 3827891.87 1087.3268 918.44 -35.5158
57.0700 160.6600 3831324.45 1087.9690 917.61 -35.5151
57.0700 160.6800 3834761.83 1088.6123 916.92 -35.5139
57.0700 160.7000 3838204.02 1089.2567 916.37 -35.5121
57.0700 160.7200 3841651.03 1089.9022 915.97 -35.5098
57.0700 160.7400 3845065.46 1090.5488 922.21 -35.4823
57.0700 160.7600 3848522.14 1091.1965 922.09 -35.4789
57.0700 160.7800 3851983.68 1091.8453 922.12 -35.4749
57.0700 160.8000 3855450.09 1092.4952 922.29 -35.4704
57.0700 160.8200 3858921.36 1093.1463 922.61 -35.4654
57.0700 160.8400 3862397.52 1093.7984 923.07 -35.4598
57.0700 160.8600 3865916.06 1094.4517 917.16 -35.4782
57.0700 160.8800 3869402.06 1095.1061 917.90 -35.4715
57.0700 160.9000 3872892.98 1095.7616 918.80 -35.4642
57.0700 160.9200 3876388.83 1096.4182 919.85 -35.4564
57.0700 160.9400 3879889.62 1097.0760 921.04 -35.4481
57.0700 160.9600 3883395.36 1097.7349 922.38 -35.4391
57.0700 160.9800 3886906.06 1098.3949 923.88 -35.4297
57.0700 161.0000 3890459.30 1099.0561 918.99 -35.4442
57.0700 161.0200 3893980.02 1099.7184 920.77 -35.4336
57.0700 161.0400 3897505.72 1100.3819 922.72 -35.4224
57.0700 161.0600 3901036.42 1101.0465 924.81 -35.4107
57.0700 161.0800 3904609.76 1101.7123 920.51 -35.4229
57.0700 161.1000 3908150.56 1102.3792 922.91 -35.4100
57.0700 161.1200 3911696.38 1103.0473 925.46 -35.3966
57.0700 161.1400 3915284.92 1103.7165 921.61 -35.4072
