# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_ICBM_2
#Generated on Thu Jan 14 13:16:17 2010
#loft_angle burn_time ground_range time_of_flight
89.5900 304.9600 4603785.52 1196.6498
89.5900 304.9800 4607087.81 1197.1567
89.5900 305.0000 4610393.07 1197.6645
89.5900 305.0200 4613703.46 1198.1730
89.5900 305.0400 4617018.99 1198.6824
89.5900 305.0600 4620339.67 1199.1926
89.5900 305.0800 4623667.68 1199.7037
89.5900 305.1000 4626998.72 1200.2155
89.5900 305.1200 4630334.96 1200.7282
89.5900 305.1400 4633676.40 1201.2418
89.5900 305.1600 4637025.21 1201.7561
89.5900 305.1800 4640377.10 1202.2713
89.5900 305.2000 4643734.24 1202.7874
89.5900 305.2200 4647098.79 1203.3042
89.5900 305.2400 4650466.46 1203.8220
89.5900 305.2600 4653839.41 1204.3405
89.5900 305.2800 4657219.81 1204.8600
89.5900 305.3000 4660603.37 1205.3802
89.5900 305.3200 4663994.40 1205.9013
89.5900 305.3400 4667388.62 1206.4233
89.5900 305.3600 4670788.18 1206.9461
89.5900 305.3800 4674195.26 1207.4698
89.5900 305.4000 4677605.56 1207.9944
89.5900 305.4200 4681023.40 1208.5198
89.5900 305.4400 4684444.50 1209.0461
89.5900 305.4600 4687873.15 1209.5732
89.5900 305.4800 4691307.24 1210.1012
89.5900 305.5000 4694744.61 1210.6301
89.5900 305.5200 4698189.60 1211.1599
89.5900 305.5400 4701637.90 1211.6905
89.5900 305.5600 4705093.83 1212.2220
89.5900 305.5800 4708555.26 1212.7544
89.5900 305.6000 4712020.04 1213.2877
89.5900 305.6200 4715492.50 1213.8219
89.5900 305.6400 4718970.50 1214.3569
89.5900 305.6600 4722451.90 1214.8929
89.5900 305.6800 4725941.00 1215.4297
89.5900 305.7000 4729435.69 1215.9674
89.5900 305.7200 4732935.97 1216.5061
89.5900 305.7400 4736439.71 1217.0456
89.5900 305.7600 4739951.21 1217.5860
89.5900 305.7800 4743468.35 1218.1274
89.5900 305.8000 4746991.13 1218.6696
89.5900 305.8200 4750519.58 1219.2127
89.5900 305.8400 4754053.70 1219.7568
89.5900 305.8600 4757593.51 1220.3018
89.5900 305.8800 4761136.88 1220.8477
89.5900 305.9000 4764688.12 1221.3945
89.5900 305.9200 4768245.09 1221.9422
89.5900 305.9400 4771807.80 1222.4909
89.5900 305.9600 4775376.28 1223.0405
89.5900 305.9800 4778950.53 1223.5910
89.5900 306.0000 4782530.58 1224.1424
89.5900 306.0200 4786116.42 1224.6948
89.5900 306.0400 4789708.09 1225.2481
89.5900 306.0600 4793307.74 1225.8023
89.5900 306.0800 4796911.09 1226.3575
89.5900 306.1000 4800520.31 1226.9137
89.5900 306.1200 4804135.40 1227.4708
89.5900 306.1400 4807756.39 1228.0288
89.5900 306.1600 4811383.29 1228.5878
89.5900 306.1800 4815016.11 1229.1477
89.5900 306.2000 4818657.01 1229.7086
89.5900 306.2200 4822301.72 1230.2704
89.5900 306.2400 4825952.40 1230.8332
89.5900 306.2600 4829609.07 1231.3970
89.5900 306.2800 4833273.88 1231.9618
89.5900 306.3000 4836942.56 1232.5275
89.5900 306.3200 4840617.26 1233.0941
89.5900 306.3400 4844300.16 1233.6618
89.5900 306.3600 4847986.97 1234.2304
89.5900 306.3800 4851682.00 1234.8000
89.5900 306.4000 4855380.99 1235.3706
89.5900 306.4200 4859086.07 1235.9422
89.5900 306.4400 4862799.42 1236.5148
89.5900 306.4600 4866516.77 1237.0883
89.5900 306.4800 4870242.42 1237.6629
89.5900 306.5000 4873972.09 1238.2384
89.5900 306.5200 4877710.09 1238.8150
89.5900 306.5400 4881452.15 1239.3925
89.5900 306.5600 4885202.56 1239.9711
89.5900 306.5800 4888959.21 1240.5506
89.5900 306.6000 4892719.97 1241.1312
89.5900 306.6200 4896489.14 1241.7128
89.5900 306.6400 4900262.45 1242.2953
89.5900 306.6600 4904044.19 1242.8790
89.5900 306.6800 4907832.25 1243.4636
89.5900 306.7000 4911624.50 1244.0492
89.5900 306.7200 4915425.23 1244.6359
89.5900 306.7400 4919232.33 1245.2236
89.5900 306.7600 4923045.81 1245.8123
89.5900 306.7800 4926865.68 1246.4021
89.5900 306.8000 4930689.83 1246.9929
89.5900 306.8200 4934522.55 1247.5848
89.5900 306.8400 4938361.71 1248.1777
89.5900 306.8600 4942207.33 1248.7716
89.5900 306.8800 4946059.44 1249.3666
89.5900 306.9000 4949918.04 1249.9626
89.5900 306.9200 4953783.15 1250.5597
89.5900 306.9400 4957654.79 1251.1578
89.5900 306.9600 4961532.99 1251.7570
89.5900 306.9800 4965417.74 1252.3573
89.5900 307.0000 4969309.08 1252.9586
89.5900 307.0200 4973207.02 1253.5611
89.5900 307.0400 4977111.57 1254.1645
89.5900 307.0600 4981022.76 1254.7691
89.5900 307.0800 4984940.60 1255.3747
89.5900 307.1000 4988865.11 1255.9814
89.5900 307.1200 4992796.30 1256.5892
89.5900 307.1400 4996734.20 1257.1981
89.5900 307.1600 5000680.95 1257.8081
89.5900 307.1800 5004632.31 1258.4191
89.5900 307.2000 5008590.42 1259.0313
89.5900 307.2200 5012555.31 1259.6445
89.5900 307.2400 5016529.12 1260.2589
89.5900 307.2600 5020507.62 1260.8744
89.5900 307.2800 5024492.94 1261.4909
89.5900 307.3000 5028487.23 1262.1086
89.5900 307.3200 5032486.27 1262.7274
89.5900 307.3400 5036492.18 1263.3473
89.5900 307.3600 5040507.12 1263.9684
89.5900 307.3800 5044526.86 1264.5905
89.5900 307.4000 5048555.66 1265.2138
89.5900 307.4200 5052589.29 1265.8383
89.5900 307.4400 5056632.02 1266.4638
89.5900 307.4600 5060679.62 1267.0905
89.5900 307.4800 5064736.36 1267.7183
89.5900 307.5000 5068798.00 1268.3473
89.5900 307.5200 5072868.81 1268.9774
89.5900 307.5400 5076946.70 1269.6087
89.5900 307.5600 5081029.55 1270.2411
89.5900 307.5800 5085121.62 1270.8747
89.5900 307.6000 5089220.83 1271.5094
89.5900 307.6200 5093325.05 1272.1453
89.5900 307.6400 5097438.56 1272.7824
89.5900 307.6600 5101559.25 1273.4206
89.5900 307.6800 5105687.15 1274.0600
89.5900 307.7000 5109822.26 1274.7006
89.5900 307.7200 5113962.50 1275.3424
89.5900 307.7400 5118112.11 1275.9853
89.5900 307.7600 5122269.01 1276.6295
89.5900 307.7800 5126433.21 1277.2748
89.5900 307.8000 5130604.72 1277.9213
89.5900 307.8200 5134783.58 1278.5690
89.5900 307.8400 5138969.79 1279.2179
89.5900 307.8600 5143163.38 1279.8680
89.5900 307.8800 5147364.37 1280.5193
89.5900 307.9000 5151572.78 1281.1719
89.5900 307.9200 5155788.63 1281.8256
89.5900 307.9400 5160011.94 1282.4806
89.5900 307.9600 5164242.72 1283.1368
89.5900 307.9800 5168481.01 1283.7942
89.5900 308.0000 5172728.93 1284.4528
89.5900 308.0200 5176982.28 1285.1127
89.5900 308.0400 5181243.19 1285.7738
89.5900 308.0600 5185511.68 1286.4361
89.5900 308.0800 5189787.78 1287.0997
89.5900 308.1000 5194073.61 1287.7645
89.5900 308.1200 5198364.97 1288.4306
89.5900 308.1400 5202664.00 1289.0979
89.5900 308.1600 5206972.82 1289.7665
89.5900 308.1800 5211287.25 1290.4364
89.5900 308.2000 5215611.51 1291.1075
89.5900 308.2200 5219941.41 1291.7798
89.5900 308.2400 5224281.19 1292.4535
89.5900 308.2600 5228626.65 1293.1284
89.5900 308.2800 5232982.04 1293.8046
89.5900 308.3000 5237343.15 1294.4821
89.5900 308.3200 5241714.23 1295.1609
89.5900 308.3400 5246091.08 1295.8409
89.5900 308.3600 5250477.94 1296.5223
89.5900 308.3800 5254872.72 1297.2049
89.5900 308.4000 5259273.33 1297.8889
89.5900 308.4200 5263684.02 1298.5742
89.5900 308.4400 5268102.70 1299.2607
89.5900 308.4600 5272527.28 1299.9486
89.5900 308.4800 5276962.00 1300.6378
89.5900 308.5000 5281404.78 1301.3283
89.5900 308.5200 5285855.63 1302.0202
89.5900 308.5400 5290314.59 1302.7133
89.5900 308.5600 5294781.66 1303.4078
89.5900 308.5800 5299256.88 1304.1037
89.5900 308.6000 5303740.27 1304.8009
89.5900 308.6200 5308229.74 1305.4994
89.5900 308.6400 5312729.53 1306.1993
89.5900 308.6600 5317239.67 1306.9005
89.5900 308.6800 5321755.95 1307.6031
89.5900 308.7000 5326280.52 1308.3070
89.5900 308.7200 5330813.40 1309.0123
89.5900 308.7400 5335354.60 1309.7190
89.5900 308.7600 5339904.16 1310.4270
89.5900 308.7800 5344462.09 1311.1365
89.5900 308.8000 5349028.42 1311.8473
89.5900 308.8200 5353605.28 1312.5595
89.5900 308.8400 5358188.49 1313.2730
89.5900 308.8600 5362780.16 1313.9880
89.5900 308.8800 5367382.43 1314.7044
89.5900 308.9000 5371991.12 1315.4222
89.5900 308.9200 5376608.35 1316.1413
89.5900 308.9400 5381236.25 1316.8619
89.5900 308.9600 5385870.63 1317.5839
89.5900 308.9800 5390515.74 1318.3074
89.5900 309.0000 5395167.38 1319.0322
89.5900 309.0200 5399829.79 1319.7585
89.5900 309.0400 5404498.78 1320.4862
89.5900 309.0600 5409178.59 1321.2153
89.5900 309.0800 5413865.04 1321.9459
89.5900 309.1000 5418562.35 1322.6779
89.5900 309.1200 5423268.45 1323.4114
89.5900 309.1400 5427981.26 1324.1463
89.5900 309.1600 5432705.02 1324.8827
89.5900 309.1800 5437437.63 1325.6206
89.5900 309.2000 5442179.14 1326.3599
89.5900 309.2200 5446929.56 1327.1007
89.5900 309.2400 5451686.82 1327.8430
89.5900 309.2600 5456455.14 1328.5867
89.5900 309.2800 5461232.46 1329.3319
89.5900 309.3000 5466018.79 1330.0787
89.5900 309.3200 5470814.17 1330.8269
89.5900 309.3400 5475618.61 1331.5766
89.5900 309.3600 5480432.15 1332.3278
89.5900 309.3800 5485254.81 1333.0805
89.5900 309.4000 5490086.62 1333.8348
89.5900 309.4200 5494927.61 1334.5905
89.5900 309.4400 5499777.79 1335.3478
89.5900 309.4600 5504639.30 1336.1066
89.5900 309.4800 5509507.97 1336.8669
89.5900 309.5000 5514385.91 1337.6288
89.5900 309.5200 5519273.16 1338.3922
89.5900 309.5400 5524171.85 1339.1572
89.5900 309.5600 5529077.80 1339.9237
89.5900 309.5800 5533993.14 1340.6917
89.5900 309.6000 5538919.99 1341.4613
89.5900 309.6200 5543854.19 1342.2325
89.5900 309.6400 5548799.95 1343.0053
89.5900 309.6600 5553753.12 1343.7796
89.5900 309.6800 5558717.91 1344.5555
89.5900 309.7000 5563690.16 1345.3330
89.5900 309.7200 5568674.08 1346.1121
89.5900 309.7400 5573665.52 1346.8928
89.5900 309.7600 5578668.70 1347.6751
89.5900 309.7800 5583681.53 1348.4590
89.5900 309.8000 5588701.98 1349.2444
89.5900 309.8200 5593734.23 1350.0316
89.5900 309.8400 5598776.24 1350.8203
89.5900 309.8600 5603828.03 1351.6106
89.5900 309.8800 5608889.63 1352.4026
89.5900 309.9000 5613958.97 1353.1962
89.5900 309.9200 5619040.28 1353.9915
89.5900 309.9400 5624131.48 1354.7884
89.5900 309.9600 5629232.60 1355.5869
89.5900 309.9800 5634343.68 1356.3871
89.5900 310.0000 5639464.74 1357.1890
89.5900 310.0200 5644595.82 1357.9925
89.5900 310.0400 5649736.94 1358.7978
89.5900 310.0600 5654890.22 1359.6046
89.5900 310.0800 5660051.52 1360.4132
89.5900 310.1000 5665222.95 1361.2235
89.5900 310.1200 5670404.54 1362.0354
89.5900 310.1400 5675596.32 1362.8490
89.5900 310.1600 5680800.42 1363.6644
89.5900 310.1800 5686012.68 1364.4814
89.5900 310.2000 5691237.32 1365.3002
89.5900 310.2200 5696470.18 1366.1207
89.5900 310.2400 5701713.39 1366.9429
89.5900 310.2600 5706969.06 1367.7669
89.5900 310.2800 5712233.05 1368.5926
89.5900 310.3000 5717509.58 1369.4200
89.5900 310.3200 5722794.48 1370.2492
89.5900 310.3400 5728091.97 1371.0801
89.5900 310.3600 5733399.99 1371.9128
89.5900 310.3800 5738716.50 1372.7472
89.5900 310.4000 5744045.69 1373.5835
89.5900 310.4200 5749385.50 1374.4215
89.5900 310.4400 5754735.98 1375.2612
89.5900 310.4600 5760097.14 1376.1028
89.5900 310.4800 5765466.95 1376.9462
89.5900 310.5000 5770849.60 1377.7913
89.5900 310.5200 5776243.04 1378.6383
89.5900 310.5400 5781647.30 1379.4871
89.5900 310.5600 5787062.42 1380.3377
89.5900 310.5800 5792488.43 1381.1901
89.5900 310.6000 5797925.35 1382.0443
89.5900 310.6200 5803375.32 1382.9004
89.5900 310.6400 5808834.18 1383.7583
89.5900 310.6600 5814304.07 1384.6181
89.5900 310.6800 5819785.02 1385.4797
89.5900 310.7000 5825277.05 1386.3432
89.5900 310.7200 5830782.28 1387.2085
89.5900 310.7400 5836296.59 1388.0758
89.5900 310.7600 5841822.09 1388.9448
89.5900 310.7800 5847360.89 1389.8158
89.5900 310.8000 5852908.88 1390.6887
89.5900 310.8200 5858470.23 1391.5635
89.5900 310.8400 5864040.83 1392.4401
89.5900 310.8600 5869624.88 1393.3187
89.5900 310.8800 5875218.24 1394.1992
89.5900 310.9000 5880825.11 1395.0816
89.5900 310.9200 5886443.45 1395.9659
89.5900 310.9400 5892073.29 1396.8522
89.5900 310.9600 5897712.59 1397.7404
89.5900 310.9800 5903365.54 1398.6305
89.5900 311.0000 5925632.32 1408.3253
89.5900 311.0200 5931296.68 1409.2226
89.5900 311.0400 5936972.59 1410.1220
89.5900 311.0600 5942660.09 1411.0233
89.5900 311.0800 5948359.22 1411.9265
89.5900 311.1000 5954070.01 1412.8318
89.5900 311.1200 5959792.51 1413.7390
89.5900 311.1400 5965526.73 1414.6483
89.5900 311.1600 5971274.83 1415.5595
89.5900 311.1800 5977032.63 1416.4727
89.5900 311.2000 5982802.28 1417.3880
89.5900 311.2200 5988585.90 1418.3052
89.5900 311.2400 5994379.34 1419.2245
89.5900 311.2600 6000184.74 1420.1458
89.5900 311.2800 6006004.22 1421.0692
89.5900 311.3000 6011833.63 1421.9946
89.5900 311.3200 6017677.21 1422.9221
89.5900 311.3400 6023532.88 1423.8516
89.5900 311.3600 6029398.60 1424.7832
89.5900 311.3800 6035278.59 1425.7168
89.5900 311.4000 6041170.79 1426.6526
89.5900 311.4200 6047073.16 1427.5904
89.5900 311.4400 6052989.91 1428.5303
89.5900 311.4600 6058918.98 1429.4724
89.5900 311.4800 6064860.43 1430.4165
89.5900 311.5000 6070814.28 1431.3627
89.5900 311.5200 6076780.57 1432.3111
89.5900 311.5400 6082759.35 1433.2616
89.5900 311.5600 6088750.65 1434.2143
89.5900 311.5800 6094754.52 1435.1690
89.5900 311.6000 6100770.98 1436.1260
89.5900 311.6200 6106800.09 1437.0851
89.5900 311.6400 6112841.87 1438.0463
89.5900 311.6600 6118898.46 1439.0098
89.5900 311.6800 6124965.73 1439.9754
89.5900 311.7000 6131045.79 1440.9432
89.5900 311.7200 6137140.79 1441.9132
89.5900 311.7400 6143246.58 1442.8854
89.5900 311.7600 6149367.37 1443.8598
89.5900 311.7800 6155499.05 1444.8364
89.5900 311.8000 6161645.81 1445.8153
89.5900 311.8200 6167803.52 1446.7964
89.5900 311.8400 6173976.42 1447.7797
89.5900 311.8600 6180162.43 1448.7653
89.5900 311.8800 6186361.62 1449.7532
89.5900 311.9000 6192571.93 1450.7433
89.5900 311.9200 6198797.58 1451.7356
89.5900 311.9400 6205036.52 1452.7303
89.5900 311.9600 6211288.80 1453.7273
89.5900 311.9800 6217554.46 1454.7265
89.5900 312.0000 6223833.54 1455.7281
89.5900 312.0200 6230126.08 1456.7319
89.5900 312.0400 6236432.13 1457.7381
89.5900 312.0600 6242751.73 1458.7466
89.5900 312.0800 6249087.01 1459.7575
89.5900 312.1000 6255433.84 1460.7706
89.5900 312.1200 6261794.35 1461.7862
89.5900 312.1400 6268170.67 1462.8041
89.5900 312.1600 6274558.67 1463.8244
89.5900 312.1800 6280960.49 1464.8470
89.5900 312.2000 6287378.24 1465.8720
89.5900 312.2200 6293807.82 1466.8995
89.5900 312.2400 6300253.42 1467.9293
89.5900 312.2600 6306713.01 1468.9616
89.5900 312.2800 6313184.56 1469.9962
89.5900 312.3000 6319672.27 1471.0333
89.5900 312.3200 6326174.11 1472.0728
89.5900 312.3400 6332690.12 1473.1148
89.5900 312.3600 6339220.34 1474.1592
89.5900 312.3800 6345764.83 1475.2061
89.5900 312.4000 6352323.63 1476.2555
89.5900 312.4200 6358896.79 1477.3073
89.5900 312.4400 6365484.35 1478.3616
89.5900 312.4600 6372086.36 1479.4185
89.5900 312.4800 6378702.86 1480.4778
89.5900 312.5000 6385333.91 1481.5396
89.5900 312.5200 6391981.63 1482.6040
89.5900 312.5400 6398641.91 1483.6709
89.5900 312.5600 6405316.87 1484.7403
89.5900 312.5800 6412008.65 1485.8123
89.5900 312.6000 6418713.13 1486.8869
89.5900 312.6200 6425434.52 1487.9640
89.5900 312.6400 6432168.71 1489.0437
89.5900 312.6600 6438919.90 1490.1260
89.5900 312.6800 6445686.07 1491.2109
89.5900 312.7000 6452465.19 1492.2983
89.5900 312.7200 6459261.46 1493.3884
89.5900 312.7400 6466072.85 1494.4812
89.5900 312.7600 6472899.42 1495.5765
89.5900 312.7800 6479741.21 1496.6745
89.5900 312.8000 6486598.27 1497.7752
89.5900 312.8200 6493470.66 1498.8785
89.5900 312.8400 6500358.42 1499.9845
89.5900 312.8600 6507261.61 1501.0932
89.5900 312.8800 6514182.35 1502.2045
89.5900 312.9000 6521116.54 1503.3186
89.5900 312.9200 6528066.30 1504.4354
89.5900 312.9400 6535033.78 1505.5549
89.5900 312.9600 6542014.86 1506.6771
89.5900 312.9800 6549013.74 1507.8021
89.5900 313.0000 6556026.34 1508.9298
89.5900 313.0200 6563056.85 1510.0603
89.5900 313.0400 6570101.18 1511.1935
89.5900 313.0600 6577163.52 1512.3296
89.5900 313.0800 6584241.86 1513.4684
89.5900 313.1000 6591336.25 1514.6100
89.5900 313.1200 6598446.74 1515.7544
89.5900 313.1400 6605573.39 1516.9017
89.5900 313.1600 6612716.25 1518.0518
89.5900 313.1800 6619875.38 1519.2047
89.5900 313.2000 6627050.83 1520.3605
89.5900 313.2200 6634242.64 1521.5191
89.5900 313.2400 6641450.89 1522.6807
89.5900 313.2600 6648675.62 1523.8451
89.5900 313.2800 6655918.96 1525.0124
89.5900 313.3000 6663176.83 1526.1826
89.5900 313.3200 6670453.41 1527.3557
89.5900 313.3400 6677744.63 1528.5317
89.5900 313.3600 6685054.69 1529.7107
89.5900 313.3800 6692379.49 1530.8926
89.5900 313.4000 6699723.24 1532.0775
89.5900 313.4200 6707083.92 1533.2654
89.5900 313.4400 6714461.58 1534.4562
89.5900 313.4600 6721856.30 1535.6501
89.5900 313.4800 6729266.05 1536.8469
89.5900 313.5000 6736695.04 1538.0468
89.5900 313.5200 6744141.24 1539.2497
89.5900 313.5400 6751606.79 1540.4556
89.5900 313.5600 6759087.61 1541.6645
89.5900 313.5800 6766585.82 1542.8766
89.5900 313.6000 6774101.50 1544.0917
89.5900 313.6200 6781636.74 1545.3099
89.5900 313.6400 6789187.51 1546.5311
89.5900 313.6600 6796757.96 1547.7555
89.5900 313.6800 6804344.05 1548.9830
89.5900 313.7000 6811949.96 1550.2137
89.5900 313.7200 6819571.62 1551.4474
89.5900 313.7400 6827213.22 1552.6844
89.5900 313.7600 6834872.75 1553.9245
89.5900 313.7800 6842550.28 1555.1677
89.5900 313.8000 6850245.87 1556.4142
89.5900 313.8200 6857959.59 1557.6639
89.5900 313.8400 6865691.49 1558.9167
89.5900 313.8600 6873441.63 1560.1728
89.5900 313.8800 6881210.09 1561.4322
89.5900 313.9000 6888996.91 1562.6948
89.5900 313.9200 6896804.23 1563.9606
89.5900 313.9400 6904627.99 1565.2297
89.5900 313.9600 6912472.37 1566.5022
89.5900 313.9800 6920333.32 1567.7779
89.5900 314.0000 6928215.02 1569.0569
89.5900 314.0200 6936113.42 1570.3393
89.5900 314.0400 6944032.68 1571.6249
89.5900 314.0600 6951970.84 1572.9140
89.5900 314.0800 6959927.95 1574.2064
89.5900 314.1000 6967904.07 1575.5022
89.5900 314.1200 6975899.27 1576.8013
89.5900 314.1400 6983913.63 1578.1039
89.5900 314.1600 6991947.19 1579.4099
89.5900 314.1800 7000000.04 1580.7193
89.5900 314.2000 7008072.24 1582.0322
89.5900 314.2200 7016163.85 1583.3485
89.5900 314.2400 7024277.00 1584.6683
89.5900 314.2600 7032407.64 1585.9916
89.5900 314.2800 7040559.96 1587.3183
89.5900 314.3000 7048729.91 1588.6486
89.5900 314.3200 7056921.67 1589.9824
89.5900 314.3400 7065133.26 1591.3197
89.5900 314.3600 7073364.74 1592.6606
89.5900 314.3800 7081616.19 1594.0050
89.5900 314.4000 7089887.67 1595.3531
89.5900 314.4200 7098179.25 1596.7047
89.5900 314.4400 7106491.01 1598.0599
89.5900 314.4600 7114823.01 1599.4187
89.5900 314.4800 7123175.34 1600.7812
89.5900 314.5000 7131548.05 1602.1473
89.5900 314.5200 7139943.26 1603.5171
89.5900 314.5400 7148356.97 1604.8906
89.5900 314.5600 7156793.32 1606.2677
89.5900 314.5800 7165248.31 1607.6486
89.5900 314.6000 7173726.09 1609.0332
89.5900 314.6200 7182224.69 1610.4215
89.5900 314.6400 7190744.20 1611.8136
89.5900 314.6600 7199284.67 1613.2094
89.5900 314.6800 7207846.19 1614.6090
89.5900 314.7000 7216428.82 1616.0124
89.5900 314.7200 7225032.65 1617.4196
89.5900 314.7400 7233657.75 1618.8306
89.5900 314.7600 7242304.20 1620.2455
89.5900 314.7800 7250974.11 1621.6643
89.5900 314.8000 7259663.48 1623.0869
89.5900 314.8200 7268376.45 1624.5133
89.5900 314.8400 7277109.04 1625.9437
89.5900 314.8600 7285865.40 1627.3780
89.5900 314.8800 7294643.57 1628.8163
89.5900 314.9000 7303443.61 1630.2585
89.5900 314.9200 7312265.61 1631.7046
89.5900 314.9400 7321109.66 1633.1547
89.5900 314.9600 7329975.82 1634.6089
89.5900 314.9800 7338864.18 1636.0670
89.5900 315.0000 7347774.82 1637.5292
89.5900 315.0200 7356707.81 1638.9954
89.5900 315.0400 7365665.28 1640.4656
89.5900 315.0600 7374643.22 1641.9400
89.5900 315.0800 7383645.81 1643.4184
89.5900 315.1000 7392671.07 1644.9010
89.5900 315.1200 7401717.05 1646.3876
89.5900 315.1400 7410787.92 1647.8785
89.5900 315.1600 7419881.70 1649.3734
89.5900 315.1800 7428998.50 1650.8726
89.5900 315.2000 7438138.38 1652.3759
89.5900 315.2200 7447301.44 1653.8835
89.5900 315.2400 7456487.76 1655.3953
89.5900 315.2600 7465699.45 1656.9113
89.5900 315.2800 7474932.53 1658.4316
89.5900 315.3000 7484191.16 1659.9562
89.5900 315.3200 7493471.34 1661.4850
89.5900 315.3400 7502777.25 1663.0182
89.5900 315.3600 7512106.91 1664.5557
89.5900 315.3800 7521458.40 1666.0976
89.5900 315.4000 7530835.86 1667.6438
89.5900 315.4200 7540237.35 1669.1944
89.5900 315.4400 7549662.94 1670.7494
89.5900 315.4600 7559114.78 1672.3088
89.5900 315.4800 7568588.87 1673.8727
89.5900 315.5000 7578087.33 1675.4411
89.5900 315.5200 7587612.30 1677.0139
89.5900 315.5400 7597159.78 1678.5912
89.5900 315.5600 7606733.95 1680.1730
89.5900 315.5800 7616332.85 1681.7593
89.5900 315.6000 7625956.57 1683.3502
89.5900 315.6200 7635603.18 1684.9457
89.5900 315.6400 7645276.83 1686.5457
89.5900 315.6600 7654977.61 1688.1504
89.5900 315.6800 7664701.55 1689.7597
89.5900 315.7000 7674450.77 1691.3736
89.5900 315.7200 7684225.36 1692.9922
89.5900 315.7400 7694027.46 1694.6155
89.5900 315.7600 7703853.09 1696.2435
89.5900 315.7800 7713706.40 1697.8762
89.5900 315.8000 7723585.46 1699.5136
89.5900 315.8200 7733490.37 1701.1559
89.5900 315.8400 7743421.21 1702.8029
89.5900 315.8600 7753378.10 1704.4547
89.5900 315.8800 7763361.11 1706.1113
89.5900 315.9000 7773370.35 1707.7727
89.5900 315.9200 7783405.92 1709.4391
89.5900 315.9400 7793469.94 1711.1103
89.5900 315.9600 7803558.45 1712.7864
89.5900 315.9800 7813675.60 1714.4674
89.5900 316.0000 7823819.47 1716.1534
89.5900 316.0200 7833988.13 1717.8444
89.5900 316.0400 7844185.73 1719.5403
89.5900 316.0600 7854410.34 1721.2413
89.5900 316.0800 7864662.06 1722.9472
89.5900 316.1000 7874943.03 1724.6583
89.5900 316.1200 7885249.28 1726.3744
89.5900 316.1400 7895582.95 1728.0956
89.5900 316.1600 7905946.17 1729.8219
89.5900 316.1800 7916337.00 1731.5533
89.5900 316.2000 7926753.54 1733.2899
89.5900 316.2200 7937199.93 1735.0317
89.5900 316.2400 7947674.25 1736.7787
89.5900 316.2600 7958176.60 1738.5309
89.5900 316.2800 7968707.09 1740.2884
89.5900 316.3000 7979267.84 1742.0511
89.5900 316.3200 7989854.93 1743.8192
89.5900 316.3400 8000470.47 1745.5925
89.5900 316.3600 8011116.59 1747.3712
89.5900 316.3800 8021791.38 1749.1552
89.5900 316.4000 8032492.93 1750.9447
89.5900 316.4200 8043225.38 1752.7395
89.5900 316.4400 8053986.82 1754.5398
89.5900 316.4600 8064777.36 1756.3455
89.5900 316.4800 8075599.13 1758.1567
89.5900 316.5000 8086448.20 1759.9734
89.5900 316.5200 8097326.70 1761.7956
89.5900 316.5400 8108236.76 1763.6234
89.5900 316.5600 8119176.46 1765.4568
89.5900 316.5800 8130143.91 1767.2957
89.5900 316.6000 8141143.25 1769.1403
89.5900 316.6200 8152172.57 1770.9905
89.5900 316.6400 8163232.00 1772.8464
89.5900 316.6600 8174323.65 1774.7079
89.5900 316.6800 8185443.61 1776.5752
89.5900 316.7000 8196594.01 1778.4483
89.5900 316.7200 8207776.98 1780.3271
89.5900 316.7400 8218990.63 1782.2117
89.5900 316.7600 8230235.05 1784.1021
89.5900 316.7800 8241508.37 1785.9984
89.5900 316.8000 8252816.73 1787.9005
89.5900 316.8200 8264154.21 1789.8086
89.5900 316.8400 8275522.95 1791.7225
89.5900 316.8600 8286923.05 1793.6424
89.5900 316.8800 8298356.66 1795.5683
89.5900 316.9000 8309821.88 1797.5002
89.5900 316.9200 8321316.82 1799.4381
89.5900 316.9400 8332845.62 1801.3821
89.5900 316.9600 8344406.39 1803.3322
89.5900 316.9800 8355999.25 1805.2883
89.5900 317.0000 8367626.33 1807.2506
