# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_LR_SAM
#Generated on Mon Apr 19 14:34:08 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 176239.97 298951.85 145.0000 2123.52 51.1360
 176876.23 299777.48 145.5000 2120.03 51.0657
 177512.34 300600.94 146.0000 2116.54 50.9951
 178148.30 301422.22 146.5000 2113.06 50.9244
 178784.09 302241.32 147.0000 2109.58 50.8534
 179419.73 303058.26 147.5000 2106.11 50.7821
 180055.22 303873.02 148.0000 2102.64 50.7107
 180690.55 304685.60 148.5000 2099.17 50.6390
 181325.72 305496.02 149.0000 2095.71 50.5671
 181960.74 306304.26 149.5000 2092.26 50.4949
 182595.61 307110.33 150.0000 2088.81 50.4226
 183230.32 307914.23 150.5000 2085.36 50.3500
 183864.88 308715.96 151.0000 2081.92 50.2771
 184499.29 309515.51 151.5000 2078.48 50.2041
 185133.55 310312.90 152.0000 2075.05 50.1308
 185767.66 311108.12 152.5000 2071.62 50.0572
 186401.61 311901.18 153.0000 2068.19 49.9835
 187035.42 312692.06 153.5000 2064.77 49.9094
 187669.07 313480.78 154.0000 2061.36 49.8352
 188302.58 314267.33 154.5000 2057.95 49.7607
 188935.94 315051.71 155.0000 2054.54 49.6860
 189569.14 315833.93 155.5000 2051.14 49.6110
 190202.20 316613.98 156.0000 2047.74 49.5358
 190835.12 317391.87 156.5000 2044.35 49.4604
 191467.88 318167.59 157.0000 2040.96 49.3847
 192100.50 318941.15 157.5000 2037.58 49.3088
 192732.97 319712.54 158.0000 2034.20 49.2326
 193365.30 320481.78 158.5000 2030.83 49.1562
 193997.48 321248.85 159.0000 2027.46 49.0795
 194629.52 322013.75 159.5000 2024.09 49.0026
 195261.41 322776.50 160.0000 2020.73 48.9254
 195893.16 323537.09 160.5000 2017.38 48.8480
 196524.77 324295.51 161.0000 2014.03 48.7704
 197156.23 325051.78 161.5000 2010.68 48.6924
 197787.55 325805.88 162.0000 2007.34 48.6143
 198418.73 326557.83 162.5000 2004.01 48.5359
 199049.77 327307.62 163.0000 2000.68 48.4572
 199680.66 328055.24 163.5000 1997.35 48.3783
-1.00 -1.00 -1.0000 -1.00 -1.0000
68.2000
 10303.55 21624.51 20.0000 2869.62 63.5769
 10957.30 22943.68 20.5000 3024.83 63.5405
 11647.51 24334.57 21.0000 3192.08 63.5066
 12376.99 25802.83 21.5000 3372.62 63.4751
 13147.70 27352.39 22.0000 3511.35 63.4460
 13918.32 28900.21 22.5000 3415.81 63.4169
 14670.97 30410.34 23.0000 3343.09 63.3867
 15409.94 31891.38 23.5000 3286.54 63.3556
 16138.33 33349.57 24.0000 3242.01 63.3238
 16858.48 34789.57 24.5000 3206.51 63.2914
 17572.15 36214.90 25.0000 3177.78 63.2586
 18280.64 37628.18 25.5000 3154.15 63.2254
 18984.97 39031.42 26.0000 3134.44 63.1918
 19685.89 40426.15 26.5000 3117.77 63.1579
 20384.02 41813.59 27.0000 3103.47 63.1238
 21079.84 43194.66 27.5000 3091.06 63.0895
 21773.71 44570.13 28.0000 3080.14 63.0550
 22465.94 45940.58 28.5000 3070.41 63.0202
 23156.77 47306.50 29.0000 3061.65 62.9853
 23846.39 48668.26 29.5000 3053.62 62.9503
 24534.95 50026.17 30.0000 3046.21 62.9151
 25222.58 51380.46 30.5000 3039.29 62.8798
 25909.38 52731.34 31.0000 3032.78 62.8443
 26595.43 54078.98 31.5000 3026.60 62.8087
 27280.79 55423.50 32.0000 3020.72 62.7730
 27965.54 56765.02 32.5000 3015.08 62.7372
 28649.73 58103.66 33.0000 3009.65 62.7013
 29333.39 59439.49 33.5000 3004.40 62.6652
 30016.57 60772.60 34.0000 2999.31 62.6290
 30699.29 62103.03 34.5000 2994.35 62.5927
 31381.59 63430.86 35.0000 2989.50 62.5564
 32063.50 64756.11 35.5000 2984.75 62.5199
 32745.02 66078.84 36.0000 2980.08 62.4833
 33426.18 67399.08 36.5000 2975.49 62.4466
 34106.99 68716.85 37.0000 2970.95 62.4098
 34787.47 70032.18 37.5000 2966.46 62.3729
 35467.62 71345.08 38.0000 2962.01 62.3358
 36147.46 72655.58 38.5000 2957.60 62.2987
 36826.99 73963.69 39.0000 2953.23 62.2615
 37506.22 75269.42 39.5000 2948.87 62.2242
 38185.15 76572.78 40.0000 2944.54 62.1868
 38863.79 77873.78 40.5000 2940.23 62.1492
 39542.14 79172.43 41.0000 2935.94 62.1116
 40220.21 80468.73 41.5000 2931.65 62.0739
 40897.99 81762.69 42.0000 2927.38 62.0360
 41575.50 83054.31 42.5000 2923.12 61.9981
 42252.73 84343.60 43.0000 2918.88 61.9600
 42929.69 85630.56 43.5000 2914.65 61.9219
 43606.38 86915.21 44.0000 2910.43 61.8836
 44282.80 88197.53 44.5000 2906.21 61.8453
 44958.95 89477.54 45.0000 2902.00 61.8068
 45634.83 90755.23 45.5000 2897.78 61.7683
 46310.45 92030.60 46.0000 2893.57 61.7296
 46985.80 93303.65 46.5000 2889.37 61.6908
 47660.88 94574.39 47.0000 2885.16 61.6519
 48335.70 95842.81 47.5000 2880.97 61.6129
 49010.26 97108.93 48.0000 2876.77 61.5738
 49684.55 98372.72 48.5000 2872.58 61.5346
 50358.57 99634.21 49.0000 2868.38 61.4953
 51032.34 100893.39 49.5000 2864.20 61.4559
 51705.84 102150.26 50.0000 2860.01 61.4163
 52379.08 103404.81 50.5000 2855.83 61.3767
 53052.06 104657.06 51.0000 2851.66 61.3369
 53724.78 105907.00 51.5000 2847.48 61.2971
 54397.24 107154.64 52.0000 2843.31 61.2571
 55069.44 108399.97 52.5000 2839.14 61.2170
 55741.38 109643.00 53.0000 2834.98 61.1768
 56413.07 110883.72 53.5000 2830.82 61.1365
 57084.50 112122.14 54.0000 2826.66 61.0961
 57755.67 113358.26 54.5000 2822.50 61.0555
 58426.58 114592.07 55.0000 2818.35 61.0149
 59097.24 115823.59 55.5000 2814.20 60.9741
 59767.65 117052.80 56.0000 2810.06 60.9333
 60437.80 118279.72 56.5000 2805.92 60.8923
 61107.70 119504.34 57.0000 2801.78 60.8512
 61777.35 120726.67 57.5000 2797.64 60.8100
 62446.74 121946.69 58.0000 2793.51 60.7686
 63115.89 123164.43 58.5000 2789.38 60.7272
 63784.78 124379.86 59.0000 2785.25 60.6856
 64453.42 125593.01 59.5000 2781.13 60.6439
 65121.81 126803.86 60.0000 2777.01 60.6021
 65789.96 128012.42 60.5000 2772.89 60.5602
 66457.85 129218.69 61.0000 2768.78 60.5182
 67125.50 130422.67 61.5000 2764.67 60.4760
 67792.90 131624.36 62.0000 2760.57 60.4338
 68460.05 132823.76 62.5000 2756.46 60.3914
 69126.96 134020.87 63.0000 2752.36 60.3489
 69793.62 135215.70 63.5000 2748.26 60.3062
 70460.04 136408.24 64.0000 2744.17 60.2635
 71126.21 137598.50 64.5000 2740.08 60.2206
 71792.14 138786.47 65.0000 2735.99 60.1776
 72457.83 139972.16 65.5000 2731.91 60.1345
 73123.27 141155.56 66.0000 2727.83 60.0913
 73788.48 142336.69 66.5000 2723.75 60.0479
 74453.44 143515.53 67.0000 2719.68 60.0044
 75118.16 144692.09 67.5000 2715.61 59.9608
 75782.64 145866.38 68.0000 2711.54 59.9171
 76446.88 147038.38 68.5000 2707.47 59.8733
 77110.89 148208.11 69.0000 2703.41 59.8293
 77774.65 149375.56 69.5000 2699.36 59.7852
 78438.18 150540.73 70.0000 2695.30 59.7409
 79101.47 151703.63 70.5000 2691.25 59.6966
 79764.52 152864.26 71.0000 2687.20 59.6521
 80427.34 154022.61 71.5000 2683.16 59.6075
 81089.92 155178.68 72.0000 2679.11 59.5628
 81752.27 156332.49 72.5000 2675.08 59.5179
 82414.39 157484.02 73.0000 2671.04 59.4729
 83076.27 158633.29 73.5000 2667.01 59.4278
 83737.91 159780.28 74.0000 2662.98 59.3825
 84399.33 160925.00 74.5000 2658.96 59.3371
 85060.51 162067.46 75.0000 2654.94 59.2916
 85721.47 163207.65 75.5000 2650.92 59.2460
 86382.19 164345.57 76.0000 2646.90 59.2002
 87042.68 165481.23 76.5000 2642.89 59.1543
 87702.94 166614.62 77.0000 2638.88 59.1082
 88362.98 167745.75 77.5000 2634.88 59.0621
 89022.78 168874.61 78.0000 2630.87 59.0158
 89682.36 170001.21 78.5000 2626.88 58.9693
 90341.71 171125.55 79.0000 2622.88 58.9227
 91000.84 172247.62 79.5000 2618.89 58.8760
 91659.74 173367.44 80.0000 2614.90 58.8292
 92318.41 174485.00 80.5000 2610.92 58.7822
 92976.86 175600.29 81.0000 2606.93 58.7351
 93635.08 176713.33 81.5000 2602.96 58.6878
 94293.08 177824.12 82.0000 2598.98 58.6404
 94950.86 178932.64 82.5000 2595.01 58.5929
 95608.42 180038.91 83.0000 2591.04 58.5452
 96265.75 181142.93 83.5000 2587.07 58.4974
 96922.86 182244.68 84.0000 2583.11 58.4495
 97579.75 183344.19 84.5000 2579.15 58.4014
 98236.42 184441.44 85.0000 2575.20 58.3531
 98892.87 185536.44 85.5000 2571.25 58.3048
 99549.10 186629.19 86.0000 2567.30 58.2563
 100205.12 187719.69 86.5000 2563.36 58.2076
 100860.91 188807.94 87.0000 2559.41 58.1588
 101516.49 189893.94 87.5000 2555.48 58.1099
 102171.85 190977.69 88.0000 2551.54 58.0608
 102826.99 192059.19 88.5000 2547.61 58.0115
 103481.92 193138.45 89.0000 2543.68 57.9622
 104136.64 194215.46 89.5000 2539.76 57.9126
 104791.13 195290.22 90.0000 2535.84 57.8630
 105445.42 196362.74 90.5000 2531.92 57.8132
 106099.49 197433.02 91.0000 2528.01 57.7632
 106753.35 198501.05 91.5000 2524.09 57.7131
 107406.99 199566.84 92.0000 2520.19 57.6628
 108060.43 200630.38 92.5000 2516.28 57.6124
 108713.65 201691.69 93.0000 2512.38 57.5619
 109366.66 202750.75 93.5000 2508.49 57.5112
 110019.46 203807.58 94.0000 2504.59 57.4603
 110672.05 204862.16 94.5000 2500.70 57.4093
 111324.43 205914.51 95.0000 2496.82 57.3582
 111976.61 206964.62 95.5000 2492.93 57.3068
 112628.57 208012.49 96.0000 2489.05 57.2554
 113280.33 209058.13 96.5000 2485.18 57.2038
 113931.88 210101.53 97.0000 2481.30 57.1520
 114583.22 211142.69 97.5000 2477.44 57.1001
 115234.36 212181.63 98.0000 2473.57 57.0480
 115885.29 213218.32 98.5000 2469.71 56.9958
 116536.02 214252.79 99.0000 2465.85 56.9434
 117186.55 215285.02 99.5000 2461.99 56.8908
 117836.87 216315.02 100.0000 2458.14 56.8381
 118486.98 217342.79 100.5000 2454.29 56.7852
 119136.90 218368.33 101.0000 2450.45 56.7322
 119786.61 219391.64 101.5000 2446.61 56.6790
 120436.12 220412.72 102.0000 2442.77 56.6257
 121085.43 221431.58 102.5000 2438.94 56.5722
 121734.54 222448.20 103.0000 2435.11 56.5185
 122383.44 223462.60 103.5000 2431.28 56.4647
 123032.15 224474.78 104.0000 2427.46 56.4107
 123680.66 225484.73 104.5000 2423.64 56.3566
 124328.97 226492.45 105.0000 2419.82 56.3023
 124977.09 227497.95 105.5000 2416.01 56.2478
 125625.00 228501.22 106.0000 2412.20 56.1931
 126272.72 229502.28 106.5000 2408.39 56.1383
 126920.24 230501.11 107.0000 2404.59 56.0834
 127567.57 231497.72 107.5000 2400.79 56.0282
 128214.70 232492.11 108.0000 2397.00 55.9729
 128861.64 233484.28 108.5000 2393.21 55.9174
 129508.38 234474.23 109.0000 2389.42 55.8618
 130154.93 235461.96 109.5000 2385.64 55.8060
 130801.29 236447.47 110.0000 2381.86 55.7500
 131447.45 237430.77 110.5000 2378.08 55.6939
 132093.42 238411.85 111.0000 2374.31 55.6375
 132739.20 239390.71 111.5000 2370.54 55.5810
 133384.79 240367.36 112.0000 2366.77 55.5244
 134030.18 241341.79 112.5000 2363.01 55.4675
 134675.39 242314.01 113.0000 2359.25 55.4105
 135320.41 243284.01 113.5000 2355.50 55.3533
 135965.24 244251.80 114.0000 2351.75 55.2960
 136609.88 245217.38 114.5000 2348.00 55.2384
 137254.33 246180.75 115.0000 2344.26 55.1807
 137898.59 247141.91 115.5000 2340.52 55.1228
 138542.67 248100.85 116.0000 2336.78 55.0647
 139186.56 249057.59 116.5000 2333.05 55.0065
 139830.27 250012.12 117.0000 2329.32 54.9481
 140473.79 250964.44 117.5000 2325.60 54.8895
 141117.12 251914.55 118.0000 2321.87 54.8307
 141760.27 252862.45 118.5000 2318.16 54.7717
 142403.24 253808.15 119.0000 2314.44 54.7126
 143046.02 254751.64 119.5000 2310.73 54.6532
 143688.62 255692.93 120.0000 2307.03 54.5937
 144331.04 256632.01 120.5000 2303.33 54.5340
 144973.27 257568.89 121.0000 2299.63 54.4741
 145615.33 258503.56 121.5000 2295.93 54.4141
 146257.20 259436.03 122.0000 2292.24 54.3538
 146898.89 260366.30 122.5000 2288.56 54.2934
 147540.41 261294.37 123.0000 2284.87 54.2327
 148181.74 262220.23 123.5000 2281.19 54.1719
 148822.89 263143.90 124.0000 2277.52 54.1109
 149463.87 264065.36 124.5000 2273.85 54.0497
 150104.67 264984.63 125.0000 2270.18 53.9883
 150745.29 265901.69 125.5000 2266.52 53.9268
 151385.73 266816.56 126.0000 2262.86 53.8650
 152026.00 267729.24 126.5000 2259.20 53.8030
 152666.09 268639.71 127.0000 2255.55 53.7409
 153306.01 269547.99 127.5000 2251.90 53.6785
 153945.75 270454.07 128.0000 2248.26 53.6160
 154585.31 271357.96 128.5000 2244.62 53.5533
 155224.71 272259.65 129.0000 2240.98 53.4903
 155863.93 273159.15 129.5000 2237.35 53.4272
 156502.97 274056.46 130.0000 2233.72 53.3639
 157141.85 274951.57 130.5000 2230.09 53.3004
 157780.55 275844.49 131.0000 2226.47 53.2366
 158419.08 276735.22 131.5000 2222.86 53.1727
 159057.44 277623.76 132.0000 2219.24 53.1086
 159695.63 278510.11 132.5000 2215.64 53.0443
 160333.65 279394.26 133.0000 2212.03 52.9797
 160971.49 280276.23 133.5000 2208.43 52.9150
 161609.17 281156.01 134.0000 2204.83 52.8501
 162246.69 282033.61 134.5000 2201.24 52.7849
 162884.03 282909.01 135.0000 2197.65 52.7196
 163521.21 283782.23 135.5000 2194.07 52.6541
 164158.22 284653.26 136.0000 2190.49 52.5883
 164795.06 285522.10 136.5000 2186.91 52.5223
 165431.73 286388.76 137.0000 2183.34 52.4562
 166068.24 287253.24 137.5000 2179.77 52.3898
 166704.59 288115.53 138.0000 2176.21 52.3232
 167340.77 288975.63 138.5000 2172.65 52.2564
 167976.79 289833.56 139.0000 2169.09 52.1894
 168612.64 290689.30 139.5000 2165.54 52.1222
 169248.33 291542.86 140.0000 2161.99 52.0548
 169883.86 292394.24 140.5000 2158.45 51.9871
 170519.22 293243.43 141.0000 2154.91 51.9192
 171154.42 294090.45 141.5000 2151.38 51.8512
 171789.47 294935.29 142.0000 2147.85 51.7829
 172424.35 295777.94 142.5000 2144.32 51.7144
 173059.07 296618.42 143.0000 2140.80 51.6456
 173693.63 297456.72 143.5000 2137.28 51.5767
 174328.03 298292.85 144.0000 2133.77 51.5075
 174962.27 299126.79 144.5000 2130.26 51.4382
 175596.35 299958.56 145.0000 2126.75 51.3685
 176230.28 300788.15 145.5000 2123.25 51.2987
 176864.05 301615.57 146.0000 2119.75 51.2287
 177497.66 302440.82 146.5000 2116.26 51.1584
 178131.11 303263.88 147.0000 2112.77 51.0879
 178764.41 304084.78 147.5000 2109.29 51.0172
 179397.55 304903.50 148.0000 2105.81 50.9462
 180030.54 305720.05 148.5000 2102.34 50.8751
 180663.37 306534.42 149.0000 2098.87 50.8037
 181296.05 307346.63 149.5000 2095.40 50.7320
 181928.58 308156.66 150.0000 2091.94 50.6602
 182560.95 308964.52 150.5000 2088.48 50.5881
 183193.17 309770.22 151.0000 2085.03 50.5158
 183825.23 310573.74 151.5000 2081.58 50.4432
 184457.15 311375.09 152.0000 2078.13 50.3704
 185088.91 312174.28 152.5000 2074.70 50.2974
 185720.52 312971.29 153.0000 2071.26 50.2241
 186351.98 313766.14 153.5000 2067.83 50.1507
 186983.30 314558.82 154.0000 2064.40 50.0769
 187614.46 315349.34 154.5000 2060.98 50.0030
 188245.47 316137.68 155.0000 2057.56 49.9288
 188876.33 316923.87 155.5000 2054.15 49.8543
 189507.05 317707.89 156.0000 2050.74 49.7797
 190137.62 318489.74 156.5000 2047.34 49.7047
 190768.04 319269.43 157.0000 2043.94 49.6296
 191398.31 320046.95 157.5000 2040.55 49.5542
 192028.44 320822.31 158.0000 2037.16 49.4785
 192658.42 321595.51 158.5000 2033.77 49.4027
 193288.26 322366.55 159.0000 2030.39 49.3265
 193917.95 323135.43 159.5000 2027.01 49.2501
 194547.50 323902.14 160.0000 2023.64 49.1735
 195176.90 324666.69 160.5000 2020.28 49.0967
 195806.16 325429.09 161.0000 2016.91 49.0195
 196435.28 326189.32 161.5000 2013.56 48.9422
 197064.25 326947.40 162.0000 2010.20 48.8645
 197693.08 327703.31 162.5000 2006.86 48.7867
 198321.77 328457.07 163.0000 2003.51 48.7086
 198950.32 329208.67 163.5000 2000.18 48.6302
 199578.72 329958.11 164.0000 1996.84 48.5516
-1.00 -1.00 -1.0000 -1.00 -1.0000
68.4000
 10254.89 21651.49 20.0000 2870.47 63.7154
 10905.66 22972.64 20.5000 3025.76 63.6792
 11592.72 24365.63 21.0000 3193.07 63.6455
 12318.87 25836.12 21.5000 3373.67 63.6142
 13086.12 27388.15 22.0000 3513.88 63.5852
 13853.59 28939.07 22.5000 3418.73 63.5562
 14603.26 30452.41 23.0000 3346.30 63.5262
 15339.37 31936.76 23.5000 3290.00 63.4953
 16065.01 33398.32 24.0000 3245.67 63.4637
 16782.49 34841.77 24.5000 3210.35 63.4316
 17493.54 36270.60 25.0000 3181.75 63.3990
 18199.48 37687.43 25.5000 3158.23 63.3660
 18901.29 39094.25 26.0000 3138.62 63.3326
 19599.74 40492.60 26.5000 3122.03 63.2990
 20295.43 41883.68 27.0000 3107.80 63.2651
 20988.82 43268.42 27.5000 3095.44 63.2310
 21680.29 44647.58 28.0000 3084.57 63.1967
 22370.13 46021.74 28.5000 3074.88 63.1622
 23058.60 47391.38 29.0000 3066.14 63.1276
 23745.86 48756.88 29.5000 3058.15 63.0928
 24432.07 50118.52 30.0000 3050.75 63.0578
 25117.37 51476.57 30.5000 3043.85 63.0227
 25801.83 52831.21 31.0000 3037.35 62.9875
 26485.55 54182.61 31.5000 3031.19 62.9522
 27168.60 55530.90 32.0000 3025.31 62.9167
 27851.04 56876.20 32.5000 3019.68 62.8811
 28532.91 58218.62 33.0000 3014.26 62.8455
 29214.27 59558.24 33.5000 3009.02 62.8096
 29895.15 60895.13 34.0000 3003.93 62.7737
 30575.57 62229.36 34.5000 2998.97 62.7377
 31255.58 63560.98 35.0000 2994.13 62.7016
 31935.19 64890.04 35.5000 2989.38 62.6653
 32614.42 66216.57 36.0000 2984.71 62.6290
 33293.29 67540.61 36.5000 2980.11 62.5926
 33971.82 68862.18 37.0000 2975.57 62.5560
 34650.01 70181.31 37.5000 2971.08 62.5194
 35327.88 71498.02 38.0000 2966.64 62.4826
 36005.43 72812.33 38.5000 2962.22 62.4457
 36682.68 74124.25 39.0000 2957.84 62.4088
 37359.62 75433.79 39.5000 2953.49 62.3717
 38036.27 76740.96 40.0000 2949.15 62.3346
 38712.63 78045.77 40.5000 2944.84 62.2973
 39388.70 79348.22 41.0000 2940.54 62.2599
 40064.49 80648.34 41.5000 2936.25 62.2225
 40739.99 81946.11 42.0000 2931.98 62.1849
 41415.22 83241.54 42.5000 2927.71 62.1472
 42090.17 84534.64 43.0000 2923.46 62.1094
 42764.85 85825.41 43.5000 2919.23 62.0716
 43439.27 87113.87 44.0000 2915.01 62.0336
 44113.41 88400.00 44.5000 2910.78 61.9955
 44787.28 89683.82 45.0000 2906.56 61.9573
 45460.89 90965.32 45.5000 2902.34 61.9190
 46134.22 92244.50 46.0000 2898.13 61.8806
 46807.30 93521.36 46.5000 2893.92 61.8421
 47480.10 94795.91 47.0000 2889.71 61.8035
 48152.65 96068.14 47.5000 2885.50 61.7647
 48824.92 97338.06 48.0000 2881.30 61.7259
 49496.94 98605.67 48.5000 2877.10 61.6870
 50168.69 99870.96 49.0000 2872.90 61.6479
 50840.17 101133.95 49.5000 2868.71 61.6088
 51511.40 102394.62 50.0000 2864.52 61.5695
 52182.36 103652.99 50.5000 2860.33 61.5302
 52853.07 104909.04 51.0000 2856.15 61.4907
 53523.51 106162.79 51.5000 2851.97 61.4511
 54193.69 107414.23 52.0000 2847.79 61.4114
 54863.62 108663.37 52.5000 2843.62 61.3716
 55533.28 109910.20 53.0000 2839.45 61.3317
 56202.69 111154.73 53.5000 2835.28 61.2917
 56871.85 112396.95 54.0000 2831.12 61.2515
 57540.74 113636.87 54.5000 2826.96 61.2113
 58209.38 114874.49 55.0000 2822.80 61.1709
 58877.77 116109.81 55.5000 2818.65 61.1305
 59545.90 117342.83 56.0000 2814.50 61.0899
 60213.78 118573.55 56.5000 2810.35 61.0492
 60881.40 119801.98 57.0000 2806.20 61.0084
 61548.77 121028.10 57.5000 2802.06 60.9674
 62215.89 122251.93 58.0000 2797.92 60.9264
 62882.76 123473.47 58.5000 2793.79 60.8852
 63549.38 124692.71 59.0000 2789.66 60.8440
 64215.74 125909.65 59.5000 2785.53 60.8026
 64881.86 127124.31 60.0000 2781.40 60.7611
 65547.73 128336.67 60.5000 2777.28 60.7195
 66213.35 129546.74 61.0000 2773.16 60.6777
 66878.72 130754.52 61.5000 2769.04 60.6359
 67543.85 131960.01 62.0000 2764.93 60.5939
 68208.73 133163.21 62.5000 2760.82 60.5518
 68873.36 134364.12 63.0000 2756.71 60.5096
 69537.75 135562.75 63.5000 2752.61 60.4673
 70201.89 136759.09 64.0000 2748.51 60.4248
 70865.79 137953.15 64.5000 2744.42 60.3823
 71529.45 139144.92 65.0000 2740.32 60.3396
 72192.86 140334.41 65.5000 2736.23 60.2968
 72856.03 141521.61 66.0000 2732.15 60.2538
 73518.96 142706.53 66.5000 2728.06 60.2108
 74181.65 143889.17 67.0000 2723.98 60.1676
 74844.09 145069.54 67.5000 2719.90 60.1243
 75506.30 146247.62 68.0000 2715.83 60.0809
 76168.27 147423.42 68.5000 2711.76 60.0374
 76830.00 148596.94 69.0000 2707.69 59.9937
 77491.49 149768.19 69.5000 2703.63 59.9499
 78152.74 150937.16 70.0000 2699.57 59.9060
 78813.76 152103.86 70.5000 2695.51 59.8619
 79474.54 153268.28 71.0000 2691.46 59.8178
 80135.09 154430.42 71.5000 2687.40 59.7735
 80795.40 155590.30 72.0000 2683.36 59.7291
 81455.47 156747.90 72.5000 2679.31 59.6845
 82115.31 157903.23 73.0000 2675.27 59.6398
 82774.92 159056.29 73.5000 2671.23 59.5950
 83434.29 160207.08 74.0000 2667.20 59.5501
 84093.44 161355.60 74.5000 2663.17 59.5050
 84752.35 162501.85 75.0000 2659.14 59.4598
 85411.03 163645.83 75.5000 2655.11 59.4145
 86069.48 164787.55 76.0000 2651.09 59.3691
 86727.70 165927.00 76.5000 2647.07 59.3235
 87385.69 167064.18 77.0000 2643.06 59.2778
 88043.45 168199.11 77.5000 2639.05 59.2319
 88700.98 169331.76 78.0000 2635.04 59.1859
 89358.29 170462.16 78.5000 2631.03 59.1398
 90015.37 171590.29 79.0000 2627.03 59.0936
 90672.22 172716.16 79.5000 2623.03 59.0472
 91328.84 173839.77 80.0000 2619.04 59.0007
 91985.25 174961.12 80.5000 2615.05 58.9540
 92641.42 176080.21 81.0000 2611.06 58.9072
 93297.37 177197.04 81.5000 2607.07 58.8603
 93953.10 178311.62 82.0000 2603.09 58.8132
 94608.61 179423.94 82.5000 2599.11 58.7660
 95263.89 180534.00 83.0000 2595.14 58.7187
 95918.95 181641.81 83.5000 2591.17 58.6712
 96573.79 182747.36 84.0000 2587.20 58.6236
 97228.41 183850.66 84.5000 2583.23 58.5759
 97882.81 184951.70 85.0000 2579.27 58.5280
 98536.98 186050.50 85.5000 2575.31 58.4800
 99190.94 187147.04 86.0000 2571.36 58.4318
 99844.68 188241.33 86.5000 2567.41 58.3835
 100498.21 189333.37 87.0000 2563.46 58.3350
 101151.51 190423.16 87.5000 2559.51 58.2864
 101804.60 191510.70 88.0000 2555.57 58.2377
 102457.47 192596.00 88.5000 2551.63 58.1888
 103110.13 193679.04 89.0000 2547.70 58.1398
 103762.57 194759.85 89.5000 2543.77 58.0906
 104414.80 195838.40 90.0000 2539.84 58.0413
 105066.81 196914.71 90.5000 2535.91 57.9918
 105718.61 197988.78 91.0000 2531.99 57.9422
 106370.19 199060.60 91.5000 2528.07 57.8925
 107021.57 200130.18 92.0000 2524.16 57.8426
 107672.73 201197.52 92.5000 2520.25 57.7925
 108323.68 202262.61 93.0000 2516.34 57.7423
 108974.42 203325.47 93.5000 2512.44 57.6920
 109624.95 204386.08 94.0000 2508.54 57.6415
 110275.26 205444.46 94.5000 2504.64 57.5908
 110925.37 206500.60 95.0000 2500.75 57.5400
 111575.28 207554.50 95.5000 2496.86 57.4891
 112224.97 208606.16 96.0000 2492.97 57.4380
 112874.45 209655.59 96.5000 2489.09 57.3867
 113523.73 210702.78 97.0000 2485.21 57.3353
 114172.80 211747.73 97.5000 2481.33 57.2838
 114821.67 212790.45 98.0000 2477.46 57.2321
 115470.33 213830.94 98.5000 2473.59 57.1802
 116118.79 214869.20 99.0000 2469.72 57.1282
 116767.04 215905.22 99.5000 2465.86 57.0760
 117415.09 216939.01 100.0000 2462.00 57.0237
 118062.93 217970.57 100.5000 2458.14 56.9712
 118710.57 218999.90 101.0000 2454.29 56.9185
 119358.01 220027.00 101.5000 2450.44 56.8657
 120005.25 221051.87 102.0000 2446.60 56.8128
 120652.29 222074.52 102.5000 2442.76 56.7596
 121299.12 223094.93 103.0000 2438.92 56.7064
 121945.76 224113.12 103.5000 2435.08 56.6529
 122592.19 225129.09 104.0000 2431.25 56.5993
 123238.43 226142.82 104.5000 2427.43 56.5455
 123884.47 227154.34 105.0000 2423.60 56.4916
 124530.31 228163.63 105.5000 2419.78 56.4375
 125175.95 229170.69 106.0000 2415.97 56.3833
 125821.40 230175.53 106.5000 2412.15 56.3288
 126466.65 231178.16 107.0000 2408.34 56.2742
 127111.71 232178.56 107.5000 2404.54 56.2195
 127756.56 233176.74 108.0000 2400.73 56.1646
 128401.23 234172.69 108.5000 2396.94 56.1095
 129045.70 235166.43 109.0000 2393.14 56.0542
 129689.97 236157.95 109.5000 2389.35 55.9988
 130334.06 237147.26 110.0000 2385.56 55.9432
 130977.95 238134.34 110.5000 2381.78 55.8875
 131621.65 239119.21 111.0000 2378.00 55.8316
 132265.15 240101.86 111.5000 2374.22 55.7755
 132908.47 241082.30 112.0000 2370.45 55.7192
 133551.59 242060.52 112.5000 2366.68 55.6628
 134194.53 243036.53 113.0000 2362.91 55.6061
 134837.27 244010.33 113.5000 2359.15 55.5494
 135479.83 244981.91 114.0000 2355.39 55.4924
 136122.19 245951.28 114.5000 2351.63 55.4353
 136764.37 246918.44 115.0000 2347.88 55.3780
 137406.36 247883.38 115.5000 2344.13 55.3205
 138048.17 248846.12 116.0000 2340.39 55.2628
 138689.78 249806.65 116.5000 2336.65 55.2050
 139331.22 250764.96 117.0000 2332.91 55.1470
 139972.46 251721.07 117.5000 2329.18 55.0888
 140613.52 252674.97 118.0000 2325.45 55.0304
 141254.40 253626.67 118.5000 2321.73 54.9718
 141895.09 254576.16 119.0000 2318.00 54.9131
 142535.60 255523.44 119.5000 2314.29 54.8542
 143175.93 256468.52 120.0000 2310.57 54.7951
 143816.07 257411.39 120.5000 2306.86 54.7358
