# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_SR_SAM
#Generated on Wed Feb 03 16:41:21 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 16007.98 15091.30 23.5000 1052.34 40.2593
 16407.08 15428.89 24.0000 1041.66 40.0583
 16803.38 15761.72 24.5000 1031.53 39.8545
 17197.05 16089.97 25.0000 1021.90 39.6482
 17588.28 16413.80 25.5000 1012.71 39.4392
 17977.20 16733.33 26.0000 1003.94 39.2277
 18363.96 17048.72 26.5000 995.55 39.0138
 18748.71 17360.06 27.0000 987.52 38.7973
 19131.54 17667.48 27.5000 979.81 38.5784
 19512.59 17971.08 28.0000 972.41 38.3571
 19891.94 18270.93 28.5000 965.28 38.1335
 20269.71 18567.14 29.0000 958.41 37.9075
 20645.96 18859.78 29.5000 951.79 37.6791
 21020.79 19148.92 30.0000 945.39 37.4485
 21394.27 19434.63 30.5000 939.20 37.2156
 21766.48 19716.97 31.0000 933.21 36.9804
 22137.47 19996.00 31.5000 927.40 36.7430
-1.00 -1.00 -1.0000 -1.00 -1.0000
50.8000
 3299.71 3375.52 10.0000 1141.14 44.8102
 3718.42 3790.47 10.5000 1217.34 44.6444
 4165.56 4231.13 11.0000 1294.48 44.4887
 4641.55 4697.81 11.5000 1372.77 44.3423
 5146.92 5190.88 12.0000 1452.54 44.2042
 5682.31 5710.83 12.5000 1534.08 44.0738
 6248.51 6258.32 13.0000 1617.93 43.9506
 6819.73 6808.39 13.5000 1557.11 43.8280
 7371.42 7337.38 14.0000 1503.30 43.7003
 7905.95 7847.62 14.5000 1455.50 43.5675
 8425.27 8341.05 15.0000 1412.78 43.4300
 8931.04 8819.30 15.5000 1374.31 43.2880
 9424.66 9283.75 16.0000 1339.53 43.1415
 9907.35 9735.58 16.5000 1307.86 42.9908
 10380.14 10175.83 17.0000 1278.96 42.8360
 10843.96 10605.38 17.5000 1252.42 42.6772
 11299.59 11025.01 18.0000 1227.98 42.5147
 11747.75 11435.41 18.5000 1205.51 42.3484
 12189.13 11837.26 19.0000 1184.86 42.1785
 12624.34 12231.13 19.5000 1165.83 42.0052
 13053.92 12617.56 20.0000 1148.19 41.8286
 13478.34 12996.98 20.5000 1131.81 41.6488
 13898.04 13369.82 21.0000 1116.54 41.4658
 14313.37 13736.41 21.5000 1102.25 41.2797
 14724.68 14097.09 22.0000 1088.86 41.0908
 15132.28 14452.13 22.5000 1076.26 40.8989
 15536.42 14801.80 23.0000 1064.37 40.7042
 15937.36 15146.32 23.5000 1053.15 40.5067
 16335.32 15485.91 24.0000 1042.51 40.3065
 16730.50 15820.74 24.5000 1032.41 40.1037
 17123.08 16151.00 25.0000 1022.81 39.8983
 17513.24 16476.83 25.5000 1013.66 39.6903
 17901.13 16798.38 26.0000 1004.92 39.4798
 18286.88 17115.79 26.5000 996.56 39.2668
 18670.64 17429.16 27.0000 988.56 39.0514
 19052.51 17738.61 27.5000 980.87 38.8335
 19432.61 18044.24 28.0000 973.49 38.6133
 19811.04 18346.14 28.5000 966.38 38.3907
 20187.90 18644.40 29.0000 959.53 38.1657
 20563.27 18939.09 29.5000 952.93 37.9385
 20937.24 19230.28 30.0000 946.55 37.7090
 21309.88 19518.05 30.5000 940.38 37.4771
 21681.26 19802.46 31.0000 934.40 37.2431
-1.00 -1.00 -1.0000 -1.00 -1.0000
51.0000
 3278.71 3379.38 10.0000 1139.82 45.0449
 3695.27 3795.59 10.5000 1216.08 44.8795
 4140.16 4237.67 11.0000 1293.31 44.7243
 4613.83 4705.90 11.5000 1371.69 44.5784
 5116.80 5200.69 12.0000 1451.55 44.4407
 5649.70 5722.53 12.5000 1533.22 44.3108
 6213.34 6272.08 13.0000 1617.19 44.1880
 6782.03 6824.28 13.5000 1556.50 44.0658
 7331.33 7355.37 14.0000 1502.81 43.9386
 7863.57 7867.69 14.5000 1455.12 43.8063
 8380.71 8363.17 15.0000 1412.50 43.6693
 8884.39 8843.44 15.5000 1374.13 43.5278
 9376.01 9309.91 16.0000 1339.42 43.3819
 9856.78 9763.75 16.5000 1307.84 43.2317
 10327.72 10205.99 17.0000 1279.01 43.0776
 10789.75 10637.53 17.5000 1252.54 42.9195
 11243.66 11059.14 18.0000 1228.18 42.7575
 11690.17 11471.53 18.5000 1205.79 42.5919
 12129.95 11875.36 19.0000 1185.21 42.4228
 12563.62 12271.23 19.5000 1166.26 42.2502
 12991.71 12659.65 20.0000 1148.68 42.0744
 13414.69 13041.07 20.5000 1132.37 41.8953
 13832.99 13415.91 21.0000 1117.15 41.7131
 14246.98 13784.51 21.5000 1102.91 41.5279
 14656.98 14147.20 22.0000 1089.57 41.3398
 15063.30 14504.27 22.5000 1077.02 41.1488
 15466.20 14855.96 23.0000 1065.18 40.9549
 15865.94 15202.51 23.5000 1054.00 40.7584
 16262.73 15544.13 24.0000 1043.40 40.5591
 16656.77 15881.00 24.5000 1033.33 40.3573
 17048.24 16213.30 25.0000 1023.77 40.1528
 17437.32 16541.19 25.5000 1014.64 39.9458
 17824.14 16864.79 26.0000 1005.93 39.7363
 18208.87 17184.26 26.5000 997.61 39.5243
 18591.62 17499.70 27.0000 989.62 39.3099
 18972.50 17811.22 27.5000 981.96 39.0931
 19351.64 18118.92 28.0000 974.61 38.8739
 19729.13 18422.90 28.5000 967.52 38.6524
 20105.07 18723.24 29.0000 960.69 38.4286
 20479.54 19020.02 29.5000 954.11 38.2024
 20852.63 19313.31 30.0000 947.75 37.9740
 21224.40 19603.18 30.5000 941.59 37.7433
 21594.93 19889.69 31.0000 935.62 37.5104
-1.00 -1.00 -1.0000 -1.00 -1.0000
51.2000
 3257.83 3382.82 10.0000 1138.47 45.2759
 3672.24 3800.24 10.5000 1214.81 45.1110
 4114.91 4243.68 11.0000 1292.12 44.9563
 4586.27 4713.43 11.5000 1370.59 44.8108
 5086.85 5209.88 12.0000 1450.55 44.6736
 5617.29 5733.56 12.5000 1532.32 44.5441
 6178.38 6285.10 13.0000 1616.42 44.4216
 6744.57 6839.38 13.5000 1555.85 44.3000
 7291.48 7372.51 14.0000 1502.28 44.1731
 7821.45 7886.84 14.5000 1454.70 44.0414
 8336.42 8384.31 15.0000 1412.18 43.9049
 8838.02 8866.57 15.5000 1373.90 43.7639
 9327.65 9335.00 16.0000 1339.28 43.6185
 9806.49 9790.79 16.5000 1307.78 43.4690
 10275.59 10234.98 17.0000 1279.02 43.3154
 10735.84 10668.45 17.5000 1252.62 43.1579
 11188.03 11091.99 18.0000 1228.33 42.9966
 11632.88 11506.31 18.5000 1206.02 42.8317
 12071.06 11912.07 19.0000 1185.52 42.6632
 12503.19 12309.88 19.5000 1166.63 42.4914
 12929.79 12700.23 20.0000 1149.12 42.3162
 13351.33 13083.60 20.5000 1132.86 42.1379
 13768.23 13460.39 21.0000 1117.70 41.9565
 14180.86 13830.95 21.5000 1103.51 41.7721
 14589.54 14195.60 22.0000 1090.22 41.5848
 14994.58 14554.62 22.5000 1077.71 41.3947
 15396.24 14908.28 23.0000 1065.91 41.2017
 15794.76 15256.81 23.5000 1054.77 41.0060
 16190.37 15600.41 24.0000 1044.21 40.8077
 16583.25 15939.26 24.5000 1034.18 40.6067
 16973.60 16273.55 25.0000 1024.65 40.4032
 17361.58 16603.43 25.5000 1015.55 40.1972
 17747.33 16929.04 26.0000 1006.87 39.9886
 18131.01 17250.51 26.5000 998.58 39.7776
 18512.73 17567.96 27.0000 990.62 39.5642
 18892.61 17881.50 27.5000 982.98 39.3485
 19270.77 18191.22 28.0000 975.65 39.1303
 19647.30 18497.23 28.5000 968.58 38.9098
 20022.30 18799.60 29.0000 961.77 38.6871
 20395.85 19098.41 29.5000 955.21 38.4620
 20768.03 19393.74 30.0000 948.86 38.2347
 21138.91 19685.65 30.5000 942.71 38.0051
 21508.57 19974.21 31.0000 936.77 37.7733
-1.00 -1.00 -1.0000 -1.00 -1.0000
51.4000
 3236.92 3386.49 10.0000 1137.15 45.5106
 3649.16 3805.15 10.5000 1213.56 45.3463
 4089.57 4249.97 11.0000 1290.94 45.1920
 4558.60 4721.25 11.5000 1369.50 45.0470
 5056.76 5219.40 12.0000 1449.56 44.9102
 5584.70 5744.94 12.5000 1531.44 44.7812
 6143.22 6298.52 13.0000 1615.67 44.6592
 6706.86 6854.90 13.5000 1555.23 44.5379
 7251.35 7390.11 14.0000 1501.78 44.4116
 7779.01 7906.49 14.5000 1454.30 44.2803
 8291.77 8405.99 15.0000 1411.88 44.1443
 8791.26 8890.25 15.5000 1373.69 44.0038
 9278.86 9360.68 16.0000 1339.16 43.8591
 9755.76 9818.45 16.5000 1307.74 43.7101
 10222.99 10264.61 17.0000 1279.06 43.5571
 10681.43 10700.06 17.5000 1252.73 43.4003
 11131.87 11125.56 18.0000 1228.51 43.2397
 11575.03 11541.84 18.5000 1206.27 43.0754
 12011.59 11949.57 19.0000 1185.85 42.9077
 12442.15 12349.35 19.5000 1167.03 42.7366
 12867.23 12741.68 20.0000 1149.58 42.5622
 13287.30 13127.03 20.5000 1133.39 42.3847
 13702.78 13505.80 21.0000 1118.28 42.2041
 14114.02 13878.35 21.5000 1104.15 42.0205
 14521.36 14244.99 22.0000 1090.91 41.8340
 14925.10 14606.02 22.5000 1078.44 41.6447
 15325.48 14961.68 23.0000 1066.68 41.4527
 15722.77 15312.22 23.5000 1055.58 41.2579
 16117.17 15657.83 24.0000 1045.05 41.0605
 16508.88 15998.71 24.5000 1035.07 40.8605
 16898.08 16335.03 25.0000 1025.56 40.6579
 17284.93 16666.94 25.5000 1016.50 40.4528
 17669.59 16994.58 26.0000 1007.85 40.2453
 18052.20 17318.10 26.5000 999.58 40.0353
 18432.87 17637.59 27.0000 991.64 39.8229
 18811.73 17953.18 27.5000 984.03 39.6082
 19188.89 18264.96 28.0000 976.72 39.3911
 19564.44 18573.03 28.5000 969.67 39.1717
 19938.47 18877.47 29.0000 962.88 38.9500
 20311.08 19178.35 29.5000 956.34 38.7261
 20682.33 19475.76 30.0000 950.00 38.4999
 21052.31 19769.75 30.5000 943.88 38.2714
-1.00 -1.00 -1.0000 -1.00 -1.0000
51.6000
 3216.16 3389.79 10.0000 1135.81 45.7420
 3626.25 3809.65 10.5000 1212.29 45.5781
 4064.42 4255.81 11.0000 1289.75 45.4244
 4531.13 4728.59 11.5000 1368.40 45.2798
 5026.89 5228.39 12.0000 1448.55 45.1435
 5552.35 5755.74 12.5000 1530.55 45.0148
 6108.31 6311.30 13.0000 1614.89 44.8933
 6669.42 6869.73 13.5000 1554.58 44.7725
 7211.51 7406.96 14.0000 1501.24 44.6465
 7736.87 7925.34 14.5000 1453.88 44.5157
 8247.44 8426.82 15.0000 1411.55 44.3803
 8744.83 8913.04 15.5000 1373.45 44.2404
 9230.41 9385.41 16.0000 1339.00 44.0961
 9705.37 9845.12 16.5000 1307.66 43.9477
 10170.72 10293.20 17.0000 1279.05 43.7954
 10627.36 10730.56 17.5000 1252.79 43.6391
 11076.06 11157.98 18.0000 1228.65 43.4792
 11517.54 11576.18 18.5000 1206.48 43.3156
 11952.47 11985.83 19.0000 1186.14 43.1486
 12381.46 12387.52 19.5000 1167.38 42.9782
 12805.03 12781.78 20.0000 1150.00 42.8045
 13223.63 13169.06 20.5000 1133.86 42.6278
 13637.67 13549.77 21.0000 1118.81 42.4480
 14047.53 13924.26 21.5000 1104.73 42.2652
 14453.52 14292.85 22.0000 1091.53 42.0796
 14855.94 14655.82 22.5000 1079.10 41.8911
 15255.05 15013.44 23.0000 1067.40 41.6999
 15651.09 15365.94 23.5000 1056.33 41.5060
 16044.27 15713.52 24.0000 1045.84 41.3095
 16434.79 16056.37 24.5000 1035.89 41.1104
 16822.84 16394.66 25.0000 1026.41 40.9088
 17208.56 16728.55 25.5000 1017.38 40.7047
 17592.11 17058.19 26.0000 1008.76 40.4981
 17973.63 17383.69 26.5000 1000.51 40.2891
 18353.25 17705.18 27.0000 992.60 40.0777
 18731.07 18022.77 27.5000 985.02 39.8640
 19107.21 18336.56 28.0000 977.72 39.6480
 19481.76 18646.64 28.5000 970.70 39.4296
 19854.81 18953.09 29.0000 963.93 39.2090
 20226.46 19256.00 29.5000 957.40 38.9861
 20596.77 19555.43 30.0000 951.08 38.7610
 20965.82 19851.45 30.5000 944.97 38.5337
-1.00 -1.00 -1.0000 -1.00 -1.0000
51.8000
 3195.28 3393.19 10.0000 1134.47 45.9766
 3603.20 3814.25 10.5000 1211.02 45.8132
 4039.11 4261.77 11.0000 1288.57 45.6600
 4503.47 4736.06 11.5000 1367.29 45.5158
 4996.79 5237.53 12.0000 1447.55 45.3800
 5519.74 5766.71 12.5000 1529.65 45.2518
 6073.10 6324.28 13.0000 1614.12 45.1307
 6631.64 6884.78 13.5000 1553.94 45.0103
 7171.29 7424.06 14.0000 1500.72 44.8849
 7694.33 7944.45 14.5000 1453.46 44.7546
 8202.67 8447.93 15.0000 1411.22 44.6196
 8697.92 8936.13 15.5000 1373.22 44.4802
 9181.45 9410.47 16.0000 1338.85 44.3366
 9654.44 9872.13 16.5000 1307.59 44.1888
 10117.89 10322.17 17.0000 1279.05 44.0370
 10572.69 10761.47 17.5000 1252.86 43.8814
 11019.61 11190.82 18.0000 1228.79 43.7221
 11459.38 11610.96 18.5000 1206.71 43.5593
 11892.66 12022.55 19.0000 1186.44 43.3929
 12320.05 12426.19 19.5000 1167.74 43.2233
 12742.07 12822.40 20.0000 1150.42 43.0504
 13159.17 13211.64 20.5000 1134.35 42.8744
 13571.76 13594.30 21.0000 1119.34 42.6954
 13980.19 13970.75 21.5000 1105.32 42.5134
 14384.81 14341.31 22.0000 1092.17 42.3286
 14785.89 14706.27 22.5000 1079.78 42.1410
 15183.69 15065.87 23.0000 1068.12 41.9507
 15578.46 15420.35 23.5000 1057.09 41.7577
 15970.40 15769.92 24.0000 1046.64 41.5621
 16359.71 16114.76 24.5000 1036.72 41.3640
 16746.57 16455.06 25.0000 1027.28 41.1633
 17131.13 16790.96 25.5000 1018.27 40.9602
 17513.55 17122.60 26.0000 1009.68 40.7546
 17893.96 17450.12 26.5000 1001.46 40.5466
 18272.49 17773.64 27.0000 993.57 40.3363
 18649.24 18093.25 27.5000 986.01 40.1236
 19024.34 18409.08 28.0000 978.74 39.9086
 19397.86 18721.19 28.5000 971.73 39.6913
 19769.91 19029.69 29.0000 964.98 39.4717
 20140.57 19334.64 29.5000 958.47 39.2500
 20509.92 19636.12 30.0000 952.17 39.0259
 20878.02 19934.20 30.5000 946.07 38.7997
-1.00 -1.00 -1.0000 -1.00 -1.0000
52.0000
 3174.66 3396.39 10.0000 1133.14 46.2084
 3580.41 3818.64 10.5000 1209.76 46.0455
 4014.08 4267.48 11.0000 1287.38 45.8927
 4476.11 4743.25 11.5000 1366.20 45.7491
 4967.02 5246.35 12.0000 1446.55 45.6137
 5487.48 5777.32 12.5000 1528.76 45.4860
 6038.26 6336.85 13.0000 1613.35 45.3653
 6594.25 6899.40 13.5000 1553.30 45.2453
 7131.47 7440.68 14.0000 1500.18 45.1204
 7652.19 7963.05 14.5000 1453.03 44.9905
 8158.32 8468.48 15.0000 1410.89 44.8561
 8651.45 8958.63 15.5000 1372.97 44.7173
 9132.94 9434.90 16.0000 1338.69 44.5742
 9603.96 9898.48 16.5000 1307.50 44.4270
 10065.52 10350.43 17.0000 1279.04 44.2758
 10518.49 10791.63 17.5000 1252.92 44.1209
 10963.64 11222.89 18.0000 1228.92 43.9622
 11401.71 11644.92 18.5000 1206.91 43.8000
 11833.34 12058.42 19.0000 1186.72 43.6344
 12259.13 12463.97 19.5000 1168.08 43.4654
 12679.60 12862.09 20.0000 1150.82 43.2933
 13095.20 13253.25 20.5000 1134.81 43.1181
 13506.34 13637.84 21.0000 1119.85 42.9399
 13913.36 14016.22 21.5000 1105.88 42.7587
 14316.60 14388.71 22.0000 1092.77 42.5748
 14716.33 14755.60 22.5000 1080.43 42.3880
 15112.83 15117.14 23.0000 1068.81 42.1986
 15506.31 15473.57 23.5000 1057.82 42.0065
 15897.01 15825.09 24.0000 1047.40 41.8118
 16285.10 16171.90 24.5000 1037.52 41.6145
 16670.76 16514.16 25.0000 1028.10 41.4148
 17054.16 16852.03 25.5000 1019.13 41.2126
 17435.44 17185.65 26.0000 1010.57 41.0080
 17814.73 17515.15 26.5000 1002.37 40.8010
 18192.16 17840.65 27.0000 994.50 40.5917
 18567.85 18162.26 27.5000 986.97 40.3800
 18941.89 18480.08 28.0000 979.71 40.1660
 19314.38 18794.19 28.5000 972.73 39.9498
 19685.41 19104.69 29.0000 966.00 39.7313
 20055.08 19411.65 29.5000 959.49 39.5106
 20423.44 19715.15 30.0000 953.21 39.2877
-1.00 -1.00 -1.0000 -1.00 -1.0000
52.2000
 3154.01 3399.38 10.0000 1131.79 46.4399
 3557.60 3822.79 10.5000 1208.48 46.2775
 3989.02 4272.95 11.0000 1286.18 46.1252
 4448.71 4750.17 11.5000 1365.08 45.9820
 4937.20 5254.88 12.0000 1445.53 45.8471
 5455.15 5787.63 12.5000 1527.85 45.7198
 6003.35 6349.10 13.0000 1612.56 45.5995
 6556.78 6913.66 13.5000 1552.63 45.4800
 7091.56 7456.92 14.0000 1499.62 45.3555
 7609.96 7981.25 14.5000 1452.57 45.2262
 8113.86 8488.63 15.0000 1410.53 45.0923
 8604.85 8980.70 15.5000 1372.70 44.9540
 9084.29 9458.87 16.0000 1338.50 44.8114
 9553.33 9924.36 16.5000 1307.39 44.6648
 10012.98 10378.19 17.0000 1279.00 44.5143
 10464.11 10821.28 17.5000 1252.95 44.3599
 10907.48 11254.42 18.0000 1229.02 44.2020
 11343.82 11678.34 18.5000 1207.08 44.0404
 11773.79 12093.72 19.0000 1186.96 43.8755
 12197.97 12501.17 19.5000 1168.39 43.7073
 12616.88 12901.19 20.0000 1151.20 43.5359
 13030.96 13294.24 20.5000 1135.23 43.3614
 13440.62 13680.73 21.0000 1120.33 43.1840
 13846.21 14061.02 21.5000 1106.41 43.0037
 14248.05 14435.43 22.0000 1093.34 42.8205
 14646.43 14804.24 22.5000 1081.05 42.6346
 15041.59 15167.71 23.0000 1069.47 42.4460
 15433.78 15526.07 23.5000 1058.51 42.2548
 15823.21 15879.53 24.0000 1048.13 42.0610
 16210.06 16228.27 24.5000 1038.28 41.8647
 16594.51 16572.48 25.0000 1028.89 41.6659
 16976.73 16912.30 25.5000 1019.95 41.4647
 17356.84 17247.88 26.0000 1011.41 41.2610
 17735.00 17579.34 26.5000 1003.23 41.0550
 18111.31 17906.81 27.0000 995.40 40.8467
 18485.90 18230.39 27.5000 987.88 40.6360
 18858.86 18550.18 28.0000 980.65 40.4231
 19230.29 18866.28 28.5000 973.68 40.2079
 19600.29 19178.76 29.0000 966.97 39.9904
 19968.93 19487.72 29.5000 960.48 39.7708
 20336.29 19793.21 30.0000 954.21 39.5490
-1.00 -1.00 -1.0000 -1.00 -1.0000
52.4000
 3133.29 3402.53 10.0000 1130.46 46.6749
 3534.70 3827.13 10.5000 1207.22 46.5130
 3963.84 4278.61 11.0000 1285.00 46.3612
 4421.16 4757.31 11.5000 1363.98 46.2185
 4907.21 5263.66 12.0000 1444.52 46.0840
 5422.62 5798.20 12.5000 1526.95 45.9572
 5968.19 6361.65 13.0000 1611.78 45.8374
 6519.02 6928.25 13.5000 1551.98 45.7183
 7051.33 7473.52 14.0000 1499.08 45.5943
 7567.37 7999.84 14.5000 1452.14 45.4654
 8069.01 8509.18 15.0000 1410.18 45.3320
 8557.83 9003.19 15.5000 1372.45 45.1943
 9035.19 9483.31 16.0000 1338.33 45.0523
 9502.22 9950.72 16.5000 1307.30 44.9063
 9959.93 10406.47 17.0000 1278.98 44.7564
 10409.18 10851.48 17.5000 1252.99 44.6027
 10850.74 11286.52 18.0000 1229.14 44.4454
 11285.33 11712.35 18.5000 1207.28 44.2845
 11713.61 12129.65 19.0000 1187.23 44.1203
 12136.16 12539.02 19.5000 1168.72 43.9528
 12553.47 12940.96 20.0000 1151.59 43.7822
 12966.01 13335.94 20.5000 1135.68 43.6086
 13374.17 13724.37 21.0000 1120.83 43.4319
 13778.30 14106.59 21.5000 1106.96 43.2524
 14178.72 14482.95 22.0000 1093.94 43.0701
 14575.70 14853.70 22.5000 1081.69 42.8851
 14969.52 15219.13 23.0000 1070.15 42.6974
 15360.39 15579.45 23.5000 1059.22 42.5071
 15748.52 15934.87 24.0000 1048.88 42.3142
 16134.11 16285.59 24.5000 1039.06 42.1188
 16517.32 16631.77 25.0000 1029.70 41.9210
 16898.32 16973.57 25.5000 1020.79 41.7207
 17277.25 17311.14 26.0000 1012.28 41.5180
 17654.24 17644.59 26.5000 1004.13 41.3130
 18029.41 17974.06 27.0000 996.32 41.1057
 18402.88 18299.64 27.5000 988.82 40.8961
 18774.74 18621.44 28.0000 981.60 40.6842
 19145.10 18939.55 28.5000 974.66 40.4700
 19514.03 19254.05 29.0000 967.96 40.2537
 19881.63 19565.03 29.5000 961.49 40.0351
 20247.96 19872.55 30.0000 955.23 39.8144
-1.00 -1.00 -1.0000 -1.00 -1.0000
52.6000
 3112.80 3405.46 10.0000 1129.12 46.9069
 3512.04 3831.20 10.5000 1205.95 46.7455
 3938.92 4283.98 11.0000 1283.81 46.5942
 4393.90 4764.13 11.5000 1362.88 46.4520
 4877.51 5272.07 12.0000 1443.52 46.3180
 5390.40 5808.38 12.5000 1526.05 46.1916
 5933.37 6373.75 13.0000 1611.00 46.0722
 6481.62 6942.34 13.5000 1551.31 45.9536
 7011.48 7489.59 14.0000 1498.53 45.8301
 7525.17 8017.85 14.5000 1451.69 45.7017
 8024.56 8529.11 15.0000 1409.83 45.5689
 8511.23 9025.04 15.5000 1372.18 45.4316
 8986.51 9507.05 16.0000 1338.13 45.2902
 9451.54 9976.35 16.5000 1307.19 45.1448
 9907.32 10433.98 17.0000 1278.93 44.9955
 10354.70 10880.86 17.5000 1253.01 44.8425
 10794.46 11317.77 18.0000 1229.23 44.6858
 11227.31 11745.48 18.5000 1207.45 44.5257
 11653.90 12164.65 19.0000 1187.47 44.3621
 12074.80 12575.90 19.5000 1169.02 44.1954
 12490.53 12979.72 20.0000 1151.95 44.0255
 12901.53 13376.60 20.5000 1136.10 43.8526
 13308.19 13766.92 21.0000 1121.30 43.6768
 13710.85 14151.04 21.5000 1107.48 43.4981
 14109.85 14529.30 22.0000 1094.50 43.3166
 14505.44 14901.97 22.5000 1082.29 43.1324
 14897.90 15269.31 23.0000 1070.79 42.9456
 15287.44 15631.55 23.5000 1059.90 42.7562
 15674.28 15988.90 24.0000 1049.59 42.5642
 16058.60 16341.55 24.5000 1039.80 42.3697
 16440.57 16689.67 25.0000 1030.47 42.1728
 16820.35 17033.41 25.5000 1021.59 41.9735
 17198.09 17372.92 26.0000 1013.10 41.7718
 17573.91 17708.33 26.5000 1004.97 41.5678
 17947.93 18039.75 27.0000 997.19 41.3614
 18320.27 18367.30 27.5000 989.71 41.1528
 18691.02 18691.06 28.0000 982.51 40.9420
 19060.28 19011.15 28.5000 975.59 40.7289
 19428.15 19327.63 29.0000 968.91 40.5136
 19794.69 19640.58 29.5000 962.45 40.2961
 20159.98 19950.09 30.0000 956.21 40.0764
-1.00 -1.00 -1.0000 -1.00 -1.0000
52.8000
 3092.31 3408.22 10.0000 1127.78 47.1388
 3489.38 3835.11 10.5000 1204.68 46.9779
 3914.00 4289.17 11.0000 1282.61 46.8271
 4366.63 4770.74 11.5000 1361.77 46.6854
 4847.79 5280.27 12.0000 1442.50 46.5519
 5358.16 5818.31 12.5000 1525.13 46.4259
 5898.52 6385.59 13.0000 1610.20 46.3070
 6444.18 6956.17 13.5000 1550.64 46.1888
 6971.57 7505.36 14.0000 1497.96 46.0657
 7482.90 8035.55 14.5000 1451.22 45.9379
 7980.04 8548.72 15.0000 1409.45 45.8055
 8464.54 9046.54 15.5000 1371.89 45.6689
 8937.73 9530.43 16.0000 1337.93 45.5280
 9400.74 10001.60 16.5000 1307.05 45.3832
 9854.58 10461.10 17.0000 1278.87 45.2345
 10300.09 10909.83 17.5000 1253.02 45.0821
 10738.03 11348.60 18.0000 1229.31 44.9261
 11169.11 11778.16 18.5000 1207.60 44.7666
 11594.00 12199.20 19.0000 1187.69 44.6038
 12013.26 12612.31 19.5000 1169.30 44.4378
 12427.38 13018.00 20.0000 1152.30 44.2687
 12836.82 13416.75 20.5000 1136.49 44.0965
 13241.96 13808.95 21.0000 1121.74 43.9215
 13643.15 14194.96 21.5000 1107.97 43.7436
 14040.70 14575.11 22.0000 1095.03 43.5629
 14434.89 14949.67 22.5000 1082.86 43.3796
 14825.97 15318.91 23.0000 1071.40 43.1936
 15214.17 15683.06 23.5000 1060.54 43.0051
 15599.69 16042.32 24.0000 1050.27 42.8140
 15982.73 16396.89 24.5000 1040.51 42.6205
 16363.44 16746.93 25.0000 1031.22 42.4245
 16741.98 17092.60 25.5000 1022.36 42.2261
 17118.50 17434.04 26.0000 1013.90 42.0254
 17493.13 17771.38 26.5000 1005.79 41.8223
 17865.98 18104.75 27.0000 998.03 41.6170
 18237.17 18434.24 27.5000 990.57 41.4094
 18606.79 18759.96 28.0000 983.39 41.1996
 18974.94 19082.00 28.5000 976.49 40.9875
 19341.71 19400.44 29.0000 969.82 40.7732
 19707.18 19715.37 29.5000 963.38 40.5568
-1.00 -1.00 -1.0000 -1.00 -1.0000
53.0000
 3071.84 3410.85 10.0000 1126.43 47.3706
 3466.73 3838.85 10.5000 1203.40 47.2102
 3889.09 4294.18 11.0000 1281.41 47.0599
 4339.35 4777.17 11.5000 1360.65 46.9186
 4818.08 5288.26 12.0000 1441.47 46.7856
 5325.90 5828.03 12.5000 1524.21 46.6601
 5863.64 6397.20 13.0000 1609.39 46.5416
 6406.71 6969.74 13.5000 1549.95 46.4239
 6931.62 7520.87 14.0000 1497.38 46.3013
 7440.58 8052.97 14.5000 1450.74 46.1739
 7935.45 8568.04 15.0000 1409.06 46.0421
 8417.77 9067.74 15.5000 1371.59 45.9060
 8888.86 9553.49 16.0000 1337.70 45.7657
 9349.85 10026.52 16.5000 1306.91 45.6215
 9801.73 10487.86 17.0000 1278.79 45.4734
 10245.35 10938.44 17.5000 1253.01 45.3216
 10681.46 11379.05 18.0000 1229.37 45.1663
 11110.77 11810.45 18.5000 1207.73 45.0075
 11533.94 12233.34 19.0000 1187.89 44.8454
 11951.53 12648.30 19.5000 1169.57 44.6801
 12364.04 13055.85 20.0000 1152.62 44.5117
 12771.91 13456.46 20.5000 1136.86 44.3404
 13175.51 13850.53 21.0000 1122.16 44.1661
 13575.21 14238.41 21.5000 1108.43 43.9890
 13971.30 14620.43 22.0000 1095.54 43.8092
 14364.07 14996.87 22.5000 1083.42 43.6267
 14753.76 15368.00 23.0000 1071.99 43.4416
 15140.60 15734.04 23.5000 1061.17 43.2539
 15524.78 16095.20 24.0000 1050.93 43.0638
 15906.51 16451.67 24.5000 1041.20 42.8711
 16285.94 16803.61 25.0000 1031.93 42.6761
 16663.23 17151.20 25.5000 1023.10 42.4787
 17038.52 17494.56 26.0000 1014.66 42.2789
 17411.93 17833.83 26.5000 1006.58 42.0768
 17783.59 18169.12 27.0000 998.84 41.8725
 18153.61 18500.55 27.5000 991.40 41.6659
 18522.08 18828.20 28.0000 984.24 41.4570
 18889.11 19152.19 28.5000 977.35 41.2460
 19254.76 19472.58 29.0000 970.70 41.0328
 19619.13 19789.45 29.5000 964.28 40.8174
-1.00 -1.00 -1.0000 -1.00 -1.0000
53.2000
 3051.33 3413.66 10.0000 1125.10 47.6059
 3444.02 3842.81 10.5000 1202.14 47.4460
 3864.08 4299.42 11.0000 1280.22 47.2962
